acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46
-0.007478523289194744,0.0021790052379143045,-0.009939210539120738,0.007505576898392624,0.010203994333036313,-0.005464828347597906,0.0003855493203154963,-0.0065102818342319185,0.0063226987132366545,0.020055562518060767,-0.00813905015507362,0.0016521732327753338,-0.01612005233169193,0.008223184344105416,0.005445039400538565,-0.0036360543237994565,0.0007691269451068673,-0.009306876744751445,0.011853787931765211,0.012999335062903815,0.025734532395999855,0.02623487970444131,0.009234901303171344,0.004207357675080143,0.006298808432925918,0.00539460810865561,0.007984325583314671,0.023187353033139357,0.004673929606150117,0.02357100599237782,0.8607907117436817,0.9941984026546442,0.2454398332150776,0.9659431791261399,0.7947752128025232,0.3588536806734613,0.1854382357098094,0.530627830119721,1.0250546486033698,0.5876823696631364,0.3955844969806311,0.8362047610737595,0.4873696872494637,1.258008960627904,0.009537107795308166,0.8846610826485117,3
-0.004856915129118254,0.0002750200906705584,-0.00843611715012755,0.0065082588654922086,0.008045457188519053,-0.0035491241322777953,4.8661566840763164e-05,-0.0055257407032235275,0.005482557904785595,0.01914394556871402,-0.005285893258090775,0.0002085267278734333,-0.013682238584350396,0.007130512835270826,0.005662827327849408,-0.0023614297332032485,9.707427889568896e-05,-0.00789941034164536,0.010278692956046751,0.012864589937152596,0.025601164424106284,0.025162858183572487,0.0067508304161406595,0.0041382714173927,0.007198638628617736,0.004772446165470647,0.006254388770696703,0.026268190838690853,0.004884252459916467,0.021650230351146944,0.316740542177592,0.08380838920625518,0.48534342441095046,0.18366709327967928,0.29244917304282236,0.030250449867626497,0.36669365015928895,0.10089503531621888,0.3771838621522806,0.04954012462187734,0.782246027034329,0.1589982735754585,0.17933481027881418,0.10604694627927687,0.018859092657120033,0.16821189185755206,3
-0.001856252421889852,0.004336855173979955,-0.006857867168577673,0.007766518873379834,0.006868073794568886,-0.0013564310042461878,0.0007673554590603852,-0.004491971256010472,0.006542516258485493,0.004760663634490731,-0.0020202025156580298,0.0032883060160659827,-0.011122531030622846,0.00850907495484505,0.003049201591235506,-0.0009025090092889929,0.0015307866696671502,-0.0064215688176252495,0.012265901600823319,0.005820601579919699,0.02511844605250322,0.025502838633556797,0.008328945669916108,0.0015060820771774681,0.005708294316331261,0.0035822676815738808,0.007832243429511661,0.003567285238348508,0.002617410733188385,0.01897745176614037,0.18519915439222717,0.04028654948611478,0.48534342441095046,0.09373310581560455,0.17099591728257293,0.014541339561725052,0.36669365015928895,0.05149101481757176,0.22054054665926068,0.02381385325538025,0.782246027034329,0.08114356107793746,0.10485760676037803,0.05097658587157974,0.018859092657120033,0.08584566117632025,3
-0.0009470046161790845,0.0046330303720594915,-0.008511271387859305,0.006850825207221711,0.005298228449501742,-0.0006920106378860768,0.0008197601730679445,-0.005574967476994422,0.005771135824560845,0.0038490471083100102,-0.001030647063612708,0.0035128730459953465,-0.013804128571529548,0.0075058319101750865,0.0023958264353774513,-0.00046043317593074876,0.001635328100477742,-0.007969783257548707,0.010819718492443795,0.0049329397766231685,0.02518121631021327,0.02525803551897652,0.0098193888626509,0.0014922648256399799,0.005174022156769551,0.003287256526438966,0.0062733990299945735,0.002999762386647044,0.0021500065448753023,0.018987501096177615,0.142458340167233,0.020923786767673622,0.4078043723936444,0.06530862866573965,0.13153296855696223,0.007552393843278592,0.3081102294636744,0.0358764124700865,0.1696435403269373,0.012368296465895726,0.6572734564176346,0.056536851659219754,0.08065825495809514,0.026475913835424452,0.015846141223164988,0.05981304427657028,3
-0.01575261523815141,0.0046330303720594915,-0.04623893813640185,0.047295526934180515,0.020996683129873576,-0.011511007584429396,0.0008197601730679445,-0.030286964724083668,0.03984175651476349,0.008711001561968829,-0.017143936113983353,0.0035128730459953465,-0.0749932904214948,0.05181744746558513,0.008385324280267495,-0.007658913736430582,0.001635328100477742,-0.043297211217114294,0.074695277123725,0.012648194501811805,0.025974707480840013,0.025021872025506663,0.039160659007010525,0.002880900084358445,0.02536396048387758,0.009590949677976707,0.01735640273609033,0.00897901798767566,0.018882644952349155,0.021820720037417852,0.11785584136033123,0.01733641782764766,0.09033531220690462,0.05284020777043195,0.10881727709100736,0.0062575410808675905,0.06825143538646332,0.029027053969846457,0.1403461682419293,0.010247760490479627,0.145596778529596,0.04574309780181369,0.0667286063391107,0.021936636504480526,0.003510178437438499,0.048393814898979925,3
-0.04175285875227833,0.002686734736014609,-0.046276513292913615,0.04673642945139334,0.01815135114884332,-0.0305103290154052,0.00047538607678152147,-0.03031157682560764,0.03937077274058494,0.00901487518317967,-0.04544060349367304,0.0020371457292410666,-0.07505423223241199,0.0512048947291967,0.019710960737685367,-0.020300219271438075,0.000948341033728479,-0.04333239583755707,0.07381227731120397,0.023159079047117632,0.027789113441362256,0.028831074894808496,0.03784556081541767,0.0032816006675701706,0.02536396048387758,0.010207718319051493,0.05598533554199481,0.009587079480278133,0.052371332982218397,0.025505268930089395,0.10035366861264393,0.016256737415515195,0.09033531220690462,0.042730526934818235,0.09265737564194086,0.005867832860848088,0.06825143538646332,0.023473437441535013,0.11950407121310089,0.009609548699566815,0.145596778529596,0.03699127530297457,0.05681907973542861,0.020570462882142808,0.003510178437438499,0.039134842542701186,3
-0.04483761953260694,-0.019907224504659208,-0.046276513292913615,0.025448553661538916,0.030317657286965116,-0.03276447565719673,-0.0035223489799803775,-0.03031157682560764,0.021437864093299046,0.0280575284516445,-0.04879782011741135,-0.015094127766727583,-0.07505423223241199,0.027881687295017884,0.03604601217435786,-0.021800028436892792,-0.00702668470107976,-0.04333239583755707,0.040191681779801966,0.020155153121400926,0.027699817265392744,0.027379950830257828,0.02223974534284118,0.007302425338660011,0.0397612386221881,0.014801666662349347,0.028553464702041544,0.02612630970237968,0.10023232147810604,0.027047176120946526,0.09674830393748515,0.016256737415515195,0.28138154604482624,0.04233587855564614,0.08932851249572321,0.005867832860848088,0.2125934359404775,0.023256642688359364,0.11521069795783469,0.009609548699566815,0.45351309073875706,0.03664963320564925,0.05477776419823724,0.020570462882142808,0.010933702574220631,0.03877340299850386,3
-0.03323089485104149,-0.019907224504659208,-0.04236846938261302,0.013128318942955722,0.00961530806723791,-0.02428302074828076,-0.0035223489799803775,-0.027751769165183397,0.011059297161469757,0.013269083875497915,-0.036165952746498344,-0.015094127766727583,-0.06871591470702747,0.014383516185045785,0.008494229617848523,-0.016156844638223346,-0.00702668470107976,-0.03967298216047626,0.020733956997189704,0.006393219749941863,0.026992496521817847,0.028069047359229233,0.019200411559694385,0.007571862068343666,0.03402482244626532,0.014085887710932138,0.007908282481202093,0.01574875202183401,0.008039152869384444,0.028127308137704875,0.09384883852909626,0.014179916216706365,0.1025036145437482,0.04056846329371746,0.0866514120048294,0.005118208913250472,0.07744500632142438,0.022285737001954364,0.11175793010754832,0.008381915261187032,0.1652088834433505,0.03511960422593616,0.053136120614032396,0.017942557153520295,0.003983004749093802,0.037154712031068446,3
-0.03337218554142063,-0.020668816873699165,-0.025571389320089677,0.006280885764728322,0.006573723078517334,-0.02438626698288849,-0.0036571037823698756,-0.01674951453250724,0.005291018782465454,0.005672280372254463,-0.03631972267820428,-0.015671585087398444,-0.041473327525505824,0.006881400615412988,0.005880622079515606,-0.016225540101993303,-0.007295505171092526,-0.023944534393088888,0.009919595640233467,0.0039046108393303255,0.027456340484530984,0.027554208782001155,0.005611078434398081,0.0019067828552107738,0.004386671469768419,0.001275847930192337,0.007147875286088941,0.004783404413081163,0.005141319149639629,0.02864662642187292,0.08766528876840567,0.011540141388534311,0.1025036145437482,0.037995619909224246,0.08094208915796386,0.00416538811741204,0.07744500632142438,0.02087238026228921,0.10439437896719453,0.006821513310977758,0.1652088834433505,0.0328923263341282,0.0496350666739236,0.014602318043285068,0.003983004749093802,0.03479836803154878,3
-0.035018322782172796,-0.025576868909622952,-0.025571389320089677,0.0020330925628879665,0.002354767607700586,-0.02558915919963088,-0.004525525800636692,-0.01674951453250724,0.0017126773738092903,0.0036464639888927355,-0.03811125197436551,-0.019392986054099875,-0.041473327525505824,0.0022274763365408823,0.0026136120879031886,-0.017025891214151,-0.009027908105758655,-0.023944534393088888,0.0032109254774651827,0.002886875247226566,0.027410939685311112,0.027616535325214336,0.002221050436801952,0.0011122899898534338,0.0030088066661726185,0.0011491826557399238,0.0019010322833904773,0.0028376138351215072,0.0024538112126258663,0.028340170691060148,0.07926733589143657,0.011130507342836172,0.16672786687241142,0.034238632074551675,0.07318818952377945,0.004017531628570948,0.12596863789989185,0.01880852977337949,0.09439385210526838,0.006579373808411887,0.2687214967734293,0.02963994960789931,0.04488024344994473,0.014083987598687155,0.006478580179976654,0.03135752285851744,3
