mag_0,mag_1,mag_2,mag_3,mag_4,mag_5,mag_6,mag_7,mag_8,mag_9,mag_10,mag_11,mag_12,mag_13,mag_14,mag_15,mag_16,mag_17,mag_18,mag_19,mag_20,mag_21,mag_22,mag_23,mag_24,mag_25,mag_26,mag_27,mag_28,mag_29,mag_30,mag_31,mag_32,mag_33,mag_34,mag_35,mag_36,mag_37,mag_38,mag_39,mag_40,mag_41,mag_42,mag_43,mag_44,mag_45,mag_46
-0.04917601102238961,-0.009957212560144443,-0.04574184080630285,0.03231230206493435,0.013626031323347472,-0.08770808316800849,-0.006747462735902531,-0.08049329563135803,0.02246191750287611,0.010726559025654328,-0.14188854512797103,-0.022927594026662945,-0.13371941677870725,0.027753202255949513,0.00940633962777048,-0.04078480744274566,-0.006809813776570918,-0.044501152162208756,0.04921184088205313,0.012232536736159226,0.05660212161738462,0.05691984306538852,0.12168617676864286,0.0056127683539833086,0.04488298835211303,0.044813007609627,0.009606006773273569,0.007860203317685402,0.003427479138185356,0.04644953086567352,0.9550400991572214,0.9999025782042082,0.5737122123590439,0.9992336716458987,1.1086804427481396,2.0865434292526843,0.13889158155908485,1.9467546773621531,1.387579843181904,8.077309942387018,1.161029434731811,4.189046272901581,0.6659469715795893,3.1683349993211953,0.03488515354483816,1.9544561878072146,0
-0.04929639178374749,-0.04999288431054432,-0.04574184080630285,0.011086533575745773,0.013626031323347472,-0.08792278878583906,-0.03387746539587689,-0.08049329563135803,0.007706810925165001,0.010726559025654328,-0.1422358821879593,-0.11511419975928083,-0.13371941677870725,0.009522280647993589,0.00940633962777048,-0.04088464689840132,-0.03419051569423585,-0.044501152162208756,0.01688486091664819,0.01152595934028632,0.0716100530946283,0.07264141822370485,0.016193682212935455,0.6881866303985787,0.0108695234914893,0.5969214923182105,0.009606006773273569,0.00403088010423827,0.003427479138185356,0.04818430896514602,0.17998355233677296,0.00977621791561867,0.5737122123590439,0.02536404893707753,0.20893807984419185,0.02040049070721624,0.13889158155908485,0.049415449365077344,0.2614984957670016,0.07897323588322801,1.161029434731811,0.10633266039818809,0.12550206187005228,0.030977351252233398,0.03488515354483816,0.0496109406634202,0
-0.04928083178557963,-0.04999288431054432,-0.04574184080630285,0.010563490591098996,0.013626031323347472,-0.08789503668506823,-0.03387746539587689,-0.08049329563135803,0.0073432172589513,0.01129115275817247,-0.14219098660866503,-0.11511419975928083,-0.13371941677870725,0.009073036341218846,0.00940633962777048,-0.040871741997904276,-0.03419051569423585,-0.044501152162208756,0.016088263135308287,0.01290666068950324,0.07160833856504221,0.06009907971157964,0.016193682212935455,0.6881866303985787,0.0108695234914893,0.5969214923182105,0.009606006773273569,0.007860203317685402,0.003427479138185356,0.048201292224705254,0.12003060656549844,0.005632159402843668,0.3412359530278428,0.01620315069435641,0.1393403126714759,0.011752890182174468,0.08261075880880463,0.03156775066465168,0.17439273008762418,0.045497129553762186,0.6905639746189408,0.06792780302694774,0.08369702906683489,0.01784630637700105,0.020749198570215562,0.03169263510145208,0
-0.05149827918233192,-0.05182477487038696,-0.052266071784465,0.03267546395431733,0.040878093970042266,-0.09184997440066466,-0.035118838241352285,-0.09197418148193594,0.02271436972318267,0.033308846031943104,-0.14858903269824597,-0.11933233237457364,-0.1527920283297755,0.028065123868573835,0.018317608748816196,-0.04271081278080661,-0.035443359649934794,-0.05084842176008169,0.04976493874177312,0.03847210413721891,0.05968922098800764,0.059221200277183896,0.032465218667279264,0.006408760287729333,0.024400965660951072,0.01450474606303784,0.03339227212244844,0.02378216023585802,0.009921650136852358,0.0462760205777913,0.08782363709762345,0.003734192926930771,0.2546228099155525,0.011851444471971171,0.1019521054111426,0.00779231485655595,0.06164234263860677,0.023089549135493655,0.12759915389848303,0.030165172400754846,0.5152837445284671,0.04968432379989309,0.06123919321280675,0.011832326871144598,0.015482598467615077,0.023180893158398337,0
-0.05250707358908629,-0.05368621205216255,-0.052266071784465,0.023518140369727825,0.026603204012249602,-0.09364921394627866,-0.036380233229496635,-0.09197418148193594,0.016348650360605618,0.022017711783826863,-0.15149972772477918,-0.12361849938688728,-0.1527920283297755,0.020199851593773892,0.009406339627770493,-0.04354747042695166,-0.03671641076620953,-0.05084842176008169,0.03581827687148379,0.019538832312337676,0.06090454982977577,0.06147325091983833,0.027560401458553617,0.00520456634996564,0.02299606157744177,0.01225433600610754,0.014409002661087699,0.015720406635370828,0.009921650136852358,0.04613074341432867,0.07266532158638278,0.0030995159269102397,0.1504767305798238,0.009504040626800509,0.08435522338791804,0.006467904706050077,0.03642932928363795,0.018516225052332344,0.10557560422915488,0.025038190078459813,0.3045218659839981,0.039843399091651584,0.050669339320947464,0.00982126159712492,0.00914989037729806,0.018589476655270252,0
-0.05444975089650306,-0.05368621205216255,-0.06081257361932685,0.06894255538411842,0.026603204012249602,-0.09711408430288274,-0.036380233229496635,-0.10701371829726862,0.04792546158932058,0.022017711783826863,-0.15710497408518426,-0.12361849938688728,-0.1777764456752708,0.05921511502870779,0.03663521749763243,-0.04515865682168202,-0.03671641076620953,-0.05916311071670491,0.1049999488970878,0.016847082694969553,0.06387444142958958,0.06023877427187566,0.05519865715851557,0.017654707704852918,0.03800635257493591,0.031441901700406574,0.01921198355125663,0.019751280131619753,0.03319242954874243,0.044986213914148476,0.05957925675447518,0.0028075256212332592,0.1504767305798238,0.007449754005125127,0.0691639616131789,0.00585859489227804,0.03642932928363795,0.01451396591828842,0.08656283209178586,0.022679464088012743,0.3045218659839981,0.031231297678149184,0.04154446042592171,0.008896048356250632,0.00914989037729806,0.014571384277889038,0
-0.06235574899477148,-0.05430669305023782,-0.06230520210879567,0.08622673762882496,0.053855266658944696,-0.11121486076507552,-0.03680069953847214,-0.10964034162839713,0.05994057196137271,0.15468853919919354,-0.17991631125193974,-0.1250472261855971,-0.18213992138068122,0.07406058796041197,0.03614014699090766,-0.051715606101967966,-0.03714076246336082,-0.06061525357673487,0.13132386802527554,0.08880772845341268,0.07671337208428605,0.0796126565389024,0.058390675951061476,0.023247066688044285,0.029872697354618886,0.03300054778506637,0.11435704494795623,0.150351581410085,0.026337471272371706,0.043268797815234364,0.04465805363646059,0.0018049460160846993,0.03823387570450188,0.005544756137142404,0.051842337009339094,0.0037664651858195287,0.00925614506948716,0.010802558251499434,0.06488378353576117,0.014580528862498159,0.07737442944481601,0.0232450533739376,0.031139944387763265,0.0057192308123827995,0.0023248496298891447,0.010845293998419554,0
-0.06772499261378133,-0.06970048113981918,-0.06230520210879567,0.015233852312031367,0.013626116419561914,-0.12079119800948934,-0.04723223455607186,-0.10964034162839713,0.010589822204441015,0.04347086759565007,-0.19540829910740223,-0.16049314257218883,-0.18213992138068122,0.013084434018456544,0.02722887786986194,-0.05616866283759472,-0.04766869179828744,-0.06061525357673487,0.023201253643080785,0.020513842865121246,0.0861988607103931,0.0873304037461352,0.01782862128251066,0.01202152998007767,0.02307000389762647,0.011046197569617293,0.009605991775628368,0.027409940038812287,0.019843300273704716,0.04260169215834172,0.03660603851645351,0.0014065286383901931,0.03823387570450188,0.00434931682095921,0.04249496856256715,0.002935069028184281,0.00925614506948716,0.008473546383385613,0.05318499320499157,0.011362074668839341,0.07737442944481601,0.01823346223761345,0.025525295234273604,0.004456788100859484,0.0023248496298891447,0.008507068381168499,0
-0.06389190854168678,-0.05368621205216255,-0.06230520210879567,0.08483124698970756,0.027252062646694945,-0.11395468464462592,-0.036380233229496635,-0.10964034162839713,0.058970495748638024,0.07677971362759321,-0.18434862364704266,-0.12361849938688728,-0.18213992138068122,0.0728619938807986,0.0633690248607696,-0.0529896413484167,-0.03671641076620953,-0.06061525357673487,0.12919852693547537,0.022787582556398196,0.07961062936056205,0.08447106725053047,0.060025620125832846,0.016817894995208162,0.0652171264029056,0.03546570913058568,0.09777526593168004,0.09885717249550496,0.10589106600604242,0.044074690446804864,0.031545500697299805,0.001127869326442863,0.04888618351865693,0.003813806610279155,0.036620325901139575,0.002353577621903468,0.011834991828698682,0.007430239860598594,0.045832526769588613,0.009111037737848235,0.09893165387481943,0.015988464780256968,0.021996595404598078,0.00357381602920514,0.0029725740214890167,0.007459634457956517,0
-0.05341402918769272,-0.0462995565689261,-0.06179963439462074,0.10803297124580723,0.1485886272879312,-0.09526681845340401,-0.031374697562257144,-0.10875067888720844,0.0750991892449319,0.17727080769542616,-0.15411658516617155,-0.1066099001316744,-0.18066196993207445,0.09279007404891186,0.10891551147944775,-0.044299666643750166,-0.031664620622262156,-0.0601233987370473,0.16453490006004895,0.15254190998258454,0.06275831918807638,0.05916719789406156,0.0778542414083435,0.020838678143334385,0.07882251331689043,0.04220630598664152,0.0953737754865955,0.09502784267406847,0.1291618454179325,0.045332801905404035,0.02748577865928903,0.0010011553865831712,0.04888618351865693,0.003407702162665055,0.03190750344425212,0.002089157723033117,0.011834991828698682,0.006639047814810044,0.03993414776556967,0.008087430249900853,0.09893165387481943,0.014285969787384611,0.019165761810224433,0.0031723047026913373,0.0029725740214890167,0.006665312395902667,0
