mag_0,mag_1,mag_2,mag_3,mag_4,mag_5,mag_6,mag_7,mag_8,mag_9,mag_10,mag_11,mag_12,mag_13,mag_14,mag_15,mag_16,mag_17,mag_18,mag_19,mag_20,mag_21,mag_22,mag_23,mag_24,mag_25,mag_26,mag_27,mag_28,mag_29,mag_30,mag_31,mag_32,mag_33,mag_34,mag_35,mag_36,mag_37,mag_38,mag_39,mag_40,mag_41,mag_42,mag_43
0.05354205590831433,0.04526119089505279,0.04863031971398672,0.0027068531371922055,0.06463921628284325,0.028318346425527326,0.061438066671237856,0.0026354086006517797,0.06485851292332884,0.08220849194540104,0.042645086278849366,0.0034685051134372108,0.03239019723235746,0.029588621684376867,0.033240271707065075,0.010552444121693757,0.04061268201230394,0.040617138245152624,0.0034351843678632125,0.004629365739548924,0.004695195413961773,0.0036891254701866805,0.0029429364783980115,0.0031870076043770943,0.002967476446263104,0.02855329540494034,0.07172245732451452,0.016712085856566524,0.06511821842001818,0.03677538262281685,0.07294285375450807,0.029263082335711968,0.040052611829924346,0.05272849878500161,0.10186323819035156,0.013581087830525708,0.057156911352671556,0.035432753078769905,0.04379734975765203,0.036471156782468254,0.004215742213343828,0.057895267113289316,0.008802006981440869,3
0.05371622112914766,0.04526119089505279,0.04863031971398672,0.0027606192176408166,0.06484947909751126,0.028318346425527326,0.061438066671237856,0.0026877555820563883,0.0650694890809414,0.08220849194540104,0.042645086278849366,0.003537399846735866,0.03249555825666084,0.029588621684376867,0.033240271707065075,0.010762046760189683,0.04059399340231772,0.04058263565002754,0.0034351843678632125,0.003939169392925266,0.0053659376159563114,0.003401293686865024,0.0029429364783980115,0.0031870076043770935,0.001483739381398047,0.02809192302497165,0.06435109401196434,0.016712085856566524,0.06511821842001818,0.033447658156131266,0.06544606270556398,0.029263082335711968,0.040052611829924346,0.04795721150029542,0.0913941192434569,0.013581087830525708,0.057156911352671556,0.032226520242212134,0.039296023545002355,0.036471156782468254,0.004215742213343828,0.05265645018909349,0.007361490365484802,3
0.0542988682298447,0.04579170269287598,0.04863031971398672,0.0026392741516238446,0.06555288600484072,0.028650269129647528,0.061438066671237856,0.0025696132912043966,0.06577528238434033,0.08317206745006271,0.042645086278849366,0.003381910811816585,0.03284802986404093,0.029935433435779656,0.033240271707065075,0.010288993009694901,0.04097504890522071,0.040969305268832676,0.003945092526416409,0.0046125316823142,0.007346224117083046,0.0035611518927617727,0.0019797971396394044,0.005293673647948392,0.0029674810793290885,0.02725226869095333,0.0592933552589523,0.010412260486813693,0.056830549228190676,0.02964692948278011,0.06030226379025037,0.01823200518125561,0.03495507069367842,0.04250773136054081,0.0842109068087298,0.008461530499507711,0.04988248670146011,0.02856455207226853,0.03620751317584096,0.02272290771682883,0.0036791999413047054,0.046672985543037594,0.006142573739897387,3
0.054836845275386736,0.04629429455170022,0.04921661961676755,0.00211459938903034,0.06620236451312855,0.028964723303021703,0.0621787801341195,0.002058786766157623,0.06642696432984672,0.08408493160500241,0.04315922663586162,0.0027096035218707676,0.033173478379529886,0.030263993071050405,0.03364102515028489,0.008243591640016618,0.041339092128499046,0.04124677877296293,0.0039450925264163965,0.005622575171591232,0.012041419531044819,0.002771387780136719,0.001926289203668538,0.008426664174285196,0.007348042650733194,0.027019027910980747,0.05369484329276707,0.010412260486813693,0.056830549228190676,0.02819399844383492,0.05460849011285668,0.01823200518125561,0.03495507069367842,0.04042452060764493,0.07625966560483788,0.008461530499507711,0.04988248670146011,0.027164665978045153,0.032788779408870504,0.02272290771682883,0.0036791999413047054,0.04438564481134034,0.005260916345593399,3
0.05406535812328778,0.04886309738569083,0.0462525478860423,0.005243516649786044,0.06527097844589658,0.030571933522489738,0.05843406207177346,0.005105119552529944,0.06549241841867967,0.08875068173024983,0.040559961497633024,0.006718932794056728,0.03270676822813963,0.031943297873545363,0.03161499385400698,0.020441418002246466,0.04259348284568278,0.04196027606955577,0.008856330161342945,0.012558206697103627,0.013350964877393566,0.007150906054775532,0.0019797971396394044,0.022309053230639656,0.013283002492858378,0.03002963620257168,0.05046880266338775,0.010663007601647968,0.042976886029805886,0.025634196283026087,0.051327556656126296,0.018671066680209944,0.026434023773622663,0.03675427938920796,0.07167790757115297,0.008665300311309939,0.03772256251200427,0.0246983194324577,0.03081879629551964,0.023270118724261466,0.0027823161786352307,0.04035576342636044,0.004323052126406352,3
0.04622550990490382,0.04886309738569083,0.02654635670924259,0.027448145483797773,0.05580623832682897,0.030571933522489738,0.033537859569362935,0.026723680603882548,0.05599556798283317,0.08875068173024983,0.02327913283138797,0.03517148073414702,0.02796406222334891,0.031943297873545363,0.018145225345785696,0.10700433558148006,0.04020290749368155,0.043490251918553914,0.025092935457138345,0.01622803117427332,0.023316277906905963,0.021101362789833687,0.032372301262378084,0.028683068439393836,0.029462824859189822,0.031405578357420444,0.04844575403374223,0.010663007601647968,0.042976886029805886,0.02402597807737302,0.049270084759105104,0.018671066680209944,0.026434023773622663,0.034448418085940846,0.068804689166214,0.008665300311309939,0.03772256251200427,0.02314881553844974,0.02958342076999315,0.023270118724261466,0.0027823161786352307,0.03782395502758198,0.0038960448650706605,3
0.03530503654440251,0.04886309738569083,0.021171940933751757,0.02364206015664147,0.04262238075010007,0.030571933522489738,0.026747986159614608,0.023018052888739156,0.042766982517347604,0.08875068173024983,0.01856617955877568,0.03029444243530761,0.021357736037013287,0.031943297873545363,0.014471652116270798,0.09216662525823857,0.03381070655753394,0.03152432527781059,0.02952110053780982,0.015554668884884383,0.018653021236419553,0.023891685822393944,0.005885874711154575,0.0031870058333253494,0.005864303269335145,0.029368935784140904,0.04462889145054416,0.010659462119989582,0.07087403690174393,0.02220061578909233,0.04538827619323894,0.01866485849515276,0.043592873971696894,0.0318312158616442,0.06338382104546633,0.008662419073251605,0.06220902756076691,0.021390095258002683,0.02725265197359159,0.023262381340756966,0.004588372907710251,0.034950297985249325,0.003555448830090905,3
0.029822061586774327,0.0421897943713022,0.01697012496382256,0.019998030760217497,0.03600300093460618,0.02639668088713257,0.021439539675629556,0.019470203808783056,0.036125145626426255,0.07662987433966144,0.01488150700018789,0.025625059223729783,0.01804081745245674,0.027580756049672597,0.011599585773195517,0.0779606766401836,0.030059540944957865,0.027811191708831236,0.026568990484028842,0.010588622000640993,0.012648281523325589,0.020572350982598447,0.01669447602291233,0.004267349165182884,0.005934957293938894,0.027375594834912868,0.03965679650442056,0.010659462119989582,0.018394756987749755,0.021301618395821315,0.040331578360541284,0.01866485849515276,0.011314161830779457,0.030542234494815412,0.05632224353271537,0.008662419073251605,0.016145827082080278,0.020523919289667108,0.024216440032353508,0.023262381340756966,0.0011908733902587676,0.033535011712054065,0.003099043047702269,3
0.03108104942809272,0.04579170269287598,0.014006053233097315,0.03360022134951853,0.037522927392264156,0.028650269129647528,0.01769482161328351,0.03271337890912587,0.037650228625037495,0.08317206745006271,0.012282241861959297,0.04305462234434917,0.01880244051308916,0.029935433435779656,0.009573554476917606,0.13098769689260734,0.032350861110946566,0.03548948896693505,0.032473210591590806,0.04398739155433214,0.03468695492179127,0.022649136979451562,0.0333354441098538,0.11359791511872926,0.026566000352650773,0.02856824006010967,0.03521445088081538,0.006284713089027005,0.018394756987749755,0.016793086049367727,0.03581364382180293,0.01100461535196469,0.011314161830779457,0.024077906311194483,0.05001303819785448,0.005107276325904778,0.016145827082080278,0.01617998859510454,0.0215037197453018,0.013715269199186926,0.0011908733902587676,0.02643725593439189,0.002364926645036634,3
0.022399726305824937,0.04579170269287598,0.006840165532442875,0.040953979806754845,0.02704230774847539,0.028650269129647528,0.008641657066952413,0.03987304266000791,0.02713405216589328,0.08317206745006271,0.005998304165142912,0.05247757494618999,0.0135506853572993,0.029935433435779656,0.004675456837564412,0.1596557188618055,0.034231797871398205,0.03314504738104838,0.03837743069915277,0.03339876955369114,0.03468695492179127,0.012590827360855516,0.032372301262378084,0.01912204562626256,0.01476673955772343,0.03005479940112727,0.033800551823182055,0.006284713089027005,0.02826643257661247,0.015753013563453305,0.03437568650645404,0.01100461535196469,0.017385986276610907,0.02258665164846729,0.04800495953104073,0.005107276325904778,0.02481059863488285,0.015177888033557607,0.0206403216708466,0.013715269199186926,0.001829963962853593,0.024799875978164364,0.0020352669651089827,3
0.009559082912885356,0.012508953388470787,0.005634993510060083,0.004579427244932982,0.011540304483819378,0.007826415268145509,0.007119079393251273,0.0044585580878149095,0.011579456412772363,0.022720175354332076,0.004941460097951066,0.005867982491336718,0.005782754801926368,0.008177484554862254,0.0038516858709459205,0.01785252012661592,0.03252576206449539,0.03248142633869869,0.007380275574409244,0.003972837507394713,0.016033932638155165,0.003233462211485426,0.0029429359520904415,0.00426734916518289,0.014766739557723441,0.029282524231162267,0.030273597158931322,0.006975089064866008,0.02826643257661247,0.014796216235869004,0.030788718799684065,0.012213472773890646,0.017385986276610907,0.02121479680626314,0.0429958307803956,0.005668310827787159,0.02481059863488285,0.01425602234415245,0.018486585271232557,0.015221892051042398,0.001829963962853593,0.02329359561061746,0.0018065259960032582,3
0.007683905546545537,0.008934966379097752,0.00263834956251368,0.004285983638866499,0.0092764766704255,0.005590296415540981,0.003333210582967359,0.004172859616550204,0.009307948279865594,0.016228696087817112,0.002313631606555123,0.005491969979182911,0.0046483686878517365,0.005841060182591152,0.0018033904944891302,0.0167085543852396,0.03302301599294023,0.03256487687961128,0.006414130025942316,0.006279103348551814,0.020058385850122398,0.005491157145554104,0.003959587261844592,0.009561022813131276,0.02359852158985468,0.028411830616244426,0.02777197064941451,0.006975089064866008,0.07981271708719907,0.013877571058514481,0.02824452576114304,0.012213472773890646,0.04909083593113852,0.019897644470560933,0.03944291602387469,0.005668310827787159,0.07005487106457017,0.013370915911133034,0.01695896595522687,0.015221892051042398,0.0051670615190347125,0.021847377947275544,0.0016028419709905749,3
-0.0021843203700621433,0.008404452750338824,-0.019413041225409305,0.029674333319307637,-0.002637043991610001,0.005258372565868235,-0.024525845770969706,0.02889111055704756,-0.0026459904937712023,0.015265117257602972,-0.017023758487738933,0.03802407136229878,-0.0013214017729562433,0.0054942472342498026,-0.013269391786611379,0.11568294559390947,0.031511553534864414,0.03371752028304926,0.024073115620377644,0.026463137972985124,0.03337740957544253,0.020846138947039017,0.03526172980480522,0.029763410000199633,0.04430021867317031,0.027228765417910507,0.026521513180943205,0.005342963857876739,0.060041173383647756,0.013027251984585642,0.026972791082055872,0.009355600050866572,0.03692984651142054,0.018678458018678786,0.03766696394820229,0.004341963178739706,0.05270058223129409,0.012551641069217575,0.016195373558274977,0.011660068899605245,0.0038870551945924844,0.020508725663992675,0.001455504159570943,3
-0.011305410336279725,0.004327874339875474,-0.019413041225409305,0.017318225672100635,-0.013648576833591441,0.0027077998262776625,-0.024525845770969706,0.016861129352449856,-0.013694881340655995,0.007860774667536414,-0.017023758487738933,0.022191212915839607,-0.006839193310243615,0.0028292635259425892,-0.013269391786611379,0.06751367711115971,0.023150414943105477,0.02140651901890735,0.020154860458086524,0.03506534121992876,0.03337740957544253,0.027867507968301185,0.008828809435194021,0.0721668180328788,0.011799260794927335,0.02451437036702582,0.024724098611276855,0.005448314735756785,0.039618463345796356,0.013067112516158228,0.02514479253066516,0.009540070824892182,0.02436834072228637,0.018735610000267976,0.0351142004865668,0.004427576640625416,0.034774738196593886,0.012590046335786403,0.015097781569604089,0.011889978464294567,0.0025648924741366133,0.020571477862830187,0.0012140812904453927,3
-0.002577320704245121,0.027363334535986866,-0.0164163972778629,0.04105488137120471,-0.0031114978236403547,0.017120282772594253,-0.020739976960685788,0.03997128103397681,-0.0031220539698754335,0.04970038176893991,-0.014395929996342989,0.05260686810489131,-0.001559146815066073,0.017888246809185403,-0.011221096410154589,0.1600490753043915,0.020722988181247418,0.01756051491416756,0.039826648361917974,0.022826981610284878,0.01469244823416609,0.023846537672587986,0.00786566658771831,0.04769708168062756,0.00883178203213124,0.0241535240333524,0.023927455562480923,0.005448314735756785,0.03876281994988112,0.013232051849705806,0.024334594169223837,0.009540070824892182,0.02384205554998049,0.01897209981569049,0.033982774659018486,0.004427576640625416,0.03402370515366912,0.01274896391221271,0.01461131114539301,0.011889978464294567,0.0025094982684711244,0.020831140879015917,0.0010524275523994169,3
0.020639046356985487,0.03197042657520914,-0.011041981502372069,0.05131873032683536,0.0249167081597561,0.020002779361857573,-0.013950103550937464,0.04996422651070036,0.025001241214233198,0.058068303189220606,-0.0096829767237307,0.06575874993290946,0.012485564307341431,0.020900043465833965,-0.007547523180639693,0.2000618455170174,0.028653617521285927,0.03107723276210342,0.039826648361917974,0.022826981610284878,0.016704674840149706,0.02696623379835897,0.06469109634314386,0.013828371978314163,0.013283000176325383,0.03004905145803945,0.023061962408271075,0.004787955487792842,0.016987994547454078,0.01152678950170169,0.023454374180560972,0.008383773088620988,0.010448896912217759,0.016527096739391924,0.03275356502777983,0.0038909352528734295,0.01491105441714616,0.01110595885279383,0.014082797374367685,0.010448861785505924,0.0010997998328489424,0.018146556461539877,0.0009497663346448692,3
0.036207792221210254,0.03247301843403339,0.028924128537187014,0.004701592490902646,0.04371224213950329,0.020317233535231752,0.03654186416882734,0.004577498910833904,0.0438605413980732,0.05898116734416032,0.025364257612604312,0.006024522487728847,0.021903856912059712,0.021228603101104717,0.019770503198843797,0.018328771281137385,0.033728206856836605,0.033783109740304185,0.007380275134452455,0.0053027280289378595,0.012680221628182472,0.00598763285337403,0.002942934724039447,0.006374013437702452,0.00890243628838829,0.03398642829085431,0.02150882300080791,0.003882867257984479,0.016987994547454078,0.009682228473220793,0.021874807265468303,0.0067989516834844705,0.010448896912217759,0.01388236738479449,0.030547731383661687,0.0031554146931479306,0.01491105441714616,0.009328740757438517,0.013134372119732599,0.008473667604802426,0.0010997998328489424,0.015242674956187226,0.00087893820420286,3
0.039092965758971074,0.03758270233207992,0.03192077248473342,0.007217611133833232,0.04719539856966004,0.023514184297869254,0.040327732979111255,0.0070271098926315695,0.04735551487285619,0.06826195291938074,0.027992086104000256,0.009248496263254899,0.02364923889921534,0.024568959393024035,0.02181879857530059,0.028137262836835528,0.034462859787631084,0.0345760815811435,0.009822475269853088,0.006295936853850233,0.031365182969458914,0.008112938787474778,0.004869222173349433,0.005293673647948393,0.00883178203213124,0.03325911524910604,0.020695032843540347,0.0037402144444264387,0.01575204873590838,0.009376336183471296,0.021047170028224108,0.006549164729037387,0.009688697093583856,0.013443779392554523,0.0293919525144068,0.0030394877881026144,0.01382621446142792,0.00903401626517263,0.012637430806275959,0.008162353195973485,0.0010197849144810754,0.014761110535645886,0.0008042392155923276,3
0.04123761527554377,0.03964891330724628,0.03192077248473342,0.009395745085274918,0.049784549501593355,0.024806940343963104,0.040327732979111255,0.009147754293367474,0.049953449823744785,0.07201483888968845,0.027992086104000256,0.012039511647326782,0.024946641840839823,0.02591970456024824,0.02181879857530059,0.036628538738118506,0.03342185750215945,0.03223689231996675,0.011808440215123929,0.01718757243665255,0.04736717550275719,0.009434502106717986,0.00786566658771831,0.026576402395822544,0.08266547982074841,0.030785305814925706,0.017818222172094958,0.003493694473836405,0.01575204873590838,0.00902483185777017,0.01812140886617695,0.006117505015301597,0.009688697093583856,0.01293979291875628,0.025306185495464654,0.0028391531679183625,0.01382621446142792,0.008695344983178675,0.010880705118619211,0.007624367179472386,0.0010197849144810754,0.014207739356978197,0.0006978733919420283,3
0.04338645759707366,0.04475859903622854,0.03192077248473342,0.015949496495940095,0.05237876224189137,0.028003892252153148,0.040327732979111255,0.015528526340762938,0.052556463755817205,0.08129562779046133,0.027992086104000256,0.020437351917178995,0.02624658121438155,0.029260062049106115,0.02181879857530059,0.06217779909446462,0.033880853821806924,0.035500803013646935,0.01671967960987763,0.019510672335044374,0.05736442832296151,0.012819256078086854,0.015677825239465742,0.03181605896573064,0.07969800337448531,0.029008408775297034,0.015710380304393545,0.0032935890200731324,0.024625354851429172,0.007862386809792668,0.01597770092826137,0.005767117731538403,0.015146449073232518,0.011273080625683257,0.02231254018203398,0.0026765373361035457,0.02161467648258834,0.007575339549786646,0.009593550565396907,0.007187672595692487,0.0015942412198093456,0.012377709000871926,0.0005954664497814448,3
0.04655303681379839,0.04475859903622854,0.03192077248473342,0.01545149715456983,0.05620164867003171,0.028003892252153148,0.040327732979111255,0.01504367116730218,0.05639231980516986,0.08129562779046133,0.027992086104000256,0.019799225955227897,0.02816219920180498,0.029260062049106115,0.02181879857530059,0.06023638965845026,0.0364503627443544,0.034506289441367494,0.01671967960987763,0.015201154234891497,0.05337191521585116,0.010794472254425142,0.015677821730748637,0.020094353030987777,0.02070169708331563,0.029291784859696645,0.01522806804190171,0.0031679099631227933,0.019547236495391602,0.007322846206749355,0.015487181861579548,0.00554705204835695,0.012023023582244866,0.010499487966598933,0.021627540103829175,0.0025744041658009565,0.01715740526484281,0.007055496992071335,0.009299026372546376,0.006913400393547979,0.0012654847145281347,0.0115283134241614,0.0005105253159213395,3
0.048775737978917794,0.04475859903622854,0.037295188260224245,0.009593750168025113,0.05888502828455956,0.028003892252153148,0.04711760638885958,0.009340533240582139,0.059084803121265475,0.08129562779046133,0.032705039376612545,0.012293231227665005,0.029506819386918733,0.029260062049106115,0.025492371804815485,0.03740044525303943,0.03821150060037478,0.03936136052410162,0.012291514529206156,0.01321473548119414,0.01402170603217155,0.009640545674012006,0.00588587295679601,0.012748030417508374,0.008831782032131245,0.03069295450207423,0.013847389029189796,0.003248662348268335,0.015606148873160905,0.006774667247808679,0.014083009848196215,0.005688450537785523,0.00959895768254881,0.00971350964335687,0.0196666419363284,0.0026400276459935933,0.013698152212125647,0.006527331455512891,0.008455914132969988,0.007089628120264935,0.001010339382566515,0.01066531853491001,0.00046204613384296083,3
0.04908633231413262,0.043725491717709626,0.04384220384127672,0.004299684538443315,0.05925999659815133,0.027357513083553678,0.05538890672437118,0.004186198895318339,0.059461043561844354,0.079419181479755,0.038446273363249336,0.005509526025939911,0.029694713026903123,0.028584688268555453,0.029967451920769994,0.01676196621435393,0.03850159131596023,0.03817131159538744,0.0059042201075619645,0.004629365739548924,0.00868770852107212,0.004389786130212011,0.0049227301093202995,0.0021606831216115898,0.005864303269335142,0.0316829509395047,0.013552222108610248,0.0033780309638479613,0.011972257690133983,0.007048420811246346,0.013782820502708697,0.0059149766866968614,0.007363840744195675,0.010106017168979652,0.019247433511819633,0.0027451591386019845,0.010508537980455047,0.006791090571691389,0.008275670324548592,0.007371952128293025,0.0007750818950202171,0.011096287148914455,0.0004379990924589938,3
0.047843470927582614,0.04168720251247795,0.0420507319161131,0.002913356864658966,0.057759538974477505,0.026082226713758386,0.0531256155877884,0.002836461879810127,0.05795549544767599,0.07571701018472171,0.036875288939045237,0.0037331146797342845,0.02894284564415317,0.027252196414401842,0.028742927510931694,0.011357481903416502,0.03798210884962133,0.03796884972478421,0.005421147553306889,0.002979628130546034,0.0053339975110994284,0.003257669180736206,0.0009631428474757108,0.0031870076043770935,0.0028968245065390526,0.03222575340078904,0.013314934401089065,0.0033780309638479613,0.0043934917196366,0.007276921028327703,0.013541495216415917,0.0059149766866968614,0.0027023285141120484,0.010433640501748774,0.01891042757013097,0.0027451591386019845,0.00385634654695603,0.007011248492366991,0.008130770482753229,0.007371952128293025,0.0002844338950887933,0.011456013687698635,0.0003734755743505193,3
