0.12826509546556314,0.00031022649147468043,0.9352700627719087,0.011615595256407726,0.0649008467702845,0.12131056708825566,0
0.0,0.010391222362926764,0.3255117329774599,0.1746404026356141,0.0,0.10722267864261435,0
0.28517155044554565,0.21409784047298605,0.3255117329774599,0.4412127852591734,0.2249984589124737,0.21898927927600473,0
0.5353018974395888,0.3616387323524693,0.3921541631501447,0.6417058995976781,0.46164991636661795,0.3540701052304845,0
0.3088332757264482,0.3616387323524693,0.3921541631501447,0.5457340099061176,0.27348130348443894,0.20333449386090818,0
0.3144554385154898,0.18725052698419054,0.5815270802193273,0.26536412585564634,0.20346783720927775,0.36397412941574986,0
0.2598860604674349,0.18725052698419054,0.5815270802193273,0.2861249545914483,0.17245411699089094,0.08252072556308454,0
0.15328406013293774,0.043545131832691306,0.6980828925767174,0.12731973676732156,0.08528297103665834,0.1467633304211712,0
0.21200280592773996,0.048126248125214134,0.7455939659326916,0.11173544855844979,0.11998598134129748,0.15614964297476733,0
0.20308996100875346,0.048126248125214134,0.7533451803786912,0.11990576180553944,0.11510094345653157,0.1460931188095049,0
0.1541402682758435,0.04338582354384619,0.7921459918631417,0.09708624509479026,0.08357737270521644,0.14805038471526075,0
0.16945993868722375,0.03729254745300763,0.8014619417667731,0.06393967761773943,0.09111345724797085,0.15594755416842765,0
0.17427183675864755,0.022002546963447885,0.8562155579226963,0.04973256587246368,0.09350708860350282,0.13254818028465923,0
0.17151279386221915,0.007618434732255676,0.934170827671597,0.01898001334579644,0.09110659196686337,0.14366534341733816,0
0.17059072099277536,0.0026551080739317615,0.9222732169112673,0.01268336825562791,0.09047297980499573,0.14532008355470624,0
0.1737522006255443,0.014789615449553517,0.9222732169112673,0.02642387140260695,0.09258943471119083,0.14375961792915867,0
0.17708684542700356,0.014789615449553517,0.9281615174095317,0.024962717536534545,0.09459781315822888,0.14428310920114387,0
0.1730538463114323,0.0032430989983149214,0.9533523419776166,0.008644375833184607,0.09194082792238645,0.14416800806208632,0
0.1727388562799799,0.002678875923700894,0.9182291267238218,0.009999667665006796,0.09175866592599428,0.14533026994078155,0
