mag_0,mag_1,mag_2,mag_3,mag_4,mag_5,mag_6,mag_7,mag_8,mag_9,mag_10,mag_11,mag_12,mag_13,mag_14,mag_15,mag_16,mag_17,mag_18,mag_19,mag_20,mag_21,mag_22,mag_23,mag_24,mag_25,mag_26,mag_27,mag_28,mag_29,mag_30,mag_31,mag_32,mag_33,mag_34,mag_35,mag_36,mag_37,mag_38,mag_39,mag_40,mag_41,mag_42,mag_43,mag_44,mag_45,mag_46,mag_47,mag_48,mag_49,mag_50,mag_51,mag_52,mag_53,mag_54,mag_55,mag_56,mag_57,mag_58,mag_59,mag_60,mag_61,mag_62,mag_63,mag_64,mag_65,mag_66,mag_67,mag_68,mag_69,mag_70,mag_71,mag_72,mag_73,mag_74,mag_75,mag_76,mag_77,mag_78,mag_79,mag_80,mag_81,mag_82,mag_83,mag_84,mag_85,mag_86,mag_87,mag_88,mag_89
-0.06701683866158845,0.012904329323113776,-0.06379236475029607,0.012053737152696893,0.006528636985156709,0.013808570521644241,0.01912043971743465,0.006827101681824159,0.0063025838538005065,0.005625360140810838,-0.15373668481626546,-0.0868051240121962,-0.0973152273593931,0.003415358795034019,0.0036022774140531738,0.06466470247909972,0.0561706870372478,0.061187269522474594,0.013429140856566027,0.010703150686601307,0.05033464390273426,0.46714328805629335,-0.2656194534364895,0.050756459964538675,0.046657496597304046,0.01195891753932663,0.004514629475154838,0.029153609630461815,0.005538561885748759,0.004896563662760055,0.0030564972971214997,0.06858920655959343,0.7671486618270306,0.9601736727848916,0.23182201900828994,0.9302775124590869,0.6818602439502489,0.7486256606481513,0.9910261089154301,0.409976944326777,0.9620486135918548,0.6647313046820362,0.7072633932195942,0.9342844072692051,0.8134965617909217,0.8848758328925453,0.5834964236092409,0.7515220787618055,0.9875444909049386,0.5835329128591226,0.9579569714024078,0.6416428127402587,0.9879690393739513,0.9791770547403832,0.7364661337447802,0.046657496597304046,0.01195891753932663,0.004514629475154838,0.029153609630461815,0.6987987731059898,0.6889855972185258,0.6337998364246032,0.7432851977591893,0.06422563783283353,0.024350211213660686,0.001276485241468538,-0.0781842189269758,0.017140974349825745,-0.1780068571268451,0.07536609776123529,0.050577820684480884,-0.011063673069190207,0.016977153277917968,-0.045715458520965375,0.031051173656391654,0.036362208935514714,0.0017514288250948145,0.01481204459714915,-0.011029859327351642,0.0213966187132896,0.03300994512053353,0.018195886370599088,0.052619734003374524,0.018586986773643423,0.04753563521236365,0.014794259780177541,0.00965685111767319,0.1708597461440196,0.15552809985706673,3
-0.07871622645329045,0.04664584024008859,-0.12746023825360378,0.07078536563610804,0.011180521293943087,0.03538474355894025,0.065125833158455,0.009813694081550963,0.052130949749983696,0.01817793916559492,-0.07713568013921394,0.05701291451527602,-0.0940401074110417,0.12947370005955908,0.006034321609882365,0.06811486532323707,0.07318678357781638,0.059820263912809216,0.08701513882295889,0.021748520361253788,0.05663813429531785,-0.005532360838501517,0.07490745390605777,0.048721898506239855,0.10907134874581771,0.04924270458313988,0.09014610791689401,0.08082617579435233,0.04279141034932096,0.057062191617938164,0.14893952769579205,0.07336052807817688,0.26950422082063313,0.09055020148118395,0.23182201900828994,0.1288921464500224,0.33276042420132323,0.2799770552032659,0.03753344143455142,0.409976944326777,0.09484044100407947,0.34475968023970677,0.2984371147153342,0.12041125823066828,0.19154761806592652,0.17450247034960545,0.35681918686228264,0.2774382335914545,0.050607192843598256,0.3487725162403785,0.09206631129790584,0.34656188289169876,0.0480416436592747,0.0010470250696465496,0.06292034406517308,0.10907134874581771,0.04924270458313988,0.09014610791689401,0.08082617579435233,0.30883012337100224,0.333396258577329,0.343197542075912,0.2821444951257769,0.034652183669679856,0.02564276788416918,0.022090386618595817,-0.09435076541026736,0.061826977342019536,-0.086809390562604,0.08213364018828521,0.06934640152207587,0.07471226116385522,0.037077900672797,-0.036692273600988805,0.04808631204980449,0.054093852367026365,0.12466004695130639,0.07452738341524183,-0.032656962275931886,0.05759131788495809,0.04498545506920166,0.03236160850795068,0.015896786625180386,0.03638942532720786,0.02858586720502783,0.026430202666472013,0.0038730920979131046,0.022745099469196645,0.05535213176599517,3
-0.11658045656539984,0.04664584024008859,-0.12765333976523244,0.08369902925709688,0.012637744892684596,0.06025549194506507,0.065125833158455,0.015326268702272732,0.033149933422680265,0.01113110851129282,0.0007196281781542097,0.05701291451527602,-0.09394474268486341,0.08361092976172838,0.025438485528924446,0.07834799179119264,0.07360125522184276,0.059820263912809216,0.10727834630693946,0.033692589424386285,0.07509393962314498,-0.00593974706279983,-0.09395604791746658,0.08286358911677619,0.10918291044754552,0.04575238076257958,0.09008989268458986,0.08201312461586725,0.03892349409029626,0.009376240461889708,0.028038678753293644,0.08021335910817642,0.17648000465777913,0.06063742508693894,0.7385578923591531,0.0834478213226648,0.1927531239209921,0.1967330800268274,0.032126953902720384,0.25736675414855914,0.06968337698647419,0.21658994380306856,0.18515276356821098,0.06542270484678475,0.16460004506941256,0.11223228846571304,0.2173200095967684,0.183281873899007,0.037358613384203654,0.23730618628113162,0.06450659291876805,0.1934479495577557,0.02130952155152977,0.0206136410412332,0.11327434718550387,0.10918291044754552,0.04575238076257958,0.09008989268458986,0.08201312461586725,0.18027173049483022,0.20801356826911466,0.21126626140006172,0.186308068932454,0.036102343453787974,0.08636481139804124,0.04477906785174856,-0.09973366171309281,0.061826977342019536,-0.086809390562604,0.08116008186498021,0.06655500978985716,0.07724347883326331,0.037077900672797,-0.036692273600988805,0.047475643757884135,0.05454634019305163,0.1139713732987888,0.07452738341524183,-0.032656962275931886,0.05794632836531294,0.05140033899102182,0.03190838205482814,0.015896786625180386,0.04512591099372857,0.02862726697644749,0.021807989423871018,0.0038711106146155938,0.022686949935743574,0.055285440790266475,3
-0.14512937223770134,-0.0889795986649002,-0.12858218960127274,0.004675424230033339,0.004882439325367254,0.06549044324109175,0.04833159306586847,0.056916546035001625,0.00379861071368871,0.004620541039772831,-0.004394915842682772,0.014354875553289917,-0.01647532968065301,0.015123651599934907,0.0122685994253328,0.08551010691709944,0.07483197060866252,0.0917834709839603,0.01209371236713133,0.013755397728931763,0.08799905665663868,-0.00018849904304780497,0.0166081750073883,0.08749015833631128,0.006696143244113375,0.0051184914006935835,0.01845162737348326,0.016736609446067554,0.004055757935609399,0.0035573292654328317,0.011652969882124395,0.08412878462747513,0.11524683353310552,0.037918332152753365,0.27260105096049303,0.05426425280946371,0.1417171395097416,0.12032472679338282,0.01639431183616557,0.25736675414855914,0.042675562364886094,0.14124755369283398,0.1357536320670649,0.04307294735197954,0.16460004506941256,0.07397665217868789,0.14663943494837875,0.12155198568380304,0.020303291746096394,0.18884506740291046,0.03860169305867929,0.1543807874105062,0.009119953018986113,-0.001862264583150675,0.05409270796661507,0.006696143244113375,0.0051184914006935835,0.01845162737348326,0.016736609446067554,0.12868413452612845,0.14742940629102658,0.14159690150278906,0.12332154631855735,0.041736294794824345,0.08097312374616399,0.006415916773197921,0.006539549622051607,0.01931438708271629,-0.02098871960200842,0.031117488916513517,0.05013409550557214,0.015952419686760075,0.02559231062553595,-0.013246858411110838,0.025823663407240276,0.038305404955507064,-0.010579258893569326,0.013384700378091415,-0.010366941812624868,0.02180584035557828,0.0384420607549711,0.005518825151151597,0.001890261050078239,0.02434462992634386,0.002184858780989232,0.013540537565769062,3.26205123203816e-05,0.042943311640208336,0.0600001838308744,3
-0.12729403606942455,-0.02982240435265153,-0.13125005591200026,0.055842373912263876,0.01213868800200748,0.07182759770063181,0.06699166574576289,0.05581993380765091,0.022673465472557712,0.010991544196561603,-0.00842549497715329,0.010641229327842979,-0.02750542981401843,0.0169194658351728,0.017270093967794473,0.08121896296943566,0.07510552139067775,0.06936026382399064,0.08387014235461797,0.030169569649493334,0.08012736968348537,0.010037946095564134,-0.11542264657841997,0.07877706510097465,0.05317427979775451,0.02170234757462153,0.022692594394051233,0.06578608087289614,0.019840123997417265,0.014055045065056733,0.014647403505297063,0.08084283597464059,0.07409716177576775,0.028529738771890873,0.07202054891748018,0.037387422546346055,0.0858327817933856,0.0795143367263536,0.012358182495286458,0.1475433031483863,0.025430794038965195,0.08235777291711756,0.09757043061421344,0.0358829371278509,0.1744834012421465,0.06101319366257838,0.11245934846029913,0.08213164703177972,0.016319194213276968,0.1004536056549421,0.027964307192535787,0.08823998804672599,0.004239331581307479,0.01922061550035129,0.11725068496307407,0.05317427979775451,0.02170234757462153,0.022692594394051233,0.06578608087289614,0.08375941479986984,0.07820885248360723,0.10825561983500558,0.08314999040221202,0.058406710943655064,0.028919934628425445,0.05242066650458769,0.02547535930464646,0.06894713414528707,-0.030815744676365463,0.05273016843603573,0.06797841392024694,0.006238331459392048,0.04446301736657995,-0.01766661542362084,0.03260076427014138,0.04741913666749066,-0.030704344731118067,0.03937589141600828,-0.02374041620074852,0.032641478284620475,0.050715092592228235,0.012686743504959498,0.01768380326274247,0.01848356257769619,0.013698279570525865,0.02406628235619392,0.0008567202007413008,0.25069008278269506,0.1823251042984672,3
-0.1192856130441422,-0.02982240435265153,-0.13125005591200026,0.04937770692113853,0.010972990016548941,0.07280189300200995,0.06699166574576289,0.05581993380765091,0.021543996290260797,0.007677769570797452,-0.026679591619342875,0.010641229327842979,-0.03598698291369832,0.03406550703302642,0.029504400144174544,0.07876347388032066,0.07510552139067775,0.06936026382399064,0.0718860327303825,0.0261102961404866,0.07520067728241633,0.013341872229115998,-0.10494064273565568,0.07763662955748038,0.05317427979775451,0.02170234757462153,0.027692267720926318,0.06578608087289614,0.009193460215964988,0.01184196790113963,0.041255004074788396,0.08282486233457845,0.05148839042632941,0.012868534262910644,0.03565966324972299,0.02315488492144843,0.06696653399866681,0.06023641243148658,0.006801849092513637,0.11747363944302024,0.018754967339625662,0.06630424898684281,0.06568024022360001,0.01931456490202254,0.028765906593476318,0.03288242258029284,0.07088212964155946,0.058105912808831484,0.008514458671766265,0.1004536056549421,0.015109877985597027,0.05575826092994668,0.002000711136721171,-0.002468468973341029,0.041220836569091826,0.05317427979775451,0.02170234757462153,0.027692267720926318,0.06578608087289614,0.06172010174357982,0.06259882985752728,0.06772371041591914,0.05887123268626088,0.11579992746242246,0.05040589650219659,0.02368826485739703,0.022634213502653575,0.06894713414528707,-0.030815744676365463,0.05319485608897801,0.05919738838756436,-0.009345953858941863,0.04446301736657995,-0.01766661542362084,0.03429326081631924,0.04858696529131804,-0.03494098968022283,0.03937589141600828,-0.02374041620074852,0.030848627987660682,0.03538770309519992,0.012836096007945653,0.01768380326274247,0.011591114779136677,0.013728330115751515,0.023678843079092706,0.0008617581967633731,0.24827580245549397,0.18101681122374066,3
-0.12970291963049574,-0.07912121091537422,-0.11422822572316292,0.004127602453484986,0.003992771271406961,0.0675299724875697,0.05149327797708816,0.05969659278219647,0.00341401269600347,0.003178562848240699,-0.04950798134199733,-0.020033491612944352,-0.03598698291369832,0.005229266263070806,0.0038724054373050916,0.08092654836713455,0.07023474259835698,0.08777815914939428,0.009855465439206103,0.010279548328375786,0.07881432804968767,-0.004486190389171443,0.002170116635532026,0.07938568743897582,0.0058919405863501854,0.006050541540909913,0.009016290035643255,0.012192692575156011,0.0030063502868587586,0.002578651944567235,0.0030650018215906023,0.08904497997630405,0.03768904535271341,0.01233756211772327,0.03565966324972299,0.01870294893147376,0.048288757017341206,0.04372904563848178,0.005968242373731059,0.009997081425619194,0.014689620144751345,0.05030835673602811,0.05104078812760448,0.01931456490202254,0.028765906593476318,0.02641060124190574,0.056040582661797074,0.043490334633201504,0.007332296368605109,0.08348287433542086,0.012718860669414326,0.043355444768111935,0.0011459621129829153,0.012185678757671485,0.09031356602539918,0.0058919405863501854,0.006050541540909913,0.009016290035643255,0.012192692575156011,0.044431455072849145,0.04865178094567994,0.053241376941283794,0.043863343311868266,0.03222479483761488,0.045053892191877574,0.03077877304785419,0.008068804315445975,0.017166409732958767,-0.022207894055394008,0.031162748886095958,0.04016710880952065,-0.0061945372858139445,0.01799240279655034,-0.015880452816714904,0.02614595142085623,0.04198240436754483,-0.0067609585166237066,0.009353993844488904,-0.010501981267658915,0.018313879442202016,0.027304606349806616,0.005208092759169441,0.0009701179099142949,0.004188708135114857,0.0019664013210289725,0.012437579704977636,2.743068265709292e-05,0.006662440505800671,0.027433358365178157,3
-0.12847878212966832,-0.07812599173634938,-0.11390006388477777,0.004089164255039244,0.003953113896168129,0.06760465064794347,0.049348675785558196,0.05842897005073418,0.003181940021142724,0.003534357919888885,-0.053094935461711575,-0.02531279465198899,-0.03887524956159274,0.006780510109790388,0.00821898896449804,0.08070616672027284,0.0697633041228561,0.08653501368422564,0.009359790988521192,0.009572662031142523,0.07838469043979863,0.019518102222400763,-0.03189024018708288,0.0777723828819136,0.006458335134210859,0.005026961856334645,0.007504606838414236,0.01351848221356788,0.0031248627439645436,0.0026600533524692087,0.006865199798363585,0.0895125559292717,0.02559898216787405,0.006713306538945906,0.056357512528133084,0.01171826936941615,0.031281081058816315,0.03281374862081351,0.004039165276561389,0.009997081425619194,0.010566383504244967,0.03899020851414056,0.04020594318455969,0.011607035542346277,0.06745650713750015,0.019580415519174447,0.04169324598247411,0.032332112996004615,0.00460135448592092,0.05289903941874494,0.008389089081539092,0.029599482210359882,0.0006192264597428144,-0.00040220069042872463,0.04448320349139516,0.006458335134210859,0.005026961856334645,0.007504606838414236,0.01351848221356788,0.029971766848554987,0.03707956501339537,0.040606915126428285,0.032550641706673156,0.03508583679948776,0.06942112783311954,0.01318694005288842,0.013478686971407859,0.014770408332294859,-0.019048108120459584,0.0276482394890783,0.04426964326419052,-0.0027110618454427734,0.013174337107559386,-0.015894077754803306,0.024642697639589373,0.04048799615951914,-0.0038180264441496905,0.01134173333730201,-0.013350430958276715,0.021022153281738235,0.032281057159049824,0.0047540406522096216,0.0006944329878180735,0.004188708135114857,0.0015665498773747254,0.011165006022761043,1.962104447382485e-05,0.0036662426414199806,0.021165934922617057,3
-0.12638368973024916,-0.07437398150860101,-0.121649094907867,0.006918229525861545,0.004235972828168103,0.0708127481352559,0.05607258334746831,0.05842897005073418,0.010028359531791929,0.00752167488912196,-0.03913955774606883,0.006342890146388383,-0.03887524956159274,0.033713099537966015,0.012012002590700267,0.08038710636388068,0.07189459048661014,0.08593866179155334,0.014618391963411399,0.01222152002445766,0.07777972052504843,0.027307085828346938,0.003943629670352107,0.07620357648669056,0.013785320574497988,0.01075254097369059,0.026777833937955558,0.020905633588229566,0.003507166005709265,0.011425306829228443,0.035709797848080885,0.08713601801994325,0.020359934439786627,0.0058709016230275675,0.03158689882134392,0.009063755619436079,0.022445055869335238,0.025530155946979535,0.0034231017194960374,0.015483411586293974,0.008600901208933963,0.029621591976383692,0.03422700098663295,0.011150252943211487,0.06745650713750015,0.017863618362247976,0.035453854471417294,0.02638362536881381,0.004425793651789508,0.019537579302934597,0.007126653446656274,0.02544116177158904,0.0004152514442432741,0.010796636138830237,0.06270146576316515,0.013785320574497988,0.01075254097369059,0.026777833937955558,0.020905633588229566,0.020779532917332335,0.028699117450333846,0.034677584207703616,0.026371896004723942,0.10530743982273617,0.07711027764930238,0.043220215834479735,0.003439359639594009,0.026115467344342724,-0.026072735471917276,0.03269483492257268,0.04609705850511025,0.0007007772462411452,0.019328803648714123,-0.015894077754803306,0.02727090632489137,0.042303394298579405,0.02935514100747363,0.014154795908317532,-0.013350430958276715,0.025326087643834823,0.0400605384526191,0.006415856553689174,0.0017153184830641121,0.004904445816518379,0.002833520103080658,0.01371376461972697,5.073253538413363e-05,0.01920802629501804,0.04563191791445971,3
-0.1258407560416317,-0.0626023069680769,-0.12270737388844924,0.017179994720202905,0.011805475806630912,0.07400322673264681,0.060745061249072696,0.06004544248924826,0.011420346853610177,0.012483177363407117,-0.025507068780104898,0.006342890146388383,-0.03699279081629726,0.02515408330416778,0.017837215052081454,0.08046420284777232,0.07252602823573703,0.08161122765086588,0.029230950519946453,0.024561036069208137,0.07799752388593471,0.0062008129561994235,-0.05723427271370384,0.08121658976452246,0.023338691288123624,0.013707794878760964,0.025668169391004626,0.03202874975177544,0.0101492671812745,0.009335636735910998,0.017222342510280784,0.08494829296270127,0.019576842811957488,0.005592790275540608,0.03158689882134392,0.008389465717591164,0.022254576563323625,0.019939607829920748,0.0029359798752490816,0.03578242247676793,0.0066146344265860324,0.02217676550353547,0.02839756027649161,0.011150252943211487,0.05540348203605874,0.015272330472111954,0.030406993389386988,0.022325043808675078,0.0038982987382139168,0.019537579302934597,0.005839374973232547,0.020537824973640748,0.0002956379348773275,0.017492302831181174,0.057563050859405794,0.023338691288123624,0.013707794878760964,0.025668169391004626,0.03202874975177544,0.020906556123625963,0.022304391868780256,0.028037738799651695,0.022389350379134018,0.13679400741192882,0.08113122597633127,0.0752468002551074,0.034050885175539586,0.03498979851265423,-0.026072735471917276,0.038026549732108894,0.05203571231866922,0.016504394331482507,0.019328803648714123,-0.020891218992753903,0.029535549528518407,0.04487700474118864,0.04167328998692825,0.01514752089829336,-0.01118877156486048,0.02511417141512834,0.04072025952848645,0.007733737210018523,0.0026585632715313843,0.027786058348844633,0.0036069428000811924,0.014911630407640267,7.937806639699197e-05,0.027157814419004937,0.05175861478739843,3
