gyr_0,gyr_1,gyr_2,gyr_3,gyr_4,gyr_5,gyr_6,gyr_7,gyr_8,gyr_9,gyr_10,gyr_11,gyr_12,gyr_13,gyr_14,gyr_15,gyr_16,gyr_17,gyr_18,gyr_19,gyr_20,gyr_21,gyr_22,gyr_23,gyr_24,gyr_25,gyr_26,gyr_27,gyr_28,gyr_29,gyr_30,gyr_31,gyr_32,gyr_33,gyr_34,gyr_35,gyr_36,gyr_37,gyr_38,gyr_39,gyr_40,gyr_41,gyr_42,gyr_43,gyr_44,gyr_45,gyr_46
-0.05585375801974891,0.030182772479341705,-0.049620688084024346,0.046763085434484174,0.06845832674246582,-0.045740529257298636,0.0498495477484916,-0.07858224383718541,0.06067966352923008,0.027703436173869875,-0.07089624339158934,0.0476973089627732,-0.0722061700829547,0.06715254120970202,0.0555784309587241,-0.017349929211562094,0.02160235329110336,-2.072863182457922,0.040219523551213415,0.0684154567126017,0.010149465562240478,0.010986270832087325,0.04251245778875033,0.0292375947600084,0.05216314273741877,0.03555961028581629,0.05873143462609364,0.026023564787324,0.08855944388926917,0.050232393558995406,0.5433785169856384,0.49628200411243584,0.5693230327601152,0.5364029376668941,0.7443100268689958,0.5836296416840508,0.6226630957912614,0.6597845653085844,0.7939094795455959,0.6820265788717291,1.2533091707060104,0.7844967748701512,0.3586591628217519,0.5858403236373518,0.0400066997981605,0.8776342225180646,0
-0.02277473782853427,0.030182772479341705,-0.049620688084024346,0.04752128601268032,0.05623362599744737,-0.01865100216900429,0.0498495477484916,-0.07858224383718541,0.061663502716596506,0.04501808651296848,-0.02890841034725887,0.0476973089627732,-0.0722061700829547,0.0682413294087585,0.0629888926861706,-0.0070745479471093125,0.02160235329110336,-2.072863182457922,0.04087162906837453,0.048582404975968385,0.007979090498692928,0.0027589983057695593,0.04251245778875033,0.028036048976776952,0.02833776142309464,0.03378003718304549,0.0503412309733485,0.028286483556835225,0.05841155211016139,0.04478152326288939,0.45895660746744044,0.49607198601114355,0.5693230327601152,0.45456538976872246,0.6286704279934248,0.5833826595485136,0.6226630957912614,0.559123015614674,0.6705638702645256,0.6817379568263223,1.2533091707060104,0.6648082200895917,0.30293614388537604,0.5855924059788206,0.0400066997981605,0.7437359388233563,0
-0.2056627824533273,0.022239937812557505,-0.2393332772511011,0.15501331111616823,0.05867856761522962,-0.16842420011591105,0.03673124603345747,-0.37902227231213775,0.20114488754723256,0.07272151670589659,-0.2610517035621327,0.035145385861569255,-0.34826883686983334,0.22260160265440088,0.03705228776954251,-0.06388531127585825,0.015917523618079306,-9.997949603414012,0.13332228742526026,0.04253182458275941,0.07043134491098235,0.006540589072301048,0.133097588310668,0.07169218200752528,0.0348355933067235,0.15029277051630355,0.052438780212981304,0.048652750953076945,0.03316268640450114,0.07794635551193564,0.37243145865507005,0.38302109384506244,0.31859880283833336,0.3893818712565554,0.5101498501195642,0.4504343536655463,0.3484484299343179,0.47894620000308313,0.5441452988379158,0.5263752546055892,0.7013642139812845,0.569476415476621,0.24582487344313203,0.45214051631678165,0.022388145091219423,0.6370861004774983,0
-0.12937598765401587,0.07605264435753438,-0.2393332772511011,0.174077668952135,0.13202677759325993,-0.10595036678441612,0.12560774292337798,-0.37902227231213775,0.22588275093111954,0.10388788565201201,-0.1642194157553949,0.12018466752317196,-0.34826883686983334,0.2499783264809301,0.07410457345231601,-0.040188239915377455,0.05443224585344417,-9.997949603414012,0.14971896830823295,0.11687554809300871,0.0817760439844178,0.13416298577974783,0.16448962142973061,0.07749964910759834,0.04855323553300761,0.15029277051630355,0.10881046879426974,0.06788755798747238,0.06481797938736458,0.10467746994070722,0.31038842873566613,0.3079130839656328,0.31859880283833336,0.31506707595102457,0.4251644342026409,0.36210703063087396,0.3484484299343179,0.38753776154463315,0.4534966109472099,0.4231564020188531,0.7013642139812845,0.46078999124505104,0.20487312346732936,0.3634786255955663,0.022388145091219423,0.5154961481867056,0
0.07692108868713841,0.07605264435753438,-0.026079710561980007,0.060317974675408274,0.06601338787864337,0.06299327802353549,0.12560774292337798,-0.04130136549324775,0.07826845414629917,0.06925859095475657,0.09763740917094894,0.12018466752317196,-0.0379502197422941,0.08661757970934017,0.0815150289194555,0.02389410293800211,0.05443224585344417,-1.0894583271708433,0.05187767617296952,0.05274612697500379,0.01344323244625522,0.007421826222262553,0.057455529199768714,0.030439138889072122,0.04331887154365464,0.055749404718829595,0.061615567685474104,0.048652749678610864,0.0678327707584177,0.053733474700587584,0.26451675754821874,0.2464010023567021,0.19596944110990214,0.25514731178007904,0.36233025186606327,0.28976857416625695,0.21432988279149676,0.3138354516190472,0.38647527414438665,0.3386220561602978,0.43140762552752704,0.37315650074340495,0.17459534348332714,0.29086616433610285,0.013770900084768884,0.4174585873367118,0
0.0062511848530590565,0.011715680574335377,-0.014540015477348116,0.014909860599147878,0.024449402408023513,0.005119306449586241,0.019349494106153914,-0.02302642477876645,0.01934699808659017,0.020777578430607138,0.007934748502895524,0.01851408569062713,-0.02115808690093933,0.02141079911670791,0.022231372661725503,0.0019418140969245992,0.008385123367501508,-0.6073971143714717,0.012823522741092025,0.017570508378770493,0.001023485476818225,0.0006413835548797439,0.01413220613359706,0.011815192256758178,0.013356651641381896,0.010651190798113278,0.020975512478969813,0.012446053104865122,0.017711890249381596,0.01794827313051201,0.20547082143698675,0.2025533139557614,0.1055994208791833,0.20803617092895918,0.28145020063169024,0.2382035154737053,0.115493065509088,0.25588796213875975,0.30020552489592744,0.27836339543168526,0.23246683340297852,0.3042558004248914,0.13562183725941285,0.2391057866663594,0.00742053998674802,0.3403778210518566,0
0.005377534841166786,0.017474237012486987,-0.016155572078627587,0.014809543078068057,0.01711458122662316,0.004403844941777436,0.028860265004436992,-0.025584915353494928,0.019216826320363617,0.017314646958566306,0.006825807832148196,0.027614232000846898,-0.023508984464735563,0.021266741546387708,0.022231372661725507,0.0016704309993602106,0.012506625814264875,-0.674885654479952,0.012737242657898586,0.013096944701212542,0.0011484322329113456,0.0010515068132416199,0.01830236581965882,0.011014162661940335,0.015161605243587476,0.01307690659276704,0.014682858459634766,0.010183133485709846,0.019219283812512346,0.016721806387044562,0.16650175273631232,0.1897039451961968,0.1055994208791833,0.170719055343445,0.22807107785634995,0.22309260590441146,0.115493065509088,0.2099872871867362,0.24326931545180858,0.260704864710991,0.23246683340297852,0.24967899860567325,0.10990014764668816,0.22393763974533268,0.00742053998674802,0.2793215228407389,0
0.004296442836132149,0.017474237012486987,-0.016155572078627587,0.014087300220814539,0.01711458122662316,0.0035185021781153404,0.028860265004436992,-0.025584915353494928,0.01827964578239562,0.020777577130402406,0.005453557071679465,0.027614232000846898,-0.023508984464735563,0.02022958921170954,0.02593660213426942,0.0013346099118712617,0.012506625814264875,-0.674885654479952,0.012116063295221574,0.017611392936748137,0.0011402428010734923,0.0006525076148318563,0.01830236581965882,0.011414677647322862,0.015161605243587476,0.013280542570178425,0.013634082658486495,0.014708971534518722,0.02524886491329915,0.016724317904312162,0.15507427354824466,0.16338854953556708,0.05030022186252611,0.15271805967635,0.2124179243443197,0.19214559430028366,0.055012866266916954,0.1878457620992814,0.22657306454913126,0.22454034710738874,0.11073103619788667,0.22335229147257923,0.10235739431611499,0.19287340654179397,0.0035346293054032392,0.24986924223698742,0
0.005010522032543535,0.005758555692589858,-0.005308259496297356,0.006408525982610088,0.014669641444814106,0.004103285754610487,0.009510769666921173,-0.00840647234441299,0.008315687400223362,0.017314648258771034,0.0063599514541622295,0.009100145132021531,-0.007724380753952268,0.009202746164891014,0.007410457553908501,0.0015564253088729471,0.004121501913151408,-0.221748147751905,0.005511780484357868,0.009219366321878312,0.0002673161785387524,0.0002957311158118293,0.006023563667197724,0.008811329678415613,0.0074003070243801004,0.004663253951912938,0.011536531843744532,0.01131459342273409,0.009044369585381618,0.00937472653168726,0.13061291430363786,0.14637872975297025,0.009534436282394762,0.13104663694392646,0.17891119857678878,0.17214197752078395,0.010427720767661089,0.1611895504660595,0.1908335121380504,0.2011642240615874,0.02098913225467983,0.19165753358333057,0.08621157633858041,0.17279401973374053,0.000669991038734555,0.21441160227073877,0
0.003985279933292522,0.005758555692589858,-0.005308259496297356,0.005174549047005383,0.007334820814205712,0.0032636803654793943,0.009510769666921173,-0.00840647234441299,0.006714481993017539,0.010388789215303569,0.005058592047368092,0.009100145132021531,-0.007724380753952268,0.007430735480606472,0.007410457553908501,0.0012379529539701865,0.004121501913151408,-0.221748147751905,0.004450474029446119,0.0057519150905713705,0.00012907216408388134,0.00011664804132989868,0.006023563667197724,0.010613646924663383,0.004512382548470747,0.004370296782315391,0.007341429662972402,0.007920215310949457,0.004522184566301921,0.005899597950530858,0.10145353396709629,0.1001992623889404,0.009534436282394762,0.10084433607446405,0.13896920881581307,0.11783473734787014,0.010427720767661089,0.12404021635325495,0.14822986156445278,0.13770106424636186,0.02098913225467983,0.14748624748111885,0.0669648107543947,0.1182810737035344,0.000669991038734555,0.1649961890048855,0
0.004647498604906792,0.004169988237339791,-0.005077465819907082,0.004517944522545479,0.00611235037250923,0.0038059936063000364,0.006887108461961014,-0.008040973886925457,0.005862473592677552,0.006925859043467469,0.005899158873768922,0.006589759687041979,-0.00738853842497675,0.006487840845284665,0.007410457553908501,0.0014436588452554212,0.0029845356050182256,-0.2121069329077374,0.0038857482229689823,0.006621653839774003,0.00014392553258211035,9.988258729479432e-05,0.004981023658696512,0.00941210234446301,0.007400307295457906,0.005000407125074015,0.005243877824409485,0.0056572965414382346,0.009044368793020513,0.006354185966081958,0.09625637165122797,0.09240585339300378,0.11033137635162016,0.09619636542101173,0.1318502302363402,0.10866965688534089,0.12066835945307185,0.11832313487996239,0.14063648733207756,0.12699079864897664,0.2428837722017228,0.14068852559841577,0.06353440298708256,0.10908127759852919,0.007753057575446755,0.15739142433213382,0
0.0025411644691667942,0.004169988237339791,-0.005077465819907082,0.005253220785649433,0.009779760963209405,0.002081045427747818,0.006887108461961014,-0.008040973886925457,0.006816566245710159,0.013851718867057777,0.0032255486665804457,0.006589759687041979,-0.00738853842497675,0.007543709359944161,0.011115687026452421,0.0007893653930930043,0.0029845356050182256,-0.2121069329077374,0.004518137226085321,0.0074130660786085245,0.00016994006105699327,0.00023675229229663927,0.004981023658696512,0.007409527417550371,0.007761297744821216,0.004801613948225359,0.009176786389605245,0.009051674398329651,0.007536974465827277,0.00734875418685381,0.09361426121625277,0.0860319696062832,0.10424646262495468,0.09307203588558992,0.12823111533323997,0.1011739438033555,0.11401334814903297,0.11448015740975105,0.13677620126120116,0.11823134713318453,0.2294884276648752,0.13611915009344405,0.061790467430064826,0.10155717213128103,0.007325466730263114,0.15227956097315098,0
0.0012127378845491464,0.007744263986505032,-0.008308580148977843,0.00773982323904239,0.009779760963209405,0.0009931520215710646,0.012790344479998755,-0.013157956820392867,0.010043175414051642,0.013851718086934937,0.0015393513933797784,0.012238125318223398,-0.012090335191827102,0.011114510391829893,0.007410457553908501,0.0003767144270161294,0.005542709064601441,-0.34708406018379706,0.006656789220656096,0.008574960436374316,0.00023576128724245052,0.00010188417138373617,0.008687831881925755,0.006808754826692417,0.007761297744821216,0.006107006613808489,0.009438980241447991,0.009051674398329651,0.007536974239438389,0.007823434470678469,0.09228150458795617,0.09843243075812567,0.10424646262495468,0.09086370336774245,0.126405529501617,0.11575693621250029,0.11401334814903297,0.11176387155814445,0.13482896174389086,0.13527295659260555,0.2294884276648752,0.13288943299750963,0.06091077608856368,0.11619540223885902,0.007325466730263114,0.14866640366869568,0
-0.00115289870442424,0.009729972280420204,-0.008308580148977843,0.010577918878392377,0.0146696423628007,-0.0009441476955189434,0.016069919293076333,-0.013157956820392867,0.013725881267599476,0.013851718086934937,-0.0014633963774793534,0.015376105504425265,-0.012090335191827102,0.015190061280052156,0.014820915107817002,-0.0003581265006875563,0.006963916216051474,-0.34708406018379706,0.009097749934579784,0.01394171673801554,0.0006044276488162085,0.0010223459675638318,0.009846209234220462,0.016220858223807616,0.010649222627347278,0.009222541474326457,0.012585307251115513,0.007920215310949457,0.013566554378072429,0.012387732534111004,0.08889356554872088,0.09843243075812567,0.09013101524868243,0.08933257438495243,0.12176479211782679,0.11575693621250029,0.09857541984464335,0.10988055735644477,0.12987897414722888,0.13527295659260555,0.1984146459498919,0.13065013551317164,0.05867455337912709,0.11619540223885902,0.006333565062484993,0.1461612511051572,0
0.000255313253783414,0.009729972280420204,-0.007846992796197298,0.00898780950511334,0.0146696423628007,0.00020908464834769338,0.016069919293076333,-0.012426959905417801,0.011662559293679958,0.010388789215303569,0.00032407399650579344,0.015376105504425265,-0.011418650533876066,0.012906638699507202,0.018526144023889187,7.930830506247347e-05,0.006963916216051474,-0.3278016304954619,0.007730144679421818,0.014190434273049796,0.0005944356579156171,0.0001847691446444802,0.009614533937733066,0.016220858223807616,0.012273679886675257,0.009093019638821606,0.011536531843744532,0.007920214886127432,0.013566553246127995,0.012418708157811759,0.07519608686073055,0.07374786890252019,0.07188284996169998,0.07557847782844129,0.10300223450540459,0.08672779175121753,0.07861757792312969,0.09296278905110897,0.10986611416778896,0.10134964860678547,0.15824308852693633,0.11053457753959423,0.049633477802093845,0.08705630070686418,0.0050512546192131025,0.12365752304893958,0
