acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46
-0.024533292308351638,0.016884722643675937,-0.03506836512619861,0.06328310776993856,0.07551844006782484,-0.10055094200361159,0.003404185731853806,-0.11835968316284164,0.1125614032682947,0.05213185206775208,-0.26341607996908506,0.02650059111808798,-0.2178266865017032,0.12414401809195383,0.11807474416310892,-0.023392306364131473,0.004675468990377963,-0.1036746927498725,0.06336947824017794,0.03614789002181955,0.03726173161648258,0.038114714669220486,0.05762949880258415,0.011068175855227257,0.10958809170896565,0.026177220749275736,0.07671360623392916,0.05158996069760785,0.11454949442563435,0.041476404937303826,0.45573400565293193,0.998051035653442,0.06925261964328204,0.9791812845644045,0.6533291321143184,4.338365346647254,0.05995732043194955,4.010623821911202,0.8719218446567476,18.46397279243956,0.1270500086888797,8.043253817132909,0.336229217196224,4.541248227031401,0.003108855484030287,3.11526145102501,1
-0.038956764072650155,-0.019151127430346485,-0.03989891363689728,0.047384937361229805,0.043539247877629916,-0.15966627208790685,-0.0038611232250070474,-0.13466332860429672,0.0842833930114594,0.02635236408848683,-0.4182821429476325,-0.03005771597155006,-0.24783157473315204,0.09295618891607293,0.05851676143955489,-0.03714497625059483,-0.005303048461083168,-0.11795553050372319,0.04744960958524623,0.035412225724111186,0.0375047333477455,0.039824707392813886,0.048544222025110474,0.006237635243677058,0.09318064411871484,0.029985016486431145,0.042323858274995234,0.027832335356539527,0.06583217827406317,0.0383413971377932,0.20262127598074464,0.01799448118337026,0.06021497959591251,0.048268448917531424,0.2904729090705809,0.07821907979456978,0.05213274017693648,0.1977025032310272,0.3876601581809089,0.33289841813177845,0.11046966483387793,0.3964897942016209,0.14948893908563995,0.081876981087273,0.0027031420688745605,0.15356588262453172,1
-0.04318078375596184,-0.04400604238403192,-0.03989891363689728,0.04020121866947747,0.038029311766364066,-0.17697863085575966,-0.008872206239951694,-0.13466332860429672,0.07150574214816796,0.03294045750394039,-0.4636358073765785,-0.06906753285528602,-0.24783157473315204,0.07886371250864768,0.03998298473973174,-0.041172546675234165,-0.012185505850335154,-0.11795553050372319,0.04025608636297479,0.03890028366610352,0.04043236457249635,0.039381437136289936,0.03751449270173476,0.006324671765765731,0.04067680211922639,0.03010916989543724,0.03813569198427155,0.03308111171876818,0.03703216445752233,0.03809347590059349,0.28040325957154266,0.02821617161511418,0.06021497959591251,0.07177583927626159,0.40197925971189447,0.12265110377839329,0.05213274017693648,0.29398630812996346,0.5364746196262069,0.5219999843667081,0.11046966483387793,0.5895857103657063,0.20687455247043587,0.1283868607348898,0.0027031420688745605,0.22835455368387153,1
-0.04342278631617143,-0.04400604238403192,-0.04067273794252118,0.03954058344430713,0.03727304611410279,-0.17797049061475645,-0.008872206239951694,-0.13727507281614557,0.07033067299284175,0.0378099164288997,-0.46623420978224295,-0.06906753285528602,-0.25263817418031614,0.07756772825256651,0.03519335421845619,-0.041403294263375835,-0.012185505850335154,-0.12024323330478723,0.03959454948526137,0.03783538596064621,0.040894759461200414,0.039881912929703806,0.03862081643360927,0.007064484476124258,0.04621431644850863,0.02978984190341268,0.03556036178371903,0.036948634807095766,0.036281510836630566,0.03880813629929533,0.49327647860815726,0.03584092049050472,0.1907847261655762,0.12642410219148753,0.7071491037842442,0.15579464565771667,0.16517701451804723,0.5178198602299432,0.9437490549725497,0.6630580573060562,0.3500113243642958,1.0384809825911254,0.36392712022029383,0.1630803544290843,0.008564616692685717,0.402217789745432,1
-0.04213380360228608,-0.04340166898411035,-0.04334595118395737,0.04041688479452225,0.038245408622716505,-0.17268752962939282,-0.008750356485700887,-0.14629746867476306,0.07188934659693694,0.03952854409839816,-0.45239429097428074,-0.06811896812656844,-0.26924280289907854,0.07928679001341742,0.0399829825647525,-0.040174259115451104,-0.012018151659829635,-0.12814621254158495,0.04047204683488859,0.0371642762834767,0.03885527109183583,0.039781942008833435,0.04271086438740431,0.006962941463002174,0.04682959478706519,0.03467309583055975,0.0361586674501175,0.037155820291606786,0.041986467055257694,0.037878894749266694,0.40099806273398825,0.03584092049050472,0.3289445705082829,0.11957427899709115,0.5748610221222672,0.15579464565771667,0.28479262040780234,0.48976370299696753,0.7671996520467506,0.6630580573060562,0.603477684403976,0.9822147248270959,0.29584639956169967,0.1630803544290843,0.014766822356096469,0.38042510387589673,1
-0.04204677451105588,-0.04340166898411035,-0.04334595118395737,0.04411397395863364,0.040622214514229885,-0.1723308364878883,-0.008750356485700887,-0.14629746867476306,0.07846534387307054,0.03551840678651661,-0.45145985209966927,-0.06811896812656844,-0.26924280289907854,0.08653946012161709,0.037900535211799924,-0.0400912775433465,-0.012018151659829635,-0.12814621254158495,0.04417418188471695,0.040323539425847654,0.03910201866258558,0.040331827235657675,0.04271086438740431,0.007760778470917489,0.04758160386669971,0.03467309583055975,0.03930629059423698,0.03687956931223423,0.038183163275376075,0.037758163309885365,0.13839874490728246,0.0034985210081388642,0.12256652745442925,0.014783082970268481,0.1984050581576435,0.015207501183834593,0.10611527186509015,0.06054995704725288,0.26478798479136495,0.06472273901881345,0.2248590516613279,0.12143214990317117,0.10210715260197986,0.015918677259866572,0.005502197938474875,0.047032321012006245,1
-0.04283177170192149,-0.04551697943450384,-0.04259557721295289,0.04429880011229601,0.0456999885075481,-0.17554818726248678,-0.009176831341440837,-0.1437648719842095,0.07879409339170276,0.04812171086670627,-0.4598884347866399,-0.0714389502498574,-0.26458186489547253,0.08690203810131339,0.02957074797496887,-0.04083976635409857,-0.012603892309797698,-0.12592783735895421,0.04435926029403438,0.04420527249306283,0.040324632431745555,0.0408979085452095,0.04069936748887513,0.014114462764229079,0.04402665743622815,0.03446522150281834,0.04398870486770293,0.04910369881766063,0.0283746455290224,0.03780094372619545,0.12856745189586075,0.0034985210081388642,0.12256652745442925,0.014095037017978991,0.18431115677867715,0.015207501183834593,0.10611527186509015,0.057731793005188506,0.24597850594723414,0.06472273901881345,0.2248590516613279,0.11578035863698374,0.09485386908077074,0.015918677259866572,0.005502197938474875,0.04484330548904844,1
-0.04339569814924024,-0.04121081215461567,-0.040860333272113136,0.043372114506255596,0.04613215513903248,-0.1778594683896165,-0.008308650470334761,-0.1379082281883287,0.07714580151919156,0.051845414820890806,-0.46594336179262635,-0.0646804158765879,-0.25380342009073026,0.0850841363152623,0.029570746234985484,-0.041377465903621555,-0.011411491817981612,-0.1207978325308067,0.043431309922808144,0.046190265391084874,0.04125541918389487,0.03943568408799252,0.04012944234636378,0.01668204728667333,0.030148688570742533,0.03376569380884274,0.04588769395029458,0.05331653152771744,0.028724948935309125,0.038427348802067496,0.1527190376531902,0.005006157008620116,0.3197364645410182,0.019506699663515502,0.2189342798423468,0.02176094940060181,0.2768204546919861,0.07989739549828656,0.29218593164667483,0.09261404827993042,0.586584605857992,0.16023318562306177,0.11267230850488204,0.02277859631171309,0.014353456466382577,0.06206048916213268,1
-0.042785206980426205,-0.04121081215461567,-0.040860333272113136,0.04336981428828325,0.042891011471013665,-0.17535733939129042,-0.008308650470334761,-0.1379082281883287,0.07714171013095364,0.04554376607162728,-0.4593884653472767,-0.0646804158765879,-0.25380342009073026,0.08507962392148714,0.03269441769941019,-0.04079536724869976,-0.011411491817981612,-0.1207978325308067,0.04342900656543708,0.04290591069210173,0.040317551478254936,0.039918735057409754,0.04012944234636378,0.009806142497266818,0.04177063233938766,0.03376569380884274,0.041881628130506124,0.04447648662704943,0.031127034804140377,0.03840007631738925,0.13666598197984253,0.005006157008620116,0.28913123793798,0.01978527014549053,0.19592101157454447,0.02176094940060181,0.2503231555604464,0.08103839096940338,0.2614728188627622,0.09261404827993042,0.5304366315882804,0.16252143717341994,0.10082876320058975,0.02277859631171309,0.012979541269312127,0.06294676006780701,1
-0.041790388289878064,-0.0371312792778071,-0.0403913461726938,0.04462481813426577,0.04732056259832593,-0.1712800245653727,-0.007486162123624388,-0.13632534389090067,0.07937398030523865,0.039814987926922056,-0.4487070110829845,-0.0582775844530233,-0.25089031292103675,0.0875415956174337,0.03456862166555464,-0.039846815244607585,-0.010281847590873755,-0.11941133808599924,0.044685723274079936,0.04714573334295187,0.03885987520757521,0.03997396722657308,0.041269291230799386,0.007833309259507686,0.04177063233938766,0.03362517626173343,0.046277890226631216,0.03874426799434099,0.03282851317047226,0.038094566036552265,0.10137667490170088,0.003113062719185802,0.28913123793798,0.011770804850243016,0.14533112343739263,0.013531976763104896,0.2503231555604464,0.048211981866517685,0.19395642258211143,0.057591749614859813,0.5304366315882804,0.09668850143981335,0.0747931899339399,0.014164797238934983,0.012979541269312127,0.03744876988106732,1
