acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43
-0.030161720065556893,-0.024016478707305586,-0.030965952519975394,0.0059075719233643905,-0.018930584159651345,-0.018746326179447888,-0.017890431581106227,0.008520974770409934,-0.01731248732412449,-0.013218312295142285,-0.021525344461344846,0.008946324156267636,-0.011695022955056597,-0.009735982932996894,-0.01348978228123884,0.021472526656076973,0.055131948150951925,0.0551266837907653,0.006840600894184492,0.008584439041584159,0.009954384252468066,0.008294363579855924,0.0053887069903837,0.0060592678310072085,0.006769910993541745,0.05352239873264031,0.027906382684965567,0.00246683290990826,0.0911441466489598,0.005143178591287417,0.03255201006588473,0.0005930502879800245,0.05360003540884941,0.002327430950728448,0.03180580317427895,0.0005347916492127568,0.06269044907019156,0.002108554526300221,0.018845639904058308,0.0014969707610784286,0.002675755312280216,0.003661120887289869,0.0003173306870919461,0
-0.029528075985539717,-0.02464028331520843,-0.029420874090335364,0.004905955868495005,-0.01853288626450617,-0.01923324371613207,-0.016997769877414512,0.007076261909712508,-0.016948782764853315,-0.01356164506340112,-0.02045131499635935,0.007429494226268195,-0.011449331328550224,-0.009988865592860743,-0.01281669555445925,0.01783190615812304,0.05513798048349157,0.05514367302722628,0.00441788795345664,0.005931068041200689,0.00995438425246805,0.005949550146129541,0.005878580606474148,0.004712681833261931,0.004738943352061707,0.05341533214187733,0.02446379603578546,0.0019459527153525267,0.0911441466489598,0.004424981582667957,0.02853632962023655,0.0004678256940711258,0.05360003540884941,0.0020024268862355015,0.027882176288978173,0.000421868565865745,0.06269044907019156,0.0018141145167961427,0.016520804433213868,0.0011808802718755041,0.002675755312280216,0.0031498794394622474,0.000266928062033745,0
-0.02775706034360512,-0.015532735779217679,-0.03019341532232209,0.016330385047303383,-0.017421332925212793,-0.012124247477121639,-0.01744410189466883,0.023554651688422395,-0.015932239749893377,-0.008548986503386702,-0.020988331131044015,0.024730451042336052,-0.01076263081739995,-0.006296778653200808,-0.013153239796592877,0.05935681067976287,0.05525787082559261,0.05520054192269408,0.015676381266447926,0.015764157533490055,0.013497469366429073,0.01563005559700307,0.005878580606474125,0.006732402618945634,0.008123898848832549,0.05312217797931174,0.022711160021028447,0.0018954975031141485,0.06689436158465727,0.004106031046764706,0.026491929031372742,0.00045569577719354687,0.039339225626848585,0.001858092923135295,0.025884640572837292,0.00041093023840304486,0.04601104648176324,0.0016833540183596421,0.01533722046284178,0.0011502620742823533,0.0019638446345998355,0.002922837650365946,0.00024834380313257264,0
-0.022635024262981383,-0.015283212893619735,-0.03019341532232209,0.024055316706713653,-0.014206558208045875,-0.011929479648762469,-0.01744410189466883,0.03469695323411205,-0.012992248777005557,-0.00841165282234147,-0.020988331131044015,0.03642895316920316,-0.008776592573913694,-0.006195625166664301,-0.013153239796592877,0.08743497936308106,0.055260510199198275,0.05523968886378196,0.01596140754408066,0.015764157533490055,0.013497469366429073,0.01563005559700307,0.03478161002275446,0.01750431712522949,0.011508882628515658,0.052058039365561824,0.022951418143664404,0.002035706034520552,0.06689436158465727,0.004253979312293456,0.026772183370129078,0.000489403252715639,0.039339225626848585,0.0019250436164053122,0.02615847049360656,0.0004413264405306214,0.04601104648176324,0.0017440085298454711,0.015499470730615169,0.0012353460988736007,0.0019638446345998355,0.0030281531620775528,0.0002502648987920772,0
-0.01924343510436991,-0.015283212893619735,-0.021952993444834482,0.006924205770811868,-0.012077874437275982,-0.011929479648762469,-0.01268323740314244,0.009987349023186069,-0.01104551483114712,-0.00841165282234147,-0.015260171491669106,0.010485896770107087,-0.007461524567915678,-0.006195625166664301,-0.00956344235822383,0.02516773302376414,0.05520762882430703,0.05528031027312866,0.006840602382634536,0.005618924582930195,0.0070861702279220425,0.008237073566700281,0.00685834830463162,0.006059232673021925,0.006092931207352447,0.05134261638932163,0.021962766290974725,0.002035706034520552,0.08583632922836543,0.004153761460563203,0.025618948806419455,0.000489403252715639,0.050478614975968394,0.0018796922591089442,0.02503167213390819,0.0004413264405306214,0.05903964460371027,0.0017029221080673358,0.014831817849315452,0.0012353460988736007,0.0025199315848995728,0.002956814074053175,0.0002288893596879733,0
-0.0190683619894136,-0.014784169728515859,-0.021952993444834482,0.0077769441917847825,-0.011967992231302012,-0.01153994602625787,-0.01268323740314244,0.011217323480565389,-0.010945024836647856,-0.00813698689460525,-0.015260171491669106,0.011777269001117157,-0.007393641035617882,-0.005993319250068704,-0.00956344235822383,0.028267221055824195,0.05526435725252136,0.05530234843979453,0.007410651960999893,0.004994588761523299,0.006073866237028926,0.004338143237240068,0.007838105769800804,0.004712787307218032,0.005415944350435082,0.05133585500762306,0.019869132498060122,0.00166815638977287,0.03805044422833968,0.003606274773470434,0.023176783905629602,0.000401040793390141,0.02237669924999767,0.0016319393494957997,0.022645490266906997,0.00036164431861118994,0.02617172384291687,0.0014784683949269556,0.013417952462401902,0.0010123025886212157,0.001117062170440146,0.002567091082706158,0.0001971138480277855,0
-0.018360825000831114,-0.014534648145963922,-0.020150402167717425,0.005258776085994188,-0.011523916479676613,-0.011345179215005571,-0.011641798878325272,0.007585163402711842,-0.01053890658080702,-0.007999653930737139,-0.014007137271651805,0.007963799026206194,-0.007119297884596034,-0.005892166291770907,-0.008778174607952516,0.019114318225776642,0.05528607970566767,0.055282075716219355,0.005700501737453772,0.0039020377527107047,0.0074236031294001616,0.005075116751660125,0.004408934175732083,0.004039441571367405,0.006092917065896375,0.05116587753401885,0.02023210545037754,0.001640655248683064,0.03805044422833968,0.0036249854979708155,0.0236001816397919,0.00039442925534166596,0.02237669924999767,0.0016404064712454724,0.02305918223154899,0.0003556822688349053,0.02617172384291687,0.001486139251020203,0.013663074076030896,0.0009956138198187663,0.001117062170440146,0.0025804101271586907,0.00017766956416120577,0
-0.018159430543039614,-0.014534648145963922,-0.019120349433031474,0.00302574464360123,-0.011397514048905995,-0.011345179215005571,-0.011046690816884475,0.004364279285007154,-0.010423308432223782,-0.007999653930737139,-0.01329111731672994,0.004582135054283182,-0.007041208412186189,-0.005892166291770907,-0.008329449928156386,0.01099781489874923,0.05529609513684707,0.05530154336392377,0.004560401092273007,0.003121630202168546,0.0074236031294001616,0.005012659383310473,0.002449403895911249,0.0033662364674581628,0.005415894855338798,0.051097674998152584,0.019622006777362835,0.0014884203899970748,0.07494855188480769,0.0035250894007286906,0.022888518707001367,0.0003578305354114694,0.044075732590267515,0.00159520071677835,0.022363833123430845,0.00032267884536939836,0.05155085156390313,0.0014451847392798506,0.013251064392533892,0.000903231749126225,0.0022002947334168973,0.0025093000768891096,0.00017812229829539068,0
-0.01859964894084255,-0.015158452753866767,-0.020536672111321885,0.004844562197631992,-0.011673811004455022,-0.011832096751689752,-0.011864964498482945,0.006987708790550709,-0.010675988830266228,-0.008342986698995974,-0.01427564487159683,0.007336520719079658,-0.007211900410399604,-0.0061450489516347555,-0.008946446436104719,0.017608755724878765,0.05527734810283762,0.05527449385584712,0.005415476948271095,0.003589861691196242,0.00506154638675947,0.0038897050043807378,0.003919055443147491,0.003366166151487471,0.0033849342845867643,0.05119104224565511,0.01823921355988249,0.0014884203899970748,0.04598955276299558,0.003281148689820061,0.02127552933311495,0.0003578305354114694,0.027045528946886506,0.0014848107797706738,0.020787819155500768,0.00032267884536939836,0.031632373786477985,0.001345176100457427,0.012317241355252594,0.000903231749126225,0.0013501337676562813,0.00233565329093444,0.0001640537811138895,0
-0.019476221939185377,-0.015407974336418707,-0.021180454902403376,0.005422498064624428,-0.01222397985693225,-0.012026863562942053,-0.012236906939766071,0.007821313020078728,-0.01117913185027621,-0.008480319662864087,-0.014723157226573667,0.008211736742637327,-0.00755178624300863,-0.0062462019099325545,-0.009226899287748648,0.019709406122450333,0.055270842914317324,0.05528686470486882,0.005843014876270135,0.0039020377527107333,0.006580019994628399,0.005991134998634594,0.004898823141304975,0.0033663067834289796,0.004061949424416274,0.05140082415932114,0.01906254149609525,0.0015855089428605169,0.04598955276299558,0.0034173865733051513,0.022235918200768545,0.00038117155457979623,0.027045528946886506,0.0015464622003964479,0.021726192522722464,0.00034372694599144293,0.031632373786477985,0.001401029693868062,0.012873248272522328,0.0009621488830302781,0.0013501337676562813,0.0024326328828374647,0.0001339428684954254,0
-0.019412712607922076,-0.015657495918970643,-0.021180454902403376,0.0046710262803585974,-0.012184119108347954,-0.012221630374194352,-0.012236906939766071,0.006737403725791648,-0.01114267821003057,-0.008617652626732196,-0.014723157226573667,0.007073720944684551,-0.007527160887247412,-0.006347354868230352,-0.009226899287748648,0.016977996648598642,0.05526473148227016,0.05526141474759837,0.005557990087087458,0.003589861691196271,0.006580019994628399,0.005991134998634594,0.0029392979779783064,0.0026930313635490453,0.0047389433520616435,0.05139153440921626,0.019903303841925166,0.0015855089428605169,0.06800251443252062,0.003507256686721914,0.0232166438166047,0.00038117155457979623,0.03999090797911921,0.0015871309191273079,0.022684436448124446,0.00034372694599144293,0.04677325230874333,0.0014378738421045314,0.013441028933787975,0.0009621488830302781,0.001996377122735459,0.0024966060355354077,0.00013017296951352666,0
-0.01952403502645046,-0.01403560498086005,-0.021824237693484867,0.007537359802702019,-0.012253989076248556,-0.010955645592500974,-0.012608849381049198,0.0108717512960467,-0.01120657602340045,-0.00772498800300092,-0.015170669581550505,0.011414446569952396,-0.007570325475913844,-0.0056898603751753115,-0.009507352139392576,0.027396392524627954,0.055269198030968025,0.05527731970670313,0.00812321467818161,0.009364858003261698,0.011135414385941327,0.016144177142385002,0.005388701873889567,0.00471271699124734,0.008123905919560616,0.0513491429131454,0.018663398330687628,0.001555057870156071,0.03268987588207935,0.0032880513570470596,0.021770328930931792,0.000373850824681903,0.019224257061057716,0.0014879344281257807,0.021271276201226128,0.00033712537223811004,0.022484636418720227,0.0013480059944552141,0.012603700318193923,0.0009436699802643328,0.000959689812952492,0.0023405668864307323,0.00012205595303312428,0
-0.020792771949989707,-0.01403560498086005,-0.024785638801415297,0.00889851317096839,-0.013050294162805743,-0.010955645592500974,-0.01431978476633938,0.012835054267236077,-0.011934816715863637,-0.00772498800300092,-0.017229226601402883,0.013475753553071013,-0.008062270478137491,-0.0056898603751753115,-0.010797435374120494,0.03234384003136325,0.05526196982883723,0.05527459596272337,0.01140100347490754,0.009364858003261698,0.011135414385941327,0.016144177142385002,0.007348221920722057,0.005385922095156582,0.008123842283008133,0.05149842428440429,0.017264659264636894,0.0012933365462136318,0.03268987588207935,0.0030073603463346035,0.020138739173433066,0.00031093050855058094,0.019224257061057716,0.0013609139612436667,0.01967708823608538,0.00028038606983009714,0.022484636418720227,0.0012329307952132248,0.011659108786711333,0.0007848472371758527,0.000959689812952492,0.002140759762498712,9.431029818994475e-05,0
-0.020131599191849616,-0.014659408285716888,-0.024785638801415297,0.00872800751281014,-0.012635318275660208,-0.011442562112078287,-0.01431978476633938,0.012589119993354029,-0.011555311005662842,-0.008068320054082635,-0.017229226601402883,0.013217542750367359,-0.0078059047746265545,-0.005942742506800452,-0.010797435374120494,0.03172409517894173,0.05525448320174382,0.05526399214813931,0.010688442246175874,0.005306748521415733,0.0052302690050337695,0.006728209184087332,0.009797636049621639,0.004039511887338222,0.0047389362813336396,0.05129499204880219,0.016823705340081013,0.0014026126466779483,0.06203281853326085,0.003010786876252084,0.019624378829680322,0.00033720153103832093,0.03648025015473067,0.0013624645610608793,0.0191745188457177,0.0003040763431972641,0.042667196895459725,0.0012343355734138587,0.01136132533801884,0.0008511602519822889,0.0018211223630780647,0.002143198903980803,8.133061094172811e-05,0
-0.01805873326723277,-0.012912756426025723,-0.020536672111321885,0.006346596202825743,-0.01133431280407759,-0.010079193823048069,-0.011864964498482945,0.009154215441436266,-0.010365509331005725,-0.007106988876699591,-0.01427564487159683,0.009611174888088481,-0.0070021636577917755,-0.005234671481772641,-0.008946446436104719,0.023068268640379412,0.0552876947214085,0.055284897792443145,0.007980702432435281,0.007491899443906975,0.007929758649152564,0.006777411440899389,0.007348232153710378,0.004039476729352689,0.0040619635658723455,0.05085043976141012,0.016001161393392048,0.0014026126466779483,0.06203281853326085,0.002917255455512591,0.018664904463743352,0.00033720153103832093,0.03648025015473067,0.0013201389992257397,0.018237039016607556,0.0003040763431972641,0.042667196895459725,0.0011959903950283298,0.010805847861788485,0.0008511602519822889,0.0018211223630780647,0.002076619485823453,8.485477041588348e-05,0
-0.017970110049482898,-0.012912756426025723,-0.020665427862671497,0.007112532601695853,-0.011278689673882542,-0.010079193823048069,-0.011939352520576185,0.010258988233909349,-0.010314640603009344,-0.007106988876699591,-0.01436514678171543,0.010771095646780469,-0.006967800545751647,-0.005234671481772641,-0.009002536654935972,0.02585225332223355,0.055280385500353475,0.05528964038112348,0.008123214082801594,0.009208786274126466,0.010966697054125818,0.007395110867173536,0.0063684644555528835,0.008752228878585436,0.01353982198708349,0.05095674201139372,0.01466158816433911,0.0010791280714639781,0.046841273384417036,0.0027026061709035073,0.017102329990068794,0.00025943273700399964,0.02754640867581157,0.0012230042449713969,0.016710284261547706,0.0002339472117191208,0.032218201293809895,0.0011079903941346616,0.009901211994616459,0.0006548571506209576,0.0013751380719493982,0.0019238235124043321,7.843715465397788e-05,0
-0.01744102697141232,-0.008296601545717057,-0.020665427862671497,0.010308473501193242,-0.010946618037547054,-0.006476003441321,-0.011939352520576185,0.014868755516578236,-0.010010952880207171,-0.004566325961277936,-0.01436514678171543,0.015610972950363762,-0.006762651809879871,-0.0033633394818369335,-0.009002536654935972,0.037468688474600186,0.0552667902489212,0.05527543075543512,0.013396179083016366,0.007335811413149715,0.009279511400900138,0.010561971909807821,0.005388701873889555,0.006059197515036517,0.006769939276453952,0.05096226889098703,0.014863401931021925,0.0010791280714639781,0.046841273384417036,0.002745786307454874,0.01733774006949956,0.00025943273700399964,0.02754640867581157,0.0012425444542957585,0.016940297911594567,0.0002339472117191208,0.032218201293809895,0.0011256930017255942,0.010037500155555174,0.0006548571506209576,0.0013751380719493982,0.0019545608661707442,7.161748389455979e-05,0
-0.01438437082766136,-0.008296601545717057,-0.018347810890600367,0.012567058877111013,-0.009028150315857967,-0.006476003441321,-0.010600360353508106,0.018126498165279132,-0.008256466709396051,-0.004566325961277936,-0.012754103051634503,0.01903133535469629,-0.0055774520371485985,-0.0033633394818369335,-0.007992906857681203,0.045678073873297184,0.05530169533838081,0.05533345170703189,0.010830954491922212,0.006087164222768905,0.007254898132655116,0.010561971909807821,0.018125628738397685,0.005385922095156582,0.006092945348808582,0.05031722383823565,0.01487845590813045,0.0010974713332650386,0.09934647277796939,0.002634337277545722,0.017355300110150487,0.0002638426330492151,0.05842365806717688,0.0011921106773939358,0.016957455414174143,0.0002379238990703915,0.06833214442149303,0.0010800021216023964,0.010047666354267272,0.0006659885598334346,0.0029165542941093216,0.0018752269748764008,6.56995501671693e-05,0
-0.01280629786497253,-0.009793732865293088,-0.014227599951856563,0.004553660734541721,-0.008037694766064387,-0.007644605732784411,-0.008219928107744912,0.006568117787711786,-0.007350670617405517,-0.005390324748534565,-0.009890023231947048,0.006895984603718078,-0.004965563872836797,-0.003970257971157912,-0.006198008138496679,0.01655140263607536,0.05529585342190991,0.05529316198549598,0.004560401092273007,0.004370269241738371,0.005567707192970648,0.005154458345562419,0.0048988190481096434,0.0033662364674582877,0.00406192114150413,0.04997256490490267,0.013798756767588802,0.0010974713332650386,0.09934647277796939,0.0025321951155777094,0.016095861447397046,0.0002638426330492151,0.05842365806717688,0.0011458885163471884,0.015726887527996378,0.0002379238990703915,0.06833214442149303,0.001038126788261146,0.009318527739740519,0.0006659885598334346,0.0029165542941093216,0.001802518085613345,5.524852053562497e-05,0
-0.013456845419860641,-0.009918493526264458,-0.015386409782669938,0.004856597789801505,-0.008446001892146634,-0.0077419890366998735,-0.008889424968217926,0.007005068710760527,-0.007724077580710699,-0.005458991158750909,-0.010695546031782124,0.0073547472104974355,-0.0052178097186054056,-0.004020834397482941,-0.006702823622953285,0.0176525020519712,0.055316572849462224,0.05533079861809802,0.005700502630523805,0.0059310680412006595,0.0064113026628128894,0.008799730646797259,0.004898820071408474,0.006059127199065699,0.006092917065896375,0.050109029303863385,0.014264955852850756,0.0011907955756261849,0.05061029794257014,0.002638542313331001,0.016639669560668896,0.00028627867587379936,0.029762896044461862,0.0011940135727069934,0.016258229641134495,0.00025815592422433865,0.034810598620401076,0.0010817260647011885,0.00963335966129879,0.0007226213627903355,0.0014857868393621308,0.001878220288072129,5.864302650604596e-05,0
-0.013893200097072437,-0.009918493526264458,-0.016931488212309956,0.006057001608028864,-0.00871987383719689,-0.0077419890366998735,-0.009782086671909634,0.008736509441759504,-0.007974540246687046,-0.005458991158750909,-0.011769575496767612,0.00917261787133694,-0.005387003582730079,-0.004020834397482941,-0.00737591034973287,0.022015665686594226,0.05531068797461922,0.05531359429120093,0.007410652854069923,0.007335811413149715,0.00894207321296323,0.008799730646797259,0.004898821094707309,0.007405678038825568,0.00812389177810448,0.05021662495958821,0.015402751452829514,0.0011907955756261849,0.05061029794257014,0.0027887775819702815,0.01796687610841619,0.00028627867587379936,0.029762896044461862,0.0012619991983110498,0.01755501193334399,0.00025815592422433865,0.034810598620401076,0.001143318181342036,0.010401731771854475,0.0007226213627903355,0.0014857868393621308,0.0019851637803620192,5.653097373654188e-05,0
-0.01705345134301356,-0.010791820498546845,-0.025429421592496792,0.01810559906525583,-0.010703361584145674,-0.008423673994900478,-0.014691727207622506,0.02611518824308125,-0.009788488838394928,-0.005939657321184127,-0.01767673895637972,0.027418804270595728,-0.006612371724357821,-0.004374870332587813,-0.011077888225764424,0.06580926370364697,0.0552769987379994,0.05530913401169941,0.015818892916814233,0.018417539945008936,0.018559019277494402,0.018950848131367905,0.02253456496072741,0.010098639086403797,0.014216830056184994,0.050867137745551204,0.014051111736328002,0.0010921113585659916,0.07511571411683689,0.002614578826281696,0.016390226416705664,0.00026255404373047055,0.0441740373293562,0.0011831694302266188,0.016014504613893164,0.0002367618950702306,0.0516658285073359,0.0010719017278272278,0.009488947206947962,0.0006627359173977165,0.0022052021821868926,0.0018611621164742903,4.184440385303077e-05,0
-0.019126075773586368,-0.011540385246202657,-0.025429421592496792,0.011092696973876704,-0.012004215485349854,-0.009007974428657375,-0.014691727207622506,0.01599990525318498,-0.010978151898192973,-0.006351656212788458,-0.01767673895637972,0.01679858733552804,-0.007416019203350248,-0.004678329207481207,-0.011077888225764424,0.040319142034872184,0.05528041162131855,0.05526194540138756,0.014963818549266204,0.018417539945008936,0.018559019277494402,0.018950848131367905,0.008327989618879553,0.007405748354796385,0.014216830056185058,0.05132427245471358,0.012654344853302727,0.0010684119945819854,0.03358303712116017,0.0023284495509184946,0.014760937155205333,0.00025685648935651784,0.019749507181890242,0.0010536879977681125,0.01442256440926797,0.0002316240432524634,0.023098967467160673,0.0009545969973058908,0.008545687523148469,0.0006483542157438611,0.0009859107060987942,0.0016574838175577613,3.7904230105384056e-05,0
