1518807409083,-206.2715,-13.176001,86.345505,0,walking
1518807409094,-206.2715,-13.176001,86.925,0,walking
1518807409105,-206.2715,-10.7665,86.345505,0,walking
1518807409124,-206.851,-13.176001,87.535,1,walking
1518807409136,-207.461,-11.3765,85.735504,1,walking
1518807409146,-206.2715,-12.566,85.735504,1,walking
1518807409156,-206.851,-13.176001,85.735504,1,walking
1518807409196,-207.461,-13.176001,86.345505,1,walking
1518807409206,-208.6505,-12.566,86.345505,1,walking
1518807409216,-207.461,-12.566,86.925,1,walking
1518807409226,-207.461,-12.566,86.925,1,walking
1518807409236,-207.461,-11.3765,86.925,1,walking
1518807409247,-207.461,-13.786,87.535,1,walking
1518807409256,-209.2605,-13.786,86.345505,1,walking
1518807409266,-207.461,-13.176001,85.1255,1,walking
1518807409278,-206.2715,-12.566,88.7245,1,walking
1518807409287,-208.6505,-12.566,85.735504,1,walking
1518807409330,-205.6615,-13.176001,86.345505,1,walking
1518807409334,-209.8705,-11.3765,86.925,1,walking
1518807409346,-207.461,-11.3765,87.535,1,walking
1518807409356,-209.2605,-11.3765,86.345505,1,walking
1518807409366,-208.6505,-13.176001,85.735504,1,walking
1518807409376,-209.8705,-11.3765,86.345505,1,walking
1518807409386,-209.8705,-10.7665,86.345505,1,walking
1518807409396,-207.461,-10.7665,85.735504,1,walking
1518807409406,-206.851,-11.3765,86.925,1,walking
1518807409416,-208.6505,-9.577,86.345505,1,walking
1518807409456,-209.2605,-10.7665,85.1255,1,walking
1518807409466,-209.2605,-10.187,84.546,1,walking
1518807409476,-206.851,-9.577,86.345505,1,walking
1518807409486,-207.461,-9.577,85.1255,1,walking
1518807409496,-206.2715,-10.7665,85.735504,1,walking
1518807409506,-207.461,-9.577,84.546,1,walking
1518807409516,-206.2715,-8.967,86.345505,1,walking
1518807409526,-206.2715,-9.577,85.735504,1,walking
1518807409536,-206.851,-7.1675,81.526505,1,walking
1518807409546,-206.2715,-10.187,85.1255,1,walking
1518807409555,-205.0515,-9.577,83.326004,1,walking
1518807409593,-203.252,-8.967,83.326004,1,walking
1518807409606,-203.252,-8.967,82.1365,1,walking
1518807409617,-203.862,-7.1675,82.7465,1,walking
1518807409626,-203.252,-8.967,83.326004,1,walking
1518807409636,-203.252,-8.967,82.7465,1,walking
1518807409646,-202.6725,-10.187,82.7465,1,walking
1518807409656,-202.0625,-7.1675,82.1365,1,walking
1518807409666,-199.653,-7.1675,81.526505,1,walking
1518807409676,-202.0625,-8.3875,82.1365,1,walking
1518807409686,-200.873,-7.1675,79.1475,1,walking
1518807409723,-198.4635,-5.368,83.326004,1,walking
1518807409736,-197.8535,-5.368,79.1475,1,walking
1518807409746,-196.054,-4.7885,79.1475,1,walking
1518807409756,-196.054,-3.5685,80.337,1,walking
1518807409766,-196.054,-3.5685,80.947,1,walking
1518807409776,-195.4745,-2.379,80.337,1,walking
1518807409786,-194.8645,-2.379,78.5375,1,walking
1518807409796,-194.2545,-2.379,79.1475,1,walking
1518807409806,-194.2545,-1.769,80.337,1,walking
1518807409816,-193.065,-1.1895,79.1475,1,walking
1518807409853,-190.076,0.5795,78.5375,1,walking
1518807409864,-190.076,1.1895,78.5375,1,walking
1518807409876,-188.2765,2.379,77.9275,1,walking
1518807409886,-188.2765,4.1785,77.9275,1,walking
1518807409896,-187.6665,2.989,80.947,1,walking
1518807409906,-187.0565,4.1785,78.5375,1,walking
1518807409916,-187.6665,4.7885,79.1475,1,walking
1518807409926,-187.0565,5.368,77.9275,1,walking
1518807409936,-185.867,5.978,79.1475,1,walking
1518807409946,-184.0675,4.7885,79.1475,1,walking
1518807409990,-182.878,6.5880003,78.5375,1,walking
1518807409994,-183.488,6.5880003,79.1475,1,walking
1518807410002,-183.488,8.3875,78.5375,1,walking
1518807410016,-182.268,7.7775,79.1475,1,walking
1518807410026,-181.6885,8.3875,80.947,1,walking
1518807410036,-182.268,11.3765,80.337,1,walking
1518807410047,-181.0785,8.3875,79.1475,1,walking
1518807410056,-182.268,7.7775,77.9275,1,walking
1518807410067,-182.268,8.967,80.947,1,walking
1518807410076,-181.6885,7.7775,79.1475,1,walking
1518807410087,-182.878,8.967,80.337,1,walking
1518807410131,-185.2875,9.577,78.5375,1,walking
1518807410136,-185.2875,9.577,78.5375,1,walking
1518807410147,-182.268,11.3765,82.1365,1,walking
1518807410156,-185.867,12.566,78.5375,1,walking
1518807410167,-184.0675,11.3765,80.947,1,walking
1518807410176,-185.2875,10.187,80.947,1,walking
1518807410187,-185.2875,11.9865,79.1475,1,walking
1518807410196,-186.477,11.9865,81.526505,1,walking
1518807410204,-185.2875,13.176001,81.526505,1,walking
1518807410214,-185.867,13.786,79.1475,1,walking
1518807410224,-185.867,12.566,81.526505,1,walking
1518807410269,-187.0565,14.3655,80.947,1,walking
1518807410274,-186.477,13.786,80.947,1,walking
1518807410285,-188.2765,12.566,80.337,1,walking
1518807410294,-187.6665,13.176001,81.526505,1,walking
1518807410305,-189.466,14.3655,79.1475,1,walking
1518807410314,-187.0565,11.9865,81.526505,1,walking
1518807410325,-187.0565,12.566,78.5375,1,walking
1518807410334,-189.466,14.3655,80.947,1,walking
1518807410345,-189.466,13.786,82.1365,1,walking
1518807410354,-188.2765,13.176001,80.337,1,walking
1518807410365,-188.2765,13.786,82.1365,1,walking
1518807410401,-189.466,13.786,79.1475,1,walking
1518807410408,-189.466,13.786,79.1475,1,walking
1518807410413,-190.076,13.176001,80.337,1,walking
1518807410424,-190.076,13.786,81.526505,1,walking
1518807410433,-189.466,14.3655,80.947,1,walking
1518807410444,-190.6555,14.3655,79.1475,1,walking
1518807410453,-189.466,14.3655,80.947,1,walking
1518807410464,-188.2765,13.176001,81.526505,1,walking
1518807410473,-190.6555,13.176001,80.337,1,walking
1518807410484,-190.6555,13.786,81.526505,1,walking
1518807410493,-188.2765,13.786,80.337,1,walking
1518807410533,-189.466,14.3655,79.1475,1,walking
1518807410544,-190.076,12.566,82.1365,1,walking
1518807410553,-190.6555,14.3655,81.526505,1,walking
1518807410564,-189.466,13.786,82.1365,1,walking
1518807410573,-189.466,12.566,81.526505,1,walking
1518807410584,-188.2765,13.176001,79.1475,1,walking
1518807410593,-189.466,12.566,81.526505,1,walking
1518807410604,-191.2655,14.3655,80.947,1,walking
1518807410613,-189.466,12.566,78.5375,1,walking
1518807410624,-189.466,13.786,81.526505,1,walking
1518807410662,-190.076,12.566,80.947,1,walking
1518807410673,-190.6555,11.9865,80.947,1,walking
1518807410683,-190.6555,11.9865,79.1475,1,walking
1518807410693,-190.076,12.566,80.947,1,walking
1518807410704,-190.076,13.786,79.1475,1,walking
1518807410713,-188.2765,11.9865,80.337,1,walking
1518807410724,-189.466,12.566,81.526505,1,walking
1518807410733,-190.076,11.3765,80.947,1,walking
1518807410743,-187.6665,8.3875,80.947,1,walking
1518807410754,-189.466,11.3765,80.337,1,walking
1518807410803,-188.2765,12.566,80.337,1,walking
1518807410814,-187.0565,10.187,80.337,1,walking
1518807410823,-186.477,11.9865,80.337,1,walking
1518807410834,-185.2875,12.566,79.1475,1,walking
1518807410843,-183.488,11.3765,81.526505,1,walking
1518807410854,-185.867,13.786,80.337,1,walking
1518807410863,-183.488,12.566,82.1365,1,walking
1518807410874,-181.6885,12.566,81.526505,1,walking
1518807410883,-182.268,11.3765,80.337,1,walking
1518807410894,-181.0785,12.566,82.7465,1,walking
1518807410946,-173.88051,12.566,85.1255,1,walking
1518807410955,-173.27051,16.165,82.1365,1,walking
1518807410960,-171.47101,12.566,83.326004,1,walking
1518807410970,-169.67151,15.5855,84.546,1,walking
1518807410980,-169.67151,15.5855,86.345505,1,walking
1518807410993,-167.2925,16.775,86.925,1,walking
1518807411003,-164.273,19.1845,87.535,1,walking
1518807411014,-165.493,15.5855,88.7245,1,walking
1518807411023,-163.6935,16.165,89.9445,1,walking
1518807411034,-160.674,17.9645,90.524,2,walking
1518807411084,-155.2755,19.764,94.733,2,walking
1518807411091,-155.2755,19.1845,99.5215,2,walking
1518807411101,-152.8965,19.1845,98.9115,2,walking
1518807411111,-152.2865,19.1845,101.321,2,walking
1518807411121,-152.8965,20.984001,100.1315,2,walking
1518807411130,-152.2865,20.374,102.5105,2,walking
1518807411142,-151.097,20.374,104.92,2,walking
1518807411153,-151.707,21.5635,105.53,2,walking
1518807411163,-150.487,20.984001,106.7195,2,walking
1518807411173,-151.097,20.984001,105.53,2,walking
1518807411226,-150.487,20.374,109.7085,2,walking
1518807411232,-151.707,20.374,110.928505,2,walking
1518807411243,-150.487,21.5635,112.118004,2,walking
1518807411253,-150.487,21.5635,113.9175,2,walking
1518807411263,-148.6875,20.374,112.118004,2,walking
1518807411273,-151.707,22.7835,112.728004,2,walking
1518807411283,-148.108,21.5635,114.527504,2,walking
1518807411294,-150.487,22.7835,113.9175,2,walking
1518807411304,-148.108,23.363,114.527504,2,walking
1518807411314,-148.6875,22.7835,116.327,2,walking
1518807411366,-148.6875,21.5635,115.717,2,walking
1518807411373,-150.487,21.5635,114.527504,2,walking
1518807411383,-148.108,23.363,115.717,2,walking
1518807411393,-150.487,23.363,116.327,2,walking
1518807411403,-149.9075,23.363,116.327,2,walking
1518807411413,-149.9075,23.363,115.717,2,walking
1518807411423,-149.9075,22.7835,115.717,2,walking
1518807411433,-149.9075,20.984001,116.327,2,walking
1518807411443,-151.097,23.363,116.327,2,walking
1518807411453,-148.6875,23.973,119.926,2,walking
1518807411501,-148.6875,23.363,120.5055,2,walking
1518807411510,-150.487,23.363,121.1155,2,walking
1518807411523,-148.6875,24.583,121.7255,2,walking
1518807411532,-149.9075,23.363,121.7255,2,walking
1518807411542,-151.097,23.973,120.5055,2,walking
1518807411585,-149.9075,22.7835,121.1155,2,walking
1518807411621,-148.6875,23.363,122.305,2,walking
1518807411642,-149.9075,21.5635,121.7255,2,walking
1518807411652,-148.108,22.7835,121.1155,2,walking
1518807411663,-148.108,22.7835,121.7255,2,walking
1518807411673,-149.9075,22.7835,120.5055,2,walking
1518807411683,-147.498,20.984001,120.5055,2,walking
1518807411693,-148.6875,21.5635,120.5055,2,walking
1518807411702,-148.6875,21.5635,121.1155,2,walking
1518807411713,-149.9075,21.5635,120.5055,2,walking
1518807411757,-150.487,21.5635,118.1265,2,walking
1518807411763,-150.487,21.5635,118.1265,2,walking
1518807411773,-149.9075,23.973,118.706,2,walking
1518807411783,-148.6875,22.7835,118.1265,2,walking
1518807411793,-150.487,23.363,118.706,2,walking
1518807411802,-148.6875,23.363,119.926,2,walking
1518807411813,-149.9075,20.984001,116.9065,2,walking
1518807411823,-148.108,23.973,117.5165,2,walking
1518807411833,-147.498,23.973,117.5165,2,walking
1518807411843,-151.707,22.7835,116.9065,2,walking
1518807411853,-149.9075,23.973,117.5165,2,walking
1518807411891,-149.9075,22.7835,117.5165,2,walking
1518807411900,-149.9075,23.973,117.5165,2,walking
1518807411913,-150.487,23.363,116.9065,2,walking
1518807411922,-148.6875,21.5635,116.9065,2,walking
1518807411933,-149.9075,21.5635,117.5165,2,walking
1518807411942,-148.6875,22.7835,118.706,2,walking
1518807411953,-148.108,24.583,116.9065,2,walking
1518807411963,-148.6875,21.5635,116.9065,2,walking
1518807411973,-148.6875,22.7835,116.327,2,walking
1518807411982,-147.498,20.984001,116.327,2,walking
1518807412038,-148.6875,23.363,120.5055,2,walking
1518807412049,-146.888,20.374,119.926,2,walking
1518807412059,-146.888,20.374,121.1155,2,walking
1518807412100,-147.498,19.764,120.5055,2,walking
1518807412113,-146.888,19.764,118.706,2,walking
1518807412123,-146.3085,20.374,118.1265,2,walking
1518807412133,-146.3085,17.9645,119.926,2,walking
1518807412172,-146.888,19.764,119.926,2,walking
1518807412184,-146.3085,20.374,119.926,2,walking
1518807412189,-146.3085,20.984001,119.926,2,walking
1518807412199,-146.888,20.984001,121.7255,2,walking
1518807412208,-146.888,20.374,118.706,2,walking
1518807412223,-148.108,21.5635,119.926,2,walking
1518807412228,-147.498,20.374,118.706,2,walking
1518807412243,-148.108,20.984001,120.5055,2,walking
1518807412249,-147.498,20.374,120.5055,2,walking
1518807412263,-146.3085,19.764,117.5165,2,walking
1518807412311,-147.498,20.984001,120.5055,2,walking
1518807412321,-146.888,20.984001,120.5055,2,walking
1518807412330,-147.498,21.5635,120.5055,2,walking
1518807412340,-147.498,20.374,120.5055,2,walking
1518807412350,-145.6985,19.764,120.5055,2,walking
1518807412361,-148.108,20.374,120.5055,2,walking
1518807412370,-147.498,21.5635,121.7255,2,walking
1518807412381,-146.888,20.374,120.5055,2,walking
1518807412390,-148.108,20.374,118.706,2,walking
1518807412401,-146.888,21.5635,119.926,2,walking
1518807412449,-145.6985,20.374,122.915,2,walking
1518807412461,-148.108,21.5635,120.5055,2,walking
1518807412471,-148.108,21.5635,121.7255,2,walking
1518807412482,-146.3085,20.374,121.7255,2,walking
1518807412487,-148.108,20.984001,121.1155,2,walking
1518807412501,-146.888,22.7835,122.305,2,walking
1518807412510,-147.498,20.374,119.926,2,walking
1518807412521,-147.498,20.374,121.7255,2,walking
1518807412530,-145.6985,20.374,121.1155,2,walking
1518807412539,-147.498,21.5635,119.926,2,walking
1518807412588,-149.9075,20.984001,121.7255,2,walking
1518807412601,-146.888,20.374,122.915,2,walking
1518807412610,-148.108,20.374,122.305,2,walking
1518807412667,-148.108,20.984001,122.915,2,walking
1518807412680,-148.6875,21.5635,121.7255,2,walking
1518807412731,-149.9075,20.984001,121.7255,2,walking
1518807412741,-148.6875,22.7835,122.305,2,walking
1518807412750,-148.108,21.5635,121.1155,2,walking
1518807412760,-149.9075,22.7835,120.5055,2,walking
1518807412769,-148.108,21.5635,121.1155,2,walking
1518807412780,-148.108,23.363,119.926,2,walking
1518807412790,-151.097,21.5635,121.7255,2,walking
1518807412800,-148.108,21.5635,119.926,2,walking
1518807412810,-151.097,21.5635,118.706,2,walking
1518807412820,-150.487,23.973,118.1265,2,walking
1518807412872,-151.097,23.973,118.706,2,walking
1518807412878,-150.487,23.973,118.706,2,walking
1518807412886,-152.2865,23.973,116.9065,2,walking
1518807412897,-151.097,25.1625,118.706,2,walking
1518807412910,-152.2865,23.973,117.5165,2,walking
1518807412919,-151.097,23.363,118.1265,2,walking
1518807412930,-148.6875,24.583,115.717,2,walking
1518807412940,-152.2865,25.1625,116.9065,2,walking
1518807412950,-152.2865,23.973,118.1265,2,walking
1518807412960,-151.707,23.363,117.5165,2,walking
1518807413009,-152.2865,24.583,118.1265,2,walking
1518807413020,-151.707,23.363,116.327,2,walking
1518807413030,-151.097,25.1625,118.706,2,walking
1518807413040,-151.097,22.7835,117.5165,2,walking
1518807413051,-150.487,25.1625,119.926,2,walking
1518807413059,-151.707,23.973,116.9065,2,walking
1518807413070,-151.097,23.363,117.5165,2,walking
1518807413079,-150.487,23.363,116.9065,2,walking
1518807413090,-150.487,23.973,116.9065,2,walking
1518807413099,-151.097,23.363,117.5165,2,walking
1518807413107,-150.487,22.7835,116.9065,2,walking
1518807413162,-148.108,19.764,119.926,2,walking
1518807413169,-146.888,21.5635,119.926,2,walking
1518807413179,-147.498,20.374,119.926,2,walking
1518807413190,-147.498,20.374,119.926,2,walking
1518807413199,-147.498,20.374,118.706,2,walking
1518807413210,-146.888,19.764,118.706,2,walking
1518807413219,-146.888,19.764,118.706,2,walking
1518807413230,-148.108,19.764,118.706,2,walking
1518807413240,-147.498,19.764,121.1155,2,walking
1518807413249,-146.3085,19.764,119.926,2,walking
1518807413305,-148.108,19.764,120.5055,2,walking
1518807413312,-148.108,19.764,120.5055,2,walking
1518807413317,-147.498,21.5635,119.926,2,walking
1518807413327,-148.108,20.984001,119.926,2,walking
1518807413337,-149.9075,19.764,120.5055,2,walking
1518807413349,-147.498,20.984001,120.5055,2,walking
1518807413360,-147.498,21.5635,121.1155,2,walking
1518807413370,-147.498,20.984001,120.5055,2,walking
1518807413379,-146.888,21.5635,121.1155,2,walking
1518807413390,-148.108,20.984001,121.7255,2,walking
1518807413400,-148.108,20.984001,121.7255,2,walking
1518807413447,-146.888,21.5635,122.915,2,walking
1518807413459,-149.9075,20.374,121.1155,2,walking
1518807413469,-146.888,21.5635,121.7255,2,walking
1518807413479,-148.6875,19.764,122.305,2,walking
1518807413489,-147.498,19.764,122.305,2,walking
1518807413499,-148.108,19.1845,122.305,2,walking
1518807413509,-148.6875,19.764,123.525,2,walking
1518807413519,-147.498,20.984001,123.525,2,walking
1518807413529,-147.498,19.764,121.7255,2,walking
1518807413539,-148.6875,20.374,122.915,2,walking
1518807413586,-148.6875,20.374,124.7145,2,walking
1518807413597,-148.108,23.363,123.525,2,walking
1518807413606,-148.6875,20.374,125.294,2,walking
1518807413617,-149.9075,20.374,121.7255,2,walking
1518807413629,-149.9075,19.764,122.915,2,walking
1518807413639,-149.9075,21.5635,124.7145,2,walking
1518807413648,-146.3085,21.5635,125.294,2,walking
1518807413659,-149.9075,20.374,124.7145,2,walking
1518807413700,-146.888,22.7835,125.294,2,walking
1518807413770,-149.9075,20.984001,124.7145,2,walking
1518807413779,-148.6875,23.363,124.7145,2,walking
1518807413831,-149.9075,22.7835,121.7255,2,walking
1518807413838,-152.2865,23.973,121.7255,2,walking
1518807413845,-148.6875,22.7835,122.305,2,walking
1518807413855,-151.097,21.5635,120.5055,2,walking
1518807413908,-151.097,25.1625,119.926,2,walking
1518807413915,-151.707,23.973,119.926,2,walking
1518807413930,-150.487,22.7835,119.926,2,walking
1518807413936,-152.2865,24.583,118.706,2,walking
1518807413945,-150.487,23.973,118.706,2,walking
1518807413959,-152.2865,24.583,118.706,2,walking
1518807413969,-150.487,26.962,118.706,2,walking
1518807413979,-150.487,24.583,116.9065,2,walking
1518807413989,-152.8965,26.962,117.5165,2,walking
1518807413999,-151.097,24.583,117.5165,2,walking
1518807414060,-152.8965,24.583,115.717,2,walking
1518807414067,-151.707,25.772501,116.327,2,walking
1518807414077,-152.8965,24.583,117.5165,2,walking
1518807414087,-154.086,25.772501,115.717,2,walking
1518807414097,-151.707,25.1625,116.9065,2,walking
1518807414105,-154.696,23.363,116.327,2,walking
1518807414119,-154.696,24.583,117.5165,2,walking
1518807414129,-151.097,23.363,117.5165,2,walking
1518807414139,-152.8965,24.583,116.9065,2,walking
1518807414149,-151.097,23.973,116.9065,2,walking
1518807414204,-152.2865,22.7835,116.9065,2,walking
1518807414215,-150.487,23.363,118.1265,2,walking
1518807414225,-150.487,22.7835,117.5165,2,walking
1518807414240,-150.487,21.5635,115.717,2,walking
1518807414249,-148.6875,21.5635,119.926,2,walking
1518807414260,-150.487,21.5635,117.5165,2,walking
1518807414270,-148.108,21.5635,118.1265,2,walking
1518807414279,-144.509,21.5635,116.9065,2,walking
1518807414289,-149.9075,20.374,118.1265,2,walking
1518807414300,-146.888,19.764,118.706,2,walking
1518807414342,-146.888,20.374,118.1265,2,walking
1518807414349,-146.888,19.764,119.926,2,walking
1518807414360,-148.108,20.374,118.1265,2,walking
1518807414365,-146.3085,20.374,119.926,2,walking
1518807414380,-147.498,19.764,118.706,2,walking
1518807414389,-148.6875,19.764,118.1265,2,walking
1518807414400,-146.888,17.9645,119.926,2,walking
1518807414405,-147.498,20.984001,120.5055,2,walking
1518807414420,-146.888,21.5635,120.5055,2,walking
1518807414437,-148.108,20.374,120.5055,2,walking
1518807414485,-148.108,19.764,120.5055,2,walking
1518807414497,-146.3085,19.764,121.7255,2,walking
1518807414507,-147.498,19.764,121.1155,2,walking
1518807414517,-146.3085,20.984001,120.5055,2,walking
1518807414527,-147.498,19.1845,121.1155,2,walking
1518807414537,-147.498,20.374,121.7255,2,walking
1518807414547,-146.888,20.984001,122.305,2,walking
1518807414557,-148.108,17.9645,121.1155,2,walking
1518807414566,-147.498,20.374,121.7255,2,walking
1518807414577,-146.888,17.385,120.5055,2,walking
1518807414628,-148.6875,19.1845,121.7255,2,walking
1518807414648,-146.888,19.1845,121.7255,2,walking
1518807414658,-148.108,19.764,121.1155,2,walking
1518807414668,-146.888,20.374,122.305,2,walking
1518807414677,-148.108,20.374,121.7255,2,walking
1518807414686,-146.888,20.374,121.1155,2,walking
1518807414696,-147.498,19.764,121.1155,2,walking
1518807414707,-148.108,20.374,121.7255,2,walking
1518807414716,-146.3085,19.764,122.305,2,walking
1518807414762,-148.108,19.764,121.7255,2,walking
1518807414773,-147.498,20.374,122.915,2,walking
1518807414779,-147.498,20.374,122.915,2,walking
1518807414784,-146.888,20.374,121.7255,2,walking
1518807414797,-146.3085,20.374,121.1155,2,walking
1518807414825,-148.6875,20.374,121.7255,2,walking
