1518197867253,-2.513322,1.2207564,8.9761505,3,walking
1518197867266,-2.561195,1.3643749,8.995299,3,walking
1518197867270,-2.5420458,1.4122477,8.957002,3,walking
1518197867274,-2.4845984,1.4026731,8.899554,3,walking
1518197867278,-2.3792782,1.3548003,8.918703,3,walking
1518197867282,-2.3697038,1.3356512,8.966576,3,walking
1518197867286,-2.360129,1.3548003,8.966576,3,walking
1518197867290,-2.321831,1.3930986,8.985725,3,walking
1518197867294,-2.3697038,1.4792696,8.937852,3,walking
1518197867298,-2.3697038,1.5175679,8.947427,3,walking
1518197867302,-2.3888528,1.5175679,8.889979,3,walking
1518197867306,-2.4175766,1.4984187,8.851681,3,walking
1518197867310,-2.4367256,1.4984187,8.861256,3,walking
1518197867314,-2.4367256,1.4313968,8.851681,3,walking
1518197867318,-2.4845984,1.4218222,8.813383,3,walking
1518197867322,-2.4845984,1.4026731,8.813383,3,walking
1518197867326,-2.4845984,1.3643749,8.851681,3,walking
1518197867330,-2.4558747,1.3260766,8.851681,3,walking
1518197867334,-2.427151,1.2782038,8.899554,3,walking
1518197867338,-2.3984275,1.2590547,8.918703,3,walking
1518197867342,-2.34098,1.2494801,8.918703,3,walking
1518197867345,-2.34098,1.2877784,8.985725,3,walking
1518197867349,-2.34098,1.3739494,9.052747,3,walking
1518197867353,-2.3505547,1.4601204,9.014449,3,walking
1518197867357,-2.427151,1.5941644,8.966576,3,walking
1518197867361,-2.4845984,1.6324625,8.928278,3,walking
1518197867365,-2.5324712,1.5367169,8.957002,3,walking
1518197867369,-2.5420458,1.4505459,8.966576,3,walking
1518197867373,-2.5516202,1.3452257,8.995299,3,walking
1518197867377,-2.5994933,1.3356512,9.024023,3,walking
1518197867381,-2.647366,1.4218222,9.071896,3,walking
1518197867385,-2.6856642,1.5558661,9.100619,3,walking
1518197867389,-2.647366,1.7282082,9.033598,3,walking
1518197867393,-2.6377914,1.8526775,9.014449,3,walking
1518197867397,-2.5994933,1.9101248,9.024023,3,walking
1518197867401,-2.5228968,1.862252,9.024023,3,walking
1518197867405,-2.4463003,1.8239537,9.024023,3,walking
1518197867409,-2.3792782,1.7282082,8.947427,3,walking
1518197867413,-2.321831,1.7282082,8.909128,3,walking
1518197867417,-2.321831,1.7186337,8.880404,3,walking
1518197867421,-2.321831,1.6803354,8.880404,3,walking
1518197867425,-2.34098,1.622888,8.842107,3,walking
1518197867429,-2.3792782,1.5941644,8.851681,3,walking
1518197867433,-2.4463003,1.5654407,8.803808,3,walking
1518197867437,-2.5037475,1.5175679,8.784659,3,walking
1518197867457,-2.6186423,1.6420372,8.899554,3,walking
1518197867461,-2.6090677,1.6324625,8.909128,3,walking
1518197867465,-2.647366,1.6324625,8.861256,3,walking
1518197867469,-2.6186423,1.6516117,8.803808,3,walking
1518197867473,-2.6186423,1.5941644,8.784659,3,walking
1518197867477,-2.6282167,1.4888442,8.698488,3,walking
1518197867481,-2.6377914,1.4313968,8.746361,3,walking
1518197867485,-2.580344,1.383524,8.708063,3,walking
1518197867489,-2.5707695,1.3165021,8.650616,3,walking
1518197867493,-2.5899186,1.3260766,8.698488,3,walking
1518197867497,-2.7431116,1.3165021,8.641041,3,walking
1518197867501,-2.9154537,1.4122477,8.621892,3,walking
1518197867505,-2.752686,1.3739494,8.727212,3,walking
1518197867509,-2.5516202,1.2686293,8.832532,3,walking
1518197867513,-2.475024,1.3069274,8.889979,3,walking
