gyr_0,gyr_1,gyr_2,gyr_3,gyr_4,gyr_5,gyr_6,gyr_7,gyr_8,gyr_9,gyr_10,gyr_11,gyr_12,gyr_13,gyr_14,gyr_15,gyr_16,gyr_17,gyr_18,gyr_19,gyr_20,gyr_21,gyr_22,gyr_23,gyr_24,gyr_25,gyr_26,gyr_27,gyr_28,gyr_29,gyr_30,gyr_31,gyr_32,gyr_33,gyr_34,gyr_35,gyr_36,gyr_37,gyr_38,gyr_39,gyr_40,gyr_41,gyr_42,gyr_43,gyr_44,gyr_45,gyr_46,gyr_47,gyr_48,gyr_49,gyr_50,gyr_51,gyr_52,gyr_53,gyr_54,gyr_55,gyr_56,gyr_57,gyr_58,gyr_59,gyr_60,gyr_61,gyr_62,gyr_63,gyr_64,gyr_65,gyr_66,gyr_67,gyr_68,gyr_69,gyr_70,gyr_71,gyr_72,gyr_73,gyr_74,gyr_75,gyr_76,gyr_77,gyr_78,gyr_79,gyr_80,gyr_81,gyr_82,gyr_83,gyr_84,gyr_85,gyr_86,gyr_87,gyr_88,gyr_89
-0.013693654016311752,0.033785105151237366,-0.0659127868937298,0.022589064049861034,0.011295018440351167,0.02716984021145321,0.05987109139577465,-0.06751230649386687,0.03183597165551467,0.013781148860709148,0.01592247786839358,0.03449562082344039,-0.01971786493321536,0.009635375185010795,0.004780944657832885,0.013374444332486033,0.05221006821290648,0.010818801502787887,0.03158866605170829,0.00908839856982408,0.005643014588906218,0.30328910459507935,0.2167863671897585,0.0008768986066497833,0.05040994158619313,0.06472249528589387,0.027288289244283337,0.053522414999755186,0.011281831072848672,0.014057098462555682,0.004805849142614883,0.013200117604715698,0.14799105784899524,0.36439931332069164,0.08615964752378856,0.21861118373677446,0.13963174686519986,0.18915916071510153,0.5508507105639937,0.11288635946962718,0.2703703029883327,0.16194844915508072,0.15731914176870793,0.3372913335014284,0.034312418774809755,0.21500353057542224,0.13722364287238162,0.16131711362781478,0.3251926036188452,0.101434262378885,0.2300843729232323,0.11989712265927645,0.10042527078625897,0.890070441829619,0.3312569676400849,0.05040994158619313,0.06472249528589387,0.027288289244283337,0.053522414999755186,0.13207887025912016,0.16411353030134207,0.12690079858822717,0.1622836965424453,0.019981835535622137,0.2815801747799932,0.3964299100071605,-0.011836200733345553,0.07925607421008386,-0.035217846833807076,0.04181489032019788,0.026749452289147234,0.040522786171781726,0.15326178425234818,-0.07377973316628642,0.062029024151106026,0.03282100362577532,0.010401695096707434,0.06366012703000258,-0.06856797979602536,0.034516517934157595,0.0157225522636392,0.0301600542977468,0.09833867714433216,0.0026706248920458516,0.06594772618903386,0.011819629489134639,0.02408466849844584,0.17842477027999024,0.11476657710341767,1
-0.020225437681384736,0.033785105151237366,-0.0659127868937298,0.03219779103854683,0.02250011038032934,0.05256764772637851,0.05987109139577465,-0.06751230649386687,0.04771747350563784,0.03182925782367689,0.03191290844322878,0.03449562082344039,-0.03160324903852412,0.024903152926527988,0.01543679417297818,0.027946662941001902,0.05221006821290648,0.010818801502787887,0.04091476532546885,0.04233123832040974,0.015864889538750288,0.017140738576017472,0.0520777525480658,0.02313129632234917,0.05040994158619313,0.06472249528589387,0.03324115771344722,0.053522414999755186,0.022113140465206335,0.033441376762611955,0.015176294042892209,0.029294865694699145,0.31585969769191957,0.3577399264795748,0.08615964752378856,0.3988474986037832,0.35980734955857363,0.3188265417772838,0.2827687741988891,0.22781269735106072,0.3483420061073602,0.34579941793311497,0.37605130857083297,0.3959195728090371,0.034312418774809755,0.4435808038750111,0.41042717865692124,0.34576737413257097,0.38689401076256213,0.101434262378885,0.44672293357594933,0.4246638221122972,0.42816290184784217,0.05246905129093118,0.1092504327024328,0.05040994158619313,0.06472249528589387,0.03324115771344722,0.053522414999755186,0.3926521774552161,0.35719424317256715,0.45181007447902316,0.34596065215105537,0.05795887434968312,0.13696083753550856,0.0627807254441088,-0.048452317887032706,0.07925607421008386,-0.035217846833807076,0.0464824605909477,0.03696371928096729,0.10313497355787926,0.15326178425234818,-0.07377973316628642,0.06882855625040168,0.041604110529553116,0.049914988890358204,0.06366012703000258,-0.06856797979602536,0.0419117479462947,0.020855138054941085,0.03881499779202448,0.09833867714433216,0.0018249131083879363,0.06665913193164416,0.02276486294125689,0.02503994368773932,0.16940711415196616,0.11050163947933242,1
-0.009783361994629062,0.027514054296858083,-0.029266804715459477,0.032747296173383934,0.041261365297574584,0.024338850526012742,0.04837598194877581,-0.04487893870976566,0.055604933255690624,0.0591126350648841,0.023218928555425476,0.03300286710585093,-0.03461982203133171,0.03440478153770338,0.027270421016109967,0.0381459642431276,0.03179458478187853,0.04798181198671738,0.031040399850131125,0.02602374905831795,0.02250902158276627,-0.011624981735002761,-0.0047743271606904975,0.021066548265538696,0.028686933863367552,0.04756071871479437,0.033998524569667954,0.031016801324599136,0.04035307920813818,0.06841590818796456,0.03690007815962673,0.040896474799071075,0.3552845382034748,0.3577399264795748,0.44973887933816753,0.3612958185268438,0.3339557324327662,0.3697132576789663,0.2927068901862045,0.41157994977771434,0.34198340430990165,0.3765342813095899,0.4394609938302226,0.3959195728090371,0.3619155555340857,0.40248325074445646,0.4387553380987645,0.3985430683366779,0.38689401076256213,0.4536011335993303,0.39545612657083834,0.4224812182711605,0.48610876946193543,0.06487040047359159,0.10766377372725688,0.028686933863367552,0.04756071871479437,0.033998524569667954,0.031016801324599136,0.3198934345801517,0.3664785986445372,0.41237621813950537,0.39876873022483167,0.1270179051641402,0.08297891563812541,0.06396055958692826,-0.04579084378757299,0.02514568258282296,-0.028418702037489002,0.03365549646411338,0.03590890162999046,0.10124125806913815,0.04619936103188445,-0.04635467133890519,0.0523300237304475,0.044712652840348394,0.06817745752736654,0.04058782773273422,-0.028173049701043302,0.0410680019205169,0.03185908448481791,0.025115480333109036,0.011733469924071635,0.0018249131083879363,0.01876219879145868,0.02961975560499251,0.0023672240998672484,0.015350598458474815,0.03254927919729862,1
-0.005198101705049298,0.02222265467316633,-0.029266804715459477,0.029948435451082705,0.03626012076097835,-0.0010264228429381795,0.04837598194877581,-0.04487893870976566,0.05317128717536886,0.06107143458039431,-0.010743619561672897,0.03300286710585093,-0.03461982203133171,0.03339548297229834,0.031967939538495534,0.03588879150764102,0.03179458478187853,0.031466323413734516,0.03138876097642095,0.02736503512526691,0.02035702665471555,-0.013555094204023005,-0.0021760960037810802,0.020184653958650305,0.026021185460597396,0.04756071871479437,0.033998524569667954,0.031645993041395974,0.0350917576683664,0.066243274435668,0.035724968545468055,0.03852206400290503,0.2579328240388958,0.2337772076754599,0.179200954943812,0.21307972373417194,0.2572372662345118,0.29439767757052154,0.2927068901862045,0.33132555759764803,0.28855048539908673,0.2810513362532519,0.26901011028753685,0.2699418237480377,0.3619155555340857,0.24546717308271576,0.25389609888577247,0.27135906836268264,0.26595539939820073,0.22731998265372352,0.2226177148106928,0.23365334337066002,0.20790387140348332,0.12248754067241634,0.11427113390659518,0.026021185460597396,0.04756071871479437,0.033998524569667954,0.031645993041395974,0.23820405328014785,0.2699512174760173,0.24158405415181466,0.2730189737261757,0.1222039995284181,0.156573616035933,0.04352940654220974,0.0010327631483166195,0.02514568258282296,-0.017499614123028168,0.028904823989512524,0.03163293614826815,-0.02023374704011431,0.04619936103188445,-0.04027281080695799,0.04654015144932117,0.039854708875673064,0.0014672090284813953,0.04058782773273422,-0.028173049701043302,0.03861025975724694,0.03354881446571083,0.02012578566988139,0.011044648399732345,0.005802384319929074,0.015436116191831292,0.023064412349672117,0.0015858806838419876,0.02170719725832366,0.03795485524262551,1
-0.015365658114101377,0.02675831726003854,-0.03246432553117665,0.03142379448282235,0.03453023985213893,0.0016408103254889758,0.04349632471512752,-0.0648546428687351,0.059254284457320686,0.07042324870371733,0.008186092478210937,0.04774372358999898,-0.04257330973118668,0.03877556261523824,0.038187946703886234,0.03973719524620609,0.039424192903451075,0.031466323413734516,0.03772282881831206,0.033371236932624296,0.02566048408166713,-0.006066203212381111,0.022178718588306102,0.023747636242274214,0.029925967146909378,0.054760303612480354,0.045422871518846546,0.03952760899952508,0.03450026714847421,0.06870273472850286,0.04069789756597745,0.04263738321864148,0.22079332898186177,0.17567285920197517,0.179200954943812,0.18170682091463694,0.22040526086200612,0.2105104987233946,0.1979430845576484,0.33132555759764803,0.20959157810635154,0.2113512855894891,0.15970798399505984,0.15383123242227253,0.24674108441987738,0.14763530148069742,0.15617749079511684,0.19309640384350268,0.1631226611833136,0.22731998265372352,0.1449964524525858,0.1562125215984304,0.10217738450825446,0.06913979664447856,0.09280368045373014,0.029925967146909378,0.054760303612480354,0.045422871518846546,0.03952760899952508,0.20879754113486007,0.20867416976831948,0.1475801061140587,0.19375463543922353,0.12684322554510705,0.06759475508557541,0.059100732552687156,0.0449812934966453,0.02067829301734309,-0.019702068431489746,0.03211961918608078,0.04007614985699246,-0.019113933366819956,0.040223527127553504,-0.051420565945939,0.04794076718004011,0.04502239568074014,-0.025411340100772683,0.02960467997125816,-0.04199011818371923,0.04302315499324319,0.03781416046650199,0.02401804270114096,0.007976993553129377,0.005802384319929074,0.014487284064068044,0.032328929904830724,0.001561940924961288,0.008925315088459286,0.02437141687321881,1
-0.01117426789561477,0.035201354161003645,-0.03539991952810525,0.036662064989224336,0.03846237602705746,-0.002693611963926193,0.04349632471512752,-0.0648546428687351,0.0636728516509014,0.07692123507726406,0.018174172260929298,0.04774372358999898,-0.04257330973118668,0.04498320515164265,0.04737636004891936,0.04591833066886675,0.039868948538217444,0.04895739811937727,0.04021005477324397,0.04056447728135886,0.03333786919126589,-0.017094041523003395,0.009325257451159391,0.03607576603286494,0.035666556615234594,0.054760303612480354,0.045422871518846546,0.039320696332973276,0.0400431708611836,0.0745003558148437,0.049914332873813895,0.04915696157120259,0.18851028439970613,0.14655862442196715,0.18524553767225235,0.15236784718240803,0.1819387112982978,0.16070282535815764,0.11761065787779999,0.04781369772041519,0.15170844837613973,0.15670880341341978,0.11761681060851112,0.08925343061401653,0.24674108441987738,0.08909401242243908,0.10598456665442897,0.15368357078655406,0.1187950818270058,0.22369598809657304,0.09779088973091066,0.11592101039827986,0.06186704195915081,0.06156191734289644,0.07559427854374519,0.035666556615234594,0.054760303612480354,0.045422871518846546,0.039320696332973276,0.17253837159143046,0.15176606589224956,0.094919232395001,0.15310359730452286,0.07300959893297564,0.01611899588408359,0.05983876559948307,0.008729717483199263,0.04770713249037044,-0.02064905611502542,0.044544988628303965,0.05275289140285495,0.10104759926040165,0.040223527127553504,-0.051420565945939,0.05531596430294497,0.05732843687821258,0.04402571404643734,0.02960467997125816,-0.05619735129113599,0.05424336603637859,0.05223342955340133,0.03961351196661578,0.021404986632150652,0.009318324369162197,0.026467324779988845,0.0517282001160645,0.004946199271459176,0.023391012684120346,0.03730951503425462,1
-0.004032036801665841,0.035201354161003645,-0.03539991952810525,0.03288735303979705,0.03456017880900118,0.013853721216979493,0.03550191410607739,-0.04884329616255562,0.05683146722607119,0.0668462343965806,0.026251042424316483,0.042494063485349655,-0.04235241461028693,0.037917734851921896,0.04096586459183983,0.03878369615104444,0.039868948538217444,0.04591231793379748,0.039410417382887836,0.04015853434131623,0.025090171369472624,-0.013407779657855078,0.016613932284362535,0.02640038443390119,0.035666556615234594,0.0426924005126318,0.042662345697792474,0.039436704964584894,0.036410156557458176,0.06878653126213428,0.04102135258668945,0.0417949630322246,0.15835632394773658,0.11953316829516568,0.15046142168670623,0.13995917464156446,0.16187972259842873,0.13825639223290268,0.11513498352701611,0.04781369772041519,0.12952862482240388,0.13105439213709652,0.10643969788422213,0.08925343061401653,0.24766075446078953,0.08079241039865008,0.09547542198861168,0.13341617306418282,0.09285712534524113,0.13113970929184846,0.0891596160452967,0.11121715346096764,0.04719006985550212,0.030724633046965592,0.06566018341880418,0.035666556615234594,0.0426924005126318,0.042662345697792474,0.039436704964584894,0.15484859025789854,0.13066991660783125,0.08548389338555501,0.13267371225382543,0.050591577607608997,0.10013762074862839,0.049933740586585944,-0.026859736303978685,0.04770713249037044,-0.02064905611502542,0.04134142076289931,0.04357073574379476,0.05074724119254586,0.03566319645252927,-0.03655818464023945,0.04773376745142413,0.040527180386920415,0.032550792216427725,0.02891480487159677,-0.05619735129113599,0.04580342632790182,0.036294110313928256,0.030905018693510852,0.021404986632150652,0.009140487442236637,0.024979308586145943,0.034722789045224696,0.004073770499964027,0.030604289498297105,0.04369441998599741,1
-0.00023481826886722593,0.022434369789687755,-0.022292982216792268,0.02548951361790046,0.029132450389034975,0.004132265357009426,0.042833375838489396,-0.04651041773588007,0.05454076015252287,0.06149233070561486,0.020679900106145278,0.024300086632384636,-0.031559082373649,0.028542080005126938,0.03014677034143823,0.031854541630968514,0.0301981822294138,0.014674726470345779,0.030834483947835667,0.033388401689266614,0.016608502894931182,-0.018559462922692203,0.007934625091270147,0.012440846512977253,0.02259512225839941,0.04542793032231772,0.028072601431559343,0.03063657155578045,0.02859325910943713,0.06121305103074625,0.029990109554342437,0.03417401769905269,0.12990841042686732,0.09841968909434962,0.15046142168670623,0.10774739189858826,0.1290911977275596,0.11654428108801759,0.08420371510523895,0.06697118851932243,0.10369070216420986,0.10741021438311883,0.07889585084890847,0.0705249574432388,0.11073679674605881,0.060680099737610835,0.07179014482790202,0.1062823030543497,0.0666641158119035,0.13113970929184846,0.06629259026395139,0.08369004958795051,0.029452586732667964,0.01092487802430502,0.05388710536946208,0.02259512225839941,0.04542793032231772,0.028072601431559343,0.03063657155578045,0.1280643068060137,0.10753828301729917,0.0641284813437167,0.10579769050377848,0.046404966632604634,0.02380144699643596,0.06594647131848905,-0.048171711029989094,0.02311647679753122,-0.025490711077457658,0.030684549776742707,0.03476502562409175,0.0641904466799787,0.04906817440705689,-0.0421009616480644,0.04812206443636764,0.03699076460975798,0.03684011732570974,0.026209851904509595,-0.03518346707216926,0.03365203530296162,0.02871193789407904,0.019494152943904143,0.008940555628317247,0.009140487442236637,0.01405652821288234,0.022064225485367447,0.0013481743280294115,0.01034480111304098,0.027089328102137572,1
-0.012290653920699132,0.025575447537559803,-0.028409638728968657,0.02763544777461521,0.029243063192733374,-0.022826541405372856,0.042833375838489396,-0.043772852622451064,0.048906562687627664,0.047576963295993806,0.009098793692540668,0.02630269347923043,-0.027784199323671425,0.027718227343797985,0.026897163929465354,0.031579466422499154,0.029394973877927378,0.014674726470345779,0.0273358085215964,0.028413815543429696,0.015710779506156614,-0.008996398057389228,0.019170758892701197,0.012847351654620873,0.027276071498915512,0.044087559688585284,0.027192790603379896,0.029806833034495404,0.0314936522360018,0.05129702197175891,0.027795896788370026,0.03357812654315718,0.11684749138725162,0.09841968909434962,0.24489169953643428,0.09318226572095283,0.1163560110008521,0.10157566986325631,0.06920673337176594,0.043217446570229995,0.09204082669233157,0.09380322771360863,0.060245233060122874,0.042108588333240375,0.09656628903322063,0.04311867817621113,0.05363963952513825,0.09065943174062242,0.0661033642278477,0.1456686143224099,0.05391235519744484,0.06652966256365483,0.021208770660208116,0.019648786165481723,0.048239254632437154,0.027276071498915512,0.044087559688585284,0.027192790603379896,0.029806833034495404,0.11035803512215527,0.09458328245646996,0.04685438803283294,0.08974476526369643,0.0706478982883894,0.03613753118935963,0.040464961998893816,-0.11274185219311449,0.03446897263870247,-0.026232995015799804,0.037039105218451586,0.03987158943195832,0.13046822739472855,0.04906817440705689,-0.04618655877624589,0.05088604191125826,0.03908467458993352,0.08805943220918049,0.028648376219299165,-0.03518346707216926,0.03840830436051681,0.03203649381317004,0.02573771988458824,0.010569765938683648,0.016463852200658727,0.018414687895803052,0.027450426235805344,0.002321432359937603,0.009121275302701383,0.02564340984569009,1
-0.004484872231940204,0.031799083493183354,-0.028409638728968657,0.030319239080710363,0.0341401373995546,-0.020242769638102207,0.03913267777967224,-0.04402055200239412,0.0510372955977254,0.055490169001229675,0.015820178876514164,0.02819234064402386,-0.041164786588976925,0.03167233030276323,0.026052659475365225,0.03479456925761903,0.03141194848983006,0.04919470113470673,0.030147318368869663,0.029951206168112282,0.01907826014408544,-0.011307365453659133,0.026225708506859506,0.019564846756090847,0.030411470219103513,0.04225146519362207,0.0348483846137084,0.030575318939298487,0.03422960346735825,0.0589140562604393,0.03194321262940577,0.03687153646688907,0.1012903897123191,0.08258780804029593,0.2500138965351372,0.08337921536345583,0.09475060365570204,0.08813582105483783,0.063736556841492,0.043217446570229995,0.08060436370788664,0.08090946272492469,0.05102552978884015,0.042108588333240375,0.08191333872509499,0.0370581666548712,0.045529671511039226,0.0783678821847502,0.053823599048886624,0.10563061887002032,0.04775567228389535,0.06108347140948494,0.01593043321163986,0.01561729699972704,0.04854683787105927,0.030411470219103513,0.04225146519362207,0.0348483846137084,0.030575318939298487,0.09082513878202579,0.07806860633526397,0.040242486864663134,0.07728611381702663,0.03840887340095288,0.03594894173176007,0.06119518806450789,-0.011654820380759672,0.04638462025982812,-0.045987632589030186,0.04264275931360949,0.046350474814290187,0.08642193726941033,0.0616777036803485,-0.047827599801769746,0.054095682925454476,0.04975178885091938,0.044908348180967825,0.0339491955890958,-0.034251274282741065,0.04164064560236044,0.03035456341969334,0.031451668609796715,0.021930140218093617,0.0034796744960116817,0.026819463594163644,0.03227590251004821,0.004612237206114743,0.027023296538010014,0.042045899093701926,1
