acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89
-0.00964518878031078,0.0033197949182513795,-0.0203606643659594,0.011812039357985187,0.016890921587012327,-0.009233048546571544,0.003251788316320456,-0.018962273726937404,0.028629388629180325,0.024750532953850917,0.10104387516758126,0.0545475126711348,0.07083282813423683,0.008017373256760173,0.008722125938590506,0.04455459235307254,0.027269800582445474,0.058808298323841865,0.016098976402493255,0.020115696881348455,0.042628417018941725,0.0007114212531711623,0.01361017415049394,0.0430175671009952,0.01647057318770338,0.013907531930189749,0.011377663921259716,0.00806134871225293,0.011906098652338654,0.034729757933203265,0.007163365657909785,0.03626524436958448,0.8328457196846164,0.9985605122505297,0.45032537046619137,0.9814143458826768,0.7274886162607509,0.7278086370751078,0.9995354968738678,0.30152541723009096,0.9877253849687283,0.5955653457795208,0.7318770768668772,0.9989272043957813,0.2909125021902335,0.9758638186674522,0.6506423535106665,0.7661527282901486,0.9995745889391577,0.41538117009623593,0.9920888467726666,0.7396570585248763,0.9993416101334445,0.9998372224885878,0.8407497728674587,0.01647057318770338,0.013907531930189749,0.011377663921259716,0.00806134871225293,0.8295325536112366,0.647866945084772,0.7150419147186744,0.7700157806978297,0.003037074364848888,0.050700063495012763,0.0007661961547343733,0.034425540852939286,0.05524377030866642,-0.025892186528740518,0.025586648498397466,0.02591831728089468,0.010775673699090623,0.003530116340783829,-0.001755445205406583,0.007002600106337632,0.026072980115617393,0.020015801401956076,0.021972945882754752,-0.008137190527104423,0.017548325088252603,0.027330465542060114,0.0007165640159872546,0.000175408092775552,0.006058293732084422,0.00018671327223089044,0.008809782569811124,1.9885619315122312e-07,0.1085214063732302,0.09844766378076511,3
-0.003861735403805612,0.006094870557473179,-0.01179114951668707,0.009843844701667713,0.013648237345797924,-0.002118391436332391,0.0031668067255383537,-0.013397414661057741,0.010188081056168951,0.007377126266577327,0.10312158612998872,0.0545475126711348,0.08031301021095505,0.005375388314097339,0.004521701086663783,0.044276207202967884,0.026164379248397734,0.05946243502219868,0.009593573880566258,0.01197153310576638,0.0420293332156295,0.00099428359243675,0.004519459201745837,0.04224685033986827,0.011985668336830166,0.01043027736622848,0.007284911659266875,0.00626833979233225,0.009490843280960587,0.005715676740579877,0.003773007573411357,0.03216959731492529,0.23337901896134994,0.02402640226549451,0.45032537046619137,0.08459747831718709,0.2877680463860115,0.24474765845113772,0.01273282672423581,0.30152541723009096,0.056023246934900364,0.2760465083093109,0.2917961122012301,0.019762364508317434,0.2909125021902335,0.09279951021070966,0.32575556512179793,0.25684799874699177,0.011755817694255169,0.35988003394893875,0.04936053548508289,0.25103471796544014,0.020302759423010585,0.0012282940818832823,0.025264544672473736,0.011985668336830166,0.01043027736622848,0.007284911659266875,0.00626833979233225,0.2350439628740137,0.26326484630195507,0.29210809576287494,0.25786454266000247,0.0014974226912227852,0.023787300729774398,0.001034378723452252,-0.004611513823331288,0.045739879657687596,-0.05751331110735011,0.040426920802472364,0.02835844819185111,0.020934033211294018,0.002283493402688851,-0.00308840581373533,0.0077457084049945175,0.02252412287652133,-0.009579863579468799,0.012927703696214739,-0.011647484738694055,0.01710848881182438,0.024671861136961508,0.0011315854015363982,9.895738040112246e-05,0.0121802829642894,0.00019281764086288237,0.008770190140687653,2.2044939133714207e-07,0.019507478126676595,0.0398848264273449,3
-0.03767041799075148,0.006094870557473179,-0.0670715789761961,0.07480395773301989,0.05239731735873784,-0.00809786957804229,0.0019247789135158567,-0.01286120144893853,0.016863823320982803,0.015642820826587307,0.0756837137219636,0.052531636792136016,0.015577354974507525,0.06321198176729373,0.01653780982482908,0.045349747945221404,0.030373585707634817,0.05274690625242545,0.02483272343457033,0.018521312185472674,0.044308089479688444,0.0017720900319884287,0.015192978945308853,0.04275808537115353,0.05141733275532601,0.009237685194887183,0.03368178005403525,0.015134695903860879,0.09840096628925721,0.021139970371789187,0.0906895780005145,0.037278572180841456,0.17840195838860767,0.015233855704659943,0.13571682006058836,0.059343076606252404,0.2216201913182535,0.19106836656179763,0.008374411315705274,0.3666571607922276,0.0439854771666167,0.23013297553552522,0.22756928073141217,0.016204313207959915,0.24309612286225946,0.07488838273380752,0.261345174666485,0.19890344998166837,0.009032839166137868,0.3136832136887329,0.038269415843030764,0.21606314773372967,0.012178413011330562,0.00021413430488115276,0.018009570540079223,0.05141733275532601,0.009237685194887183,0.03368178005403525,0.015134695903860879,0.17980701320845394,0.21746804785138793,0.24674858465835423,0.1999720794349383,0.004443402742018206,0.019165498539222996,0.0027904544243633734,-0.10495986600380282,0.045739879657687596,-0.05751331110735011,0.043051312769078316,0.031122019308144892,-0.01285714053183086,0.002283493402688851,-0.00308840581373533,0.007690636160233153,0.020545319133367233,-0.06611165894777472,0.012927703696214739,-0.017054551520085368,0.019443647250112724,0.023772911285066818,0.001258959911418953,9.895738040112246e-05,0.008540111757885863,0.00019417852470085713,0.008219098167789998,2.2684557325554037e-07,0.01874353042193829,0.038718010776525376,3
-0.06630547489873992,-0.008928576965226196,-0.0670715789761961,0.0470085484357679,0.07971337685814141,-0.006270478861906112,0.01079738685367731,-0.026808682799695754,0.0393623733105249,0.03823190060997856,-0.00875477407619805,0.050202366140960415,-0.08859947429878076,0.12073258820000367,0.19514514390710888,0.046096183904818164,0.030373585707634817,0.03859492177746692,0.03255617474217099,0.03579157897174683,0.04595418891263458,0.0015498326988845216,-0.00461752735919252,0.04642224297707833,0.042605165788586224,0.023971444671359827,0.0768649992370463,0.02196483120136114,0.045386641197306336,0.039765595311665194,0.14932109163259172,0.04472001840613736,0.1438229251700758,0.013445592875526843,0.13571682006058836,0.049080241769019636,0.18099311956722647,0.1487529409244398,0.006162875774526157,0.322300986848294,0.03495470179270974,0.18193776823707053,0.16847907098558734,0.011334315580158958,0.24309612286225946,0.055217826533169596,0.17922877045121335,0.1537089083422341,0.006357577519055839,0.20199349125435065,0.02980065925188891,0.1617551457596579,0.00728429337766728,0.00026686995714507255,0.021473131950548254,0.042605165788586224,0.023971444671359827,0.0768649992370463,0.02196483120136114,0.14512553213075843,0.1710855318275374,0.17433865458786132,0.1545721819399218,0.014182411751405073,0.01239135578531365,0.008115533773797208,-0.0383415273007768,0.03738470210285305,-0.025357591054032222,0.04104962800422989,0.042522697622178196,0.028909920127501786,0.004184326031563912,-0.0027918499209003927,0.011469338161586155,0.02824000691382922,-0.1744678791259622,0.01781335944625465,-0.04173568523797117,0.03353258015092951,0.033375476227333514,0.0020654233199020005,0.00012557781254677605,0.008540111757885863,0.00027085441146113416,0.014983704610930933,4.548799718622471e-07,0.012431309415168618,0.0314653776434193,3
-0.059272089688524376,-0.0321191442548692,-0.0669508267010627,0.01916788687115149,0.009458532211763371,0.006338068062381124,0.01079738685367731,-0.026808682799695754,0.036312460432724986,0.016605419013883967,-0.07440245175147259,0.019047848057504306,-0.08859947429878076,0.055882757542889655,0.011191086499438662,0.04611228383414254,0.0303213568301202,0.03859492177746692,0.022762601981987776,0.009571525112623535,0.04576107280054256,0.007908698316999387,-0.025446588601083307,0.046171591929139576,0.028916352773925773,0.023971444671359827,0.05290127115865722,0.021895031605130143,0.00983156694619885,0.01372748356196298,0.009039003490780517,0.04711504075344692,0.1123865620410896,0.011040580210201842,0.312400229892266,0.03874199441176243,0.14704748931454567,0.12713411039656475,0.004793196645260188,0.08647078229844049,0.028966021264657176,0.15491847084481347,0.1261560590227021,0.009846417564371504,0.20041536625421574,0.042128874621148844,0.13957357183054167,0.1225174607433417,0.005625997286556379,0.18205702796008535,0.023517121695340613,0.12513980397991964,0.004618416984852187,0.0005643086474639246,0.0208026131106501,0.028916352773925773,0.023971444671359827,0.05290127115865722,0.021895031605130143,0.12083933324871449,0.14645034569285617,0.12789449348292592,0.12293889217614708,0.012922762484691123,0.015272742743474075,0.012843818030049359,0.04660034032024209,0.03738470210285305,-0.025357591054032222,0.036803446195627705,0.027752362745926726,0.034845404079241506,0.004184326031563912,-0.0027918499209003927,0.011035131354323706,0.02274266706179408,-0.11180761641729903,0.01781335944625465,-0.04173568523797117,0.03145523385215693,0.029077454567871606,0.0018041780509356947,0.00012557781254677605,0.010586530856434136,0.0002717189918752424,0.008193806719838295,4.459208134154985e-07,0.012514622331318446,0.03171867186809407,3
-0.058813305196626635,-0.03703489169450768,-0.03699930086073049,0.0030998846180513915,0.002644353984952138,0.011634940252695201,0.007683817027894452,0.001963502669920735,0.00462984919372084,0.0035602390967366675,-0.08381845525563388,-0.037193242401864356,-0.07644078112731512,0.003478317628350845,0.003118168976869609,0.04628221660795599,0.025047070434218645,0.06584072406104957,0.0029269954781810516,0.004483921137722378,0.04588583566517971,0.0002720261272485519,-0.0028164765971038868,0.04591873942832119,0.004668471479120604,0.004134279397014419,0.004392105059090652,0.001696811542865731,0.0018751977331062123,0.002840137405253253,0.0025737000485647485,0.04741914420945726,0.08977071164370905,0.008743171097617478,0.08916371086454349,0.031352617968791324,0.11211487985214734,0.11050858384581082,0.004443853207344492,0.08647078229844049,0.024929619419067017,0.13168760062145612,0.0972658266511999,0.005735914923073831,0.20041536625421574,0.030941448953099783,0.11131169156410334,0.10023379710126384,0.004474726059482921,0.15690220157754117,0.018843731210005245,0.10430426331478591,0.0030783598540345585,0.0002561739977139514,0.016061338945992324,0.004668471479120604,0.004134279397014419,0.004392105059090652,0.001696811542865731,0.09204878820302667,0.12603012147718312,0.1027585567134643,0.1002918319900585,0.016867433472987896,0.023366552756281283,0.00776450443136564,-0.004737866019826856,0.0048167025252668,-0.004201721987312099,0.00840474324391689,0.013144045640202101,-0.0030797938073251914,0.00039926053881315986,-0.0009355066386259731,0.002730442732793786,0.01117933680837916,0.002732693981097637,0.0032257664355655885,-0.00686107965460064,0.00868827672879132,0.01503039351604937,0.00011318603822673823,3.790197588304881e-06,0.0029521435809905824,8.08141273116248e-06,0.0020565639717668328,5.079820043680903e-10,0.012449786170743271,0.028407124583830393,3
-0.05915221454168637,-0.04038337287483466,-0.0371495986413106,0.0017382503402417421,0.0016052475643043894,0.01305820805269204,0.16295592732039266,0.004703778876831174,0.034537332104411234,0.002569626999944481,-0.08342489854167778,-0.037915997279506126,-0.07595480208873913,0.0025150340837669636,0.0023758949560389714,0.04670768247195103,0.1158419872512171,0.0655805367275113,0.05185758318906142,0.003485269346739568,0.04784615902084054,0.2405151397560026,0.2249341860805795,0.05028685399213249,0.0028115911009250413,0.1103672098897974,0.003626364365670652,0.1231623187530671,0.0011337529995233701,0.00212752033627378,0.0019860863406680777,0.048015573826787894,0.07691019608638838,0.00768146768621394,0.08916371086454349,0.02612217393826705,0.09304509526217121,0.09755897513192478,0.004443853207344492,0.09025730685831716,0.021794651385483258,0.11420630214181542,0.0805384708660514,0.004904829339156161,0.13822331567033377,0.024722387684398297,0.08609802386681262,0.08606373160607374,0.003984458423347403,0.13030932877406828,0.01580523953631927,0.0879799488831851,0.002259316717969472,0.0004798156166558984,0.01621864944373552,0.0028115911009250413,0.1103672098897974,0.003626364365670652,0.1231623187530671,0.07682301000510743,0.10939682684298856,0.07724529341580319,0.08606876532396533,0.009134598979019946,0.01724865831065895,0.018880752721356798,-0.0022786558290902137,0.005403188700428569,-0.005209786213863608,0.007464399069019824,0.010837152624660286,0.025013559629285573,0.14748936609577615,-0.15742047141438117,0.1417112641393039,0.008955341765177765,0.0035745794742981433,0.0040034703728709,-0.006070026060658001,0.007393003439237215,0.012245024109436656,0.1317647826361564,0.12731716526884795,0.0027036638080253743,0.13504305081226345,0.0012362698908432892,0.1011519827301478,0.12794446054455588,0.11187713698356572,3
-0.061310904879627474,-0.033827047028082737,-0.06716960171400031,0.01256005005373199,0.0035269499873355303,0.013001242543198028,0.16295592732039266,-0.002555403469023618,0.03703884819121734,0.006901602554518276,-0.08080643998640914,-0.023563304906549357,-0.09605343373138223,0.011562294892528054,0.004670959947408531,0.046750203627006125,0.1158419872512171,0.052292787416709126,0.055925001974412705,0.006342864338747604,0.048113280516299775,0.17758732866161436,0.181357578702621,0.045967304330959496,0.028070616525948455,0.11482613208628784,0.023343218114429666,0.12957535049095775,0.002675461803184209,0.0055388915687342,0.00439643372314799,0.04802694527740369,0.06499168929882715,0.006937990723680564,0.0773583855787498,0.022026379388324035,0.07989629954787829,0.08561059570249108,0.003110620354213014,0.07220700538789412,0.01893321099452271,0.09851242205991521,0.07022255388968458,0.003687465048772251,0.11640666830792916,0.02094465035945516,0.07854536952570787,0.07462762649632526,0.002998296714846656,0.1184194873846916,0.01338636334524094,0.07341545275234944,0.0016914324682546437,-0.00023762651472318465,0.01117870270989474,0.028070616525948455,0.11482613208628784,0.023343218114429666,0.12957535049095775,0.06533660796354439,0.09281826514963896,0.06993195130071553,0.07455118522519935,0.013075199130755322,0.03581475755206102,0.006684481675349859,-0.016664536542750415,0.03395132020974641,-0.04773405633361616,0.0339329743680542,0.014852583841524752,0.03761150847141259,0.14748936609577615,-0.15742047141438117,0.14182949555315214,0.013063366791143676,-0.013753304930231648,0.01906939932670553,-0.040070102521944526,0.02652578972507557,0.016593638670600073,0.13271338952704728,0.12731716526884795,0.0027036638080253743,0.13504136636453798,0.002936774604925117,0.1011523322021629,0.12794440209476543,0.1118770358761978,3
-0.06532562103612213,-0.033827047028082737,-0.06716960171400031,0.020488134395095916,0.01997329675633395,0.01201246171373178,0.01923468572905452,-0.028436200749555763,0.03120518832957406,0.021558201896703023,-0.04826193118901499,0.044967883567161616,-0.09605343373138223,0.1018562821202258,0.02587052992418639,0.04618925941940264,0.03780309488630568,0.043083601653485154,0.035003246472538926,0.024511795861509967,0.046206808820614856,0.0035417088631978944,0.011379512615192055,0.04700974462179356,0.028070616525948455,0.030835173038349716,0.07605668847123569,0.029727398908810918,0.016663374774584256,0.023536332271298702,0.09276081960658666,0.0475949225843517,0.05137160314855441,0.00565281065293262,0.0773583855787498,0.01752440635709451,0.060605456480456246,0.07404958822229603,0.003110620354213014,0.07220700538789412,0.01649778753049536,0.0862659645679434,0.06532587751301376,0.004791422030091171,0.11640666830792916,0.02020890193031375,0.07270321397179295,0.0645894678246173,0.0026791142175425953,0.08388704844851444,0.011889058094001762,0.06489048112086922,0.0012730620479709822,1.9429893465699452e-05,0.01680557810444589,0.028070616525948455,0.030835173038349716,0.07605668847123569,0.029727398908810918,0.04929733081416424,0.08050058252682359,0.06652618884199275,0.06432365114841966,0.027116506344462624,0.016839010113821776,0.008684605547929226,-0.005469039946848099,0.04123934545147747,-0.05814181669232553,0.06290715456492717,0.04369598959006869,0.019674844609851496,0.005418544556584758,-0.0040348814446684415,0.01639176697659913,0.02837908347162603,0.12314334274586435,0.056875458834563734,-0.040070102521944526,0.059356071241906165,0.04105508565530798,0.005007114821033507,0.0003346562548888759,0.0027314422968526507,0.0006419785289259316,0.023010358479380173,2.5680807410480297e-06,0.011382833853782581,0.027852639942140104,3
-0.06590879628574245,-0.03381183250371243,-0.0591832272492912,0.019305927413022,0.021968187901005305,0.01926685453784153,0.023068363691990154,-0.028436200749555763,0.03573138578525477,0.018261057153895636,0.021807588831962547,0.044967883567161616,-0.09018928185660827,0.1113427882580115,0.03623767440154058,0.04517797169180786,0.03301455476546921,0.043083601653485154,0.031020147142844182,0.03799015724816518,0.044118469271750206,0.002304699164933449,0.007297520479501548,0.04353923100160104,0.022382840494156477,0.033499629021547246,0.07352503658354757,0.02332790914614504,0.016851558793655883,0.014973609212939254,0.08917422319578314,0.04829107943385493,0.042066775570178336,0.004406766445381857,0.009774670886919648,0.01376397723988439,0.04775844284744528,0.06469216566794166,0.0026983976559403827,0.07290396769346026,0.014554185793793431,0.07511516866784382,0.05955318079636958,0.004791422030091171,0.15218836285968176,0.018471513772726728,0.06337574231719978,0.056332000955389386,0.0024121795797446928,0.07501285419642925,0.01058285231874698,0.056623723626564766,0.0009721684823411229,0.0006209996828510783,0.02224110317679187,0.022382840494156477,0.033499629021547246,0.07352503658354757,0.02332790914614504,0.03858064224991252,0.07215982719390707,0.060803800245500174,0.05604478681799192,0.0173511256410689,0.03991175145697911,0.01862844645867997,0.02730153455969307,0.04123934545147747,-0.05814181669232553,0.0566609975631895,0.05383450399919734,0.02011791821189197,0.005418544556584758,-0.0040348814446684415,0.018213208724034015,0.049895945431190976,0.14827503118231572,0.056875458834563734,-0.033571698552389236,0.058388743749357104,0.063082622792273,0.0050978959459015314,0.0003346562548888759,0.033582468235181274,0.0006067477008258462,0.045866199874350505,2.335028911627929e-06,0.013780206741933096,0.030558808057744056,3
