acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69
-0.006407895323905115,-0.005153258581968402,-0.028411879487403584,0.005194940798653223,0.001690505026040972,-0.007936305221037332,-0.006995177593277819,-0.013243910538223595,0.0023713817145858524,0.0026630725869751523,0.059061068523961334,0.04944482226595062,0.03135442809692411,0.006939933243358847,0.0028152719604024406,0.03915018284381223,0.035845049678518974,0.02753878837627384,0.018604678741433286,0.01580029748495007,0.03834247087664398,0.7807076455897325,-0.5212044233899928,0.03844372448118614,0.03290397319845687,0.009104476529053421,0.03619430785380469,0.043709882683974736,0.000993010847868139,0.0015474405667271116,0.0019550793575459327,0.03179324779215871,0.0605128395208526,0.020124291400837394,0.09358413474836544,0.9383532951148756,0.9999034887284112,0.5349777551362362,0.9984189693450439,0.8034397967007125,0.8368547787567019,0.999708975105945,0.10611228984153435,0.9946010929892457,0.6802361931124533,0.8355189418632141,0.9998366832334101,0.7008525271800439,0.9970443724341961,0.6858944606097073,0.864892973272005,0.9998741543225469,0.4018457569887284,0.9982846904460428,0.7667548927598603,0.9999755522903152,0.9998424856563346,0.9269250095208509,0.03290397319845687,0.009104476529053421,0.03619430785380469,0.043709882683974736,0.855145307517783,0.7536172202879643,0.7352711525649497,0.8731535021833263,0.012132717865834319,0.05125293908023975,0.029155365386895747,0
-0.006464433399513983,-0.005129313768427224,-0.007661804388798444,0.0010982630058419562,0.0014257594547385274,-0.007849785947245882,-0.006824317794426136,-0.006746099110715203,0.001640836277029467,0.0026019683450457243,0.05918545151078765,0.04944482226595062,0.062230959327509994,0.0016639557461425004,0.00253465092708772,0.03922300382178298,0.035845049678518974,0.04128847135066049,0.005854663325837118,0.013617621341288534,0.03847722007360142,-0.0017054912679709154,-0.0013771071178912445,0.03846841717802845,0.002267419835846832,0.002040887806923654,0.0017692065787721267,0.0029762180780938305,0.0008339384056419072,0.0015608106987888997,0.0017561423246941134,0.03184299753576387,0.0019633293237409817,0.0004095795114616098,-0.002764226956439005,0.16181554461980777,0.0075012529012049725,0.3382129892476047,0.029039401370901698,0.2820958068758413,0.20868084739023074,0.010512858231856721,0.5537394874957673,0.04260503193065576,0.28769612223722524,0.2296992672286393,0.010116846988102253,0.07529505662921858,0.03625918582959575,0.31478203428618406,0.20669446211755546,0.008522080551120912,0.2856151387151113,0.028534025993618248,0.28858061920444555,0.004239752278536927,0.006644919427060315,0.06016378905758213,0.002267419835846832,0.002040887806923654,0.0017692065787721267,0.0029762180780938305,0.25310696762926727,0.26110013230346735,0.29426234659298905,0.20320100696059898,0.0059764003692677585,0.015255842542879615,0.016837197355224962,0
-0.006002775578107404,-0.0001709926695949286,-0.009114161095136492,0.006251503795223147,0.0022019153648536933,-0.008034236302970087,-0.003983883788814708,-0.011671778537531308,0.0043663599840867585,0.0030043312713321627,0.059233506364557306,0.0501519409581053,0.06159645849665935,0.002088456108426317,0.0026611015597139383,0.03924713813373981,0.03621099233509209,0.04112626784260208,0.00692149790926282,0.014275815200207972,0.038524933516737296,0.0021906759728559516,0.01504583294864266,0.038511631609678465,0.013173183000889066,0.009760277818957021,0.0034941891215289514,0.004735877033953858,0.00133265320750584,0.0017547994883907346,0.0018490854141277402,0.03174796171906499,0.019988713603240036,0.006630739542182036,-0.0006974955928190192,0.09118682918952221,0.0035157231790674034,0.26197546043728726,0.014190809126308563,0.1534192787834186,0.14339304231486838,0.00638205532823195,0.10362044186356484,0.02710675599418834,0.19311261899801352,0.14966201689225792,0.003430580888492736,0.07529505662921858,0.01962788213875378,0.20329205387806307,0.1339255920621623,0.0033118020705461735,0.2856151387151113,0.014683317246600852,0.17865353503556566,0.0016610095634514224,-2.273075005595115e-05,0.022555350821882363,0.013173183000889066,0.009760277818957021,0.0034941891215289514,0.004735877033953858,0.131887577133125,0.1735260375754787,0.18989792183083132,0.13050847504855684,0.025565376423567956,0.022216213853740636,0.009016618533328458,0
-0.0033295270657307916,0.010424266141650729,-0.009114161095136492,0.020864197388147716,0.019900125014504864,-0.007379236285334233,0.0017482724683254226,-0.011671778537531308,0.010356666963405802,0.008649290674719692,0.05936571422960195,0.0505643263188366,0.0610337270052064,0.0033228231765297404,0.004201624508248292,0.039266287949802,0.036363174808481946,0.04050490200337537,0.010547570522604431,0.021080247228793886,0.03856415879750157,0.0015185575685612595,0.004549278420821066,0.038561793994952936,0.031888829616270424,0.014324498667980022,0.004715026034853759,0.00710862744736744,0.015623630016616057,0.005064351896384166,0.002920178497592,0.03098545555630746,0.01887727038385576,0.007371210981763306,0.0027806054012402964,0.06351432451380037,0.002049460555059017,0.15310260148777485,0.009310624371906552,0.10787456158026432,0.10354428277276326,0.004340409507947145,0.10362044186356484,0.01932603111352392,0.13284630719704782,0.11395424691174115,0.0034165546335531093,0.09712513335199109,0.015447470022144218,0.1439761190627781,0.09891699793426935,0.003111383319019346,0.22463465377163142,0.010874981394251694,0.12098704246434742,0.0009067350200770664,0.002064104846887481,0.03796758732109533,0.031888829616270424,0.014324498667980022,0.004715026034853759,0.00710862744736744,0.09250437647407496,0.12106412379780414,0.13460357866072123,0.09564744811219913,0.014111801593358278,0.01120669446319157,0.03264251982288613,0
-0.0022317702159624043,0.010424266141650729,-0.01366908208582437,0.020141318754073063,0.02069892839818186,-0.005536856043950667,0.013424595753561497,-0.010261114031003703,0.017536037982417707,0.016409420161903228,0.05939607234500187,0.059622513071547624,0.04907948884935488,0.007260250803750011,0.005151978259270383,0.03922478643592613,0.04290454511382955,0.03269696428301075,0.02506822207797316,0.026838143529760015,0.038495935289310675,0.10666053522704477,-0.00552661999521532,0.03855932785952573,0.03862325041600686,0.022058724213412616,0.03107807561784182,0.05310470033073408,0.013240786435508904,0.011651738647224538,0.0035621388005489273,0.030324303852640514,-0.025137950694231623,0.03870688029173215,-0.002890693745559703,0.0534904051048002,0.0017306910767986273,0.15310260148777485,0.007339035639291245,0.0887590115670592,0.08104498019012857,0.003383708198456774,0.12988443788996445,0.014474952010762194,0.10360729180607395,0.08957553793969647,0.0019486012685381122,0.09712513335199109,0.01099496410727138,0.11270244116782373,0.07836800029978529,0.0018495092387482439,0.18241544436241772,0.007313117605202266,0.08468716454722616,0.0005495805454132158,0.00034855493180354296,0.019258682273164615,0.03862325041600686,0.022058724213412616,0.03107807561784182,0.05310470033073408,0.07411125081453375,0.09205493353325266,0.10302685579120689,0.07616656744449854,0.012529619630576113,0.018406479915603912,0.018964989106299575,0
0.001544647224994393,0.037463313261286824,-0.01366908208582437,0.07034434181067235,0.023519470688989186,0.00017665809544035107,0.044472005284156735,-0.05763330990112061,0.06663836332889359,0.06843686720845141,0.057467252712271426,0.059622513071547624,0.030532747507389033,0.03509354288399703,0.009336236702772954,0.03921281354081783,0.04533629370211496,0.032110639028038665,0.08650651074273058,0.038360605868185356,0.03864802515041977,0.008760775058021033,0.014886813195552719,0.03841084493281031,0.08638548631067293,0.09926901187293147,0.05175635208131141,0.06334171508641982,0.01527986427296777,0.056388648918855776,0.007217299418606871,0.03250067450151595,0.08986474312130911,-0.050877606291222364,-0.009832283207843967,0.04840235497418631,0.0016588540684109852,0.1432844578649221,0.006700733370600544,0.08142499902298803,0.07207888516562423,0.002993073239309535,0.12988443788996445,0.01343597316919824,0.09942396621098538,0.0844431632235011,0.0019780681484673586,0.153069066854389,0.010519760988541595,0.10870306280111325,0.07211801945108212,0.001682751312990105,0.15985195908601252,0.006975750306294716,0.08152515966007874,0.0004685917750844223,0.0002481543714546414,0.020227690918001136,0.08638548631067293,0.09926901187293147,0.05175635208131141,0.06334171508641982,0.06838911813888986,0.09026140124893495,0.10217282840701608,0.06972223104228804,0.034452663688019906,0.020159156718435673,0.03780714641193179,0
0.012093818115348253,0.037463313261286824,-0.01054283857188454,0.0819459148370004,0.13446983122625594,-0.0077853471592359575,0.044472005284156735,-0.07621039538666133,0.10654586499210413,0.14688172762424023,0.05470279597387571,0.061399239927613966,0.023467443693920717,0.04782354797834686,0.027180098526948478,0.03974444939788877,0.04657178644975177,0.032110639028038665,0.10558193222763179,0.1401486159717136,0.03979170478657165,0.00334874134091862,0.01646356548066983,0.039977607293964774,0.08176335578670568,0.11985259561559981,0.06219040587911291,0.06766029830936357,0.07988382490914854,0.08709660418508727,0.023667307720934515,0.03659392644438259,0.013503130823291312,-0.16718021351259776,-0.051718845231935325,0.04230402276159549,0.0013635115737142957,0.11249773677196909,0.0062148682923286475,0.07456029216085172,0.06851625505506208,0.0026251763205077834,0.08928372646903804,0.012496017328459778,0.09026935958824783,0.07540867218583076,0.0019780681484673586,0.24890257124879836,0.009805419040412093,0.0961176957940958,0.06578787959120837,0.0016608543239741277,0.10821044549353326,0.00655498954188474,0.07589521863035782,0.00039227277307841025,0.0007782970666147897,0.02427283378539109,0.08176335578670568,0.11985259561559981,0.06219040587911291,0.06766029830936357,0.0629639226389135,0.0805059911214662,0.0907536731511256,0.06337736955276546,0.020067446713046083,0.04233511049518614,0.021299570285512378,0
0.011755534468574644,0.031121738249064168,-0.007063263159388919,0.05666287598590939,0.06485791416209763,-0.048328039900365105,0.012386742042163338,-0.07621039538666133,0.13609211743345065,0.1970255836142352,0.03968189898024009,0.061399239927613966,0.009959200014217049,0.09215553620604137,0.17359411530939756,0.04033937354652096,0.04657178644975177,0.037020875685621804,0.08299003762411379,0.1309087601995572,0.040874154608831835,0.005257368314124288,0.036437826121512584,0.04079944825153597,0.0654169596634614,0.09430475273307501,0.07725112151613926,0.05311364050510132,0.054789325386187145,0.18476630565532243,0.1207871080696581,0.03865196527221722,-0.09428915956593356,-0.11967828915514796,-0.09557461452769199,0.03676633478766928,0.0013635115737142957,0.11249773677196909,0.0053022899134302056,0.06138332317670885,0.06612210852512793,0.002909943442683272,0.055279873642942866,0.01179736514043151,0.08780406589300616,0.06151168683661105,0.0018990128989145223,0.010805565680628581,0.007851255473451866,0.07800804268165004,0.05779539592727757,0.001487711117522413,0.10821044549353326,0.005576746792234084,0.0657288116817602,0.0003008061113022389,0.0005259122837310482,0.01862268879906035,0.0654169596634614,0.09430475273307501,0.07725112151613926,0.05311364050510132,0.05091408564645976,0.07729824874827579,0.07325403306155998,0.05584202669294338,0.021225094182729432,0.04238140372253733,0.021942464128654155,0
0.009769672135411278,0.025507388892362325,-0.005417265229165406,0.03935374499985824,0.04612617582036114,-0.07371324633990098,-0.054087798370916554,-0.07275083444245846,0.04127135882049496,0.06527203264099062,0.026683718458911966,0.045010277221023756,0.00872472249147216,0.05932376842676194,0.0726772509029983,0.040405097812301824,0.04576274689223499,0.035720189100083746,0.08479228575065252,0.13803689481840503,0.04101462401060067,0.001513092894630298,0.018060896541431778,0.04133070208365585,0.05306607966974908,0.03754127357384667,0.05504338274991032,0.05413900186913108,0.026314427782229328,0.04216691316997384,0.056179414771912885,0.03997204806067995,0.01838405933661355,-0.025264845348707467,-0.012813165795693963,0.033094882442937526,0.000986567139291707,0.07524120221648083,0.0045608203697046915,0.057840126335160315,0.062204469416955434,0.002909943442683272,0.055279873642942866,0.010815853245649844,0.08313769024771027,0.059023500209377244,0.0014749298187436708,0.010805565680628581,0.007334033465217108,0.0778389130673495,0.05439238719616557,0.0013398942106376706,0.11399439304174301,0.005119270227011824,0.06258683258486766,0.00026516434479482065,-1.2319135451787858e-05,0.012379802932775468,0.05306607966974908,0.03754127357384667,0.05504338274991032,0.05413900186913108,0.047985512585908996,0.07202266944215752,0.07139385016022452,0.05249107011246742,0.024316307606665262,0.048955654677036844,0.010436432439752414,0
0.02886755571918639,0.06406876561425157,0.0010226090815571589,0.12798140938515,0.09563847026809207,-0.05041141642894539,0.026829869055919938,-0.07207311769835337,0.13281939893647066,0.1477947316112089,0.02966754426561145,0.04887896067820996,0.00872472249147216,0.06669611271330679,0.10209860208629977,0.04039540415024401,0.04894201754920529,0.018793451319605494,0.12323605561984444,0.17719383799928637,0.04119987356112666,0.012376499762856876,-0.014413148262997003,0.04235046978781777,0.11166024398560281,0.10122092880966238,0.060610506687133824,0.11539767460915867,0.13832882682589864,0.146181920161458,0.0694258760508861,0.04185059326878999,0.18403774911533385,0.15853790079497268,0.015165093729715804,0.030226089920781758,0.000986567139291707,0.07028574652244618,0.004286644218839807,0.051356629746747796,0.05772423110541602,0.0020244731468655555,0.07489356148181386,0.009750887188956975,0.07169963768609312,0.05656588525587643,0.0014749298187436708,0.1383005554420405,0.007275354116246153,0.07149775801399662,0.05093757039096881,0.0013280283598612688,0.09689440663955656,0.00509473411972247,0.06025938666981853,0.0002353510531596482,0.0006475705457721435,0.02234011612721596,0.11166024398560281,0.10122092880966238,0.060610506687133824,0.11539767460915867,0.043728228432949996,0.0651981915900046,0.06709333141081264,0.04920897726819315,0.02154832217998822,0.03316667368290216,0.008299438703351819,0
