mag_0,mag_1,mag_2,mag_3,mag_4,mag_5,mag_6,mag_7,mag_8,mag_9,mag_10,mag_11,mag_12,mag_13,mag_14,mag_15,mag_16,mag_17,mag_18,mag_19,mag_20,mag_21,mag_22,mag_23,mag_24,mag_25,mag_26,mag_27,mag_28,mag_29,mag_30,mag_31,mag_32,mag_33,mag_34,mag_35,mag_36,mag_37,mag_38,mag_39,mag_40,mag_41,mag_42,mag_43,mag_44,mag_45,mag_46,mag_47,mag_48,mag_49
-0.04537240092862704,-0.046517899383329134,-0.04360908971641829,0.014930392750955394,0.019582613933017894,-0.0890655048334481,-0.09447783127815099,-0.08342327153874768,0.011920339966882134,0.02498391727634571,-0.0855003004736562,-0.07890220967946825,-0.08843264527349963,0.010552485211747195,0.012734179453606132,-0.036443339633235795,-0.03393280995369961,-0.039195238272208895,0.024576059727655256,0.017110023955028097,0.0429119488033869,0.043078357042071115,0.014836119716942098,0.02089481650931289,0.012379689729824667,0.053616442422213605,0.015212357785807307,0.014862012399338355,0.003946431402957103,0.0410471014423059,0.9596726458268214,0.9999691778143645,0.6671080096914197,0.9997133761803043,1.2025176950043874,2.2289885166605297,0.7632951435442333,2.0989105963553865,1.0238779613562239,3.2963776794274158,0.31032276731033764,2.632125697705809,0.6446256282131579,2.8104723131092433,0.0423066930623553,1.8764982232109821,0.999943873417817,0.028161438800211536,0.0323817839871307,2
-0.04519564550984073,-0.046517899383329134,-0.04316603655529357,0.014128474866937786,0.019582613933017894,-0.08871853596506016,-0.09447783127815099,-0.08257572015881845,0.011280093326190049,0.01281226526992086,-0.08516722042703603,-0.07890220967946825,-0.08753420040134506,0.009985706644479437,0.012734179453606132,-0.03630136879574415,-0.03393280995369961,-0.038797028304276435,0.023256068877914846,0.016301589592482936,0.042840823845642306,0.04277463995838263,0.012970499872296676,0.02089481650931289,0.012379689729824667,0.012656578475130178,0.015212357785807307,0.014862012399338355,0.003946431402957103,0.041075761223689417,0.1338357650892938,0.004561686002072891,0.42473016430818206,0.013097794925620824,0.16770288956779206,0.01016825912320184,0.4859699884028381,0.027498982421654796,0.142789826210077,0.015037503406511053,0.19757436282208185,0.034484926808451076,0.08989936779300813,0.012820887377694623,0.026935561310411752,0.02458503556270963,0.009040979297739851,0.05762107908981436,0.044817720194985866,2
-0.045135032075663176,-0.046028237284557245,-0.04316603655529357,0.014214133599570768,0.019582613933017894,-0.08859955248602397,-0.09348332779101257,-0.08257572015881845,0.01134848276718798,0.01281226526992086,-0.08505299973937452,-0.0780716601038949,-0.08753420040134506,0.010046248421540775,0.012734179453606132,-0.0362526837818842,-0.03357562248050277,-0.038797028304276435,0.023397066784969146,0.016416153153580974,0.0428012356746642,0.04278180984877881,0.014747280676720877,0.01518743376858091,0.007747833028189595,0.012656578475130178,0.015212357785807307,0.005037970304860454,0.003946431402957103,0.04116010658395749,0.09838739281434773,0.002608309650417876,0.25799247953044485,0.008334823007537585,0.12328431089402007,0.005814071461066157,0.2951911891863115,0.017499063977825732,0.10496983905498009,0.008598238729182863,0.12001196062715033,0.021944591666654453,0.06608819702947823,0.0073308080080403725,0.01636138149343959,0.015644764726646485,0.0034346376930660377,0.05075763871726014,0.04136507968195316,2
-0.045133256381224104,-0.046028237284557245,-0.04316603655529357,0.014650261767327852,0.019582613933017894,-0.08859606681811993,-0.09348332779101257,-0.08257572015881845,0.011696684995723808,0.012171652006424854,-0.08504965359932061,-0.0780716601038949,-0.08753420040134506,0.010354494568675017,0.012734179453606132,-0.03625125753521875,-0.03357562248050277,-0.038797028304276435,0.024114952247093046,0.014723215919209453,0.04283530231339999,0.04279744336376671,0.014747280676720877,0.01518743376858091,0.010863809354744097,0.009120884169707737,0.015212357785807307,0.0098240420944779,0.003946431402957103,0.041256198453996584,0.0859039596435712,0.002024699685240786,0.25799247953044485,0.006818687143214576,0.10764194644032654,0.004513171453896257,0.2951911891863115,0.014315917981219539,0.0916512223775096,0.00667438056896834,0.12001196062715033,0.017952787350755953,0.057702899204264455,0.005690537802542745,0.01636138149343959,0.012798922785010351,0.0029460946490981635,0.023424534473642504,0.014479161557909473,2
-0.04523567776517197,-0.046517899383329134,-0.04360908971641829,0.015212958368645712,0.019582613933017894,-0.08879711882507471,-0.09447783127815099,-0.08342327153874768,0.012145938735916866,0.012171652006424854,-0.08524265769262934,-0.07890220967946825,-0.08843264527349963,0.01075219660258348,0.012734179453606132,-0.03633352290369219,-0.03393280995369961,-0.039195238272208895,0.02504117471914767,0.013482016810664967,0.0429174798806793,0.042842596120047524,0.014836119716942098,0.013349460905194377,0.010863809354744097,0.010475087660628215,0.015212357785807307,0.0098240420944779,0.008112108994967403,0.041251870802408455,0.07081663930543586,0.0019328020572568162,0.12793349559787956,0.005785351065393861,0.08873678148048114,0.004308326382638834,0.14637961839443195,0.012146416106971291,0.07555450975647911,0.006371441942059064,0.05951161702283112,0.01523213710279139,0.047568533706491674,0.005432254102585238,0.00811329357768808,0.010859313532787383,0.002401915994412383,0.04914151941308327,0.01780896592523661,2
-0.045357066006407244,-0.046517899383329134,-0.04360908971641829,0.015130759668084519,0.019582613933017894,-0.08903540255626784,-0.09447783127815099,-0.08342327153874768,0.012080311764686477,0.012171652006424854,-0.08547140316095735,-0.07890220967946825,-0.08843264527349963,0.010694100302870177,0.012734179453606132,-0.036431022546917526,-0.03393280995369961,-0.039195238272208895,0.024905872171637776,0.01686868709146215,0.043030243746788176,0.04308748488025116,0.014836119716942098,0.013349460905194377,0.012379689729824667,0.010475087660628215,0.015212357785807307,0.0098240420944779,0.008112108994967403,0.041241758182408654,0.058091551953163394,0.0013145207921957346,0.12793349559787956,0.0046363954424769715,0.07279161228333231,0.002930142064098433,0.14637961839443195,0.009734169567971874,0.06197807142307292,0.004333290560023318,0.05951161702283112,0.012207074427169355,0.039020913365121423,0.0036945381652137075,0.00811329357768808,0.008702682205926992,0.0010947072307213174,0.0018559997458151428,0.040439729171385747,2
-0.04531332104753494,-0.046517899383329134,-0.04360908971641829,0.014529740860259783,0.019582613933017894,-0.08894953170160425,-0.09447783127815099,-0.08342327153874768,0.011600461794544024,0.012171652006424854,-0.08538896963195645,-0.07890220967946825,-0.08843264527349963,0.010269312945474866,0.012734179453606132,-0.036395886376893526,-0.03393280995369961,-0.039195238272208895,0.02391656972226988,0.016980915499374003,0.04297729308795326,0.04294369818091184,0.014836119716942098,0.013349460905194377,0.012379689729824667,0.009773417068069001,0.015212357785807307,0.0098240420944779,0.008112108994967403,0.041257258320250845,0.04963808419289434,0.0013076130426528342,0.020183540257541165,0.0038911148736324795,0.06219899550918798,0.002914744295098446,0.023093709016081158,0.008169443797089173,0.05295903834506149,0.004310519306755231,0.009388902510310151,0.010244839866748118,0.033342600047304424,0.0036751235279759396,0.0012800008846880263,0.0073037635792964255,0.0008072089879908455,-0.010509222215459014,0.017731579498670807,2
-0.04673115818209596,-0.03376220171032151,-0.05548713675539671,0.09259367061269508,0.01958273622919317,-0.09173272980390286,-0.06857101543819484,-0.10614572573181583,0.07392625571850413,0.01281226526992086,-0.08806075905783163,-0.05726639323578247,-0.11251953007596904,0.06544324426960112,0.026175813321301575,-0.03753470026335066,-0.024628076276921977,-0.04987106037555322,0.15241310910825281,0.024201316766297627,0.04475226127465358,0.04334878522345473,0.11113765096775563,0.09499401248883088,0.17811594407196701,0.11817053521153091,0.030062516576714483,0.014862020658306075,0.08484827516357779,0.04065730214215252,0.044958684956369704,0.0009906966952020703,0.020183540257541165,0.0033739071029597403,0.056335474850992294,0.002208319622336294,0.023093709016081158,0.007083559686455277,0.04796657162060169,0.00326581113258359,0.009388902510310151,0.00888309369361767,0.030199381695065176,0.002784411454200973,0.0012800008846880263,0.006332945857114357,0.0008111376532661314,0.057988236115625924,0.0656063696748685,2
-0.0416777273972421,-0.03324805650661103,-0.05548713675539671,0.16416450158005866,0.19396173413666432,-0.08181290288749382,-0.06752678677669949,-0.10614572573181583,0.13106799680154677,0.08776401709895797,-0.07853801303415314,-0.056394316181430454,-0.11251953007596904,0.11602799096537936,0.06508585248666271,-0.03347575935133727,-0.024253029430065295,-0.04987106037555322,0.27022173249488757,0.17829745632345884,0.03958567432616041,0.04035553987330007,0.11300327081240105,0.10457080193526089,0.17811594407196701,0.12026532813652482,0.16624933865917998,0.10378218828012546,0.35057465629602297,0.037391413417653334,0.038859368854999736,0.0009456430084192833,0.07119697227467522,0.0032548530564743836,0.048692727533751236,0.0021078923764770263,0.08146252538243508,0.00683360424356438,0.04145919083539921,0.0031172925874307276,0.03311913684054627,0.008569638634761428,0.026102385192545544,0.002657785412003075,0.004515173568950249,0.00610947709894946,0.0007371876578914844,0.038405024933684535,0.0648310022165056,2
-0.035033900987071966,-0.03324805650661103,-0.03436826664153139,0.018825992649600914,0.019582675081105425,-0.06877114752219088,-0.06752678677669949,-0.06574577132879533,0.015030564589997604,0.025624530539841737,-0.06601830627986595,-0.056394316181430454,-0.06969365222570435,0.013305812669841705,0.01344163386769528,-0.028139404708986224,-0.024253029430065295,-0.030889716083903382,0.030988382389296812,0.018821538788726187,0.03244690691896487,0.03265728055768463,0.024075379899947968,0.03608224805774059,0.012379689729824657,0.022423766326765508,0.015212357785807307,0.0249379521831625,0.008112108994967353,0.03514367501466185,0.0322033921943991,0.000834465816275923,0.06948804060254749,0.0026347677163382943,0.04035245676880454,0.0018600720535109163,0.07950719097326285,0.005531727403595463,0.0343579070343809,0.002750799276663083,0.032324182503415365,0.0069370281311599636,0.02163147195471416,0.0023453153606250053,0.004406796444606188,0.004945554451990008,0.0006429176904518187,-0.03195305665308774,-0.010703169503342666,2
-0.03511033358383674,-0.035818784130612936,-0.03481131980265611,0.01718307976659604,0.01958267508110564,-0.06892118383671819,-0.07274793334484343,-0.06659332270872456,0.013718872364075724,0.012812271571034926,-0.06616233678862501,-0.0607547041763039,-0.07059209709785892,0.012144636658514842,0.012734179453606132,-0.028200795753452457,-0.026128264835455165,-0.031287926051835835,0.028284078101154193,0.019340940789517425,0.03250670477019301,0.03221414386266767,0.01661289469585548,0.028536897845422717,0.013979791203631475,0.017731860880289337,0.015212357785807307,0.014862012399338355,0.003946431402957103,0.036079820416834024,0.03229766092089175,0.0007927107449711904,0.06948804060254749,0.002409428426458952,0.040470580185352774,0.0017669976103025591,0.07950719097326285,0.005058624777810802,0.03445848265453707,0.0026131545490999174,0.032324182503415365,0.006343736744122222,0.021694793585585306,0.0022279602716508144,0.004406796444606188,0.004522584441631813,0.0005254457439915322,-0.02766754299465976,-0.04212079741677818,2
-0.03674269857943577,-0.035818784130612936,-0.03789159416095174,0.04053303047866292,0.05874802524331671,-0.07212549768015304,-0.07274793334484343,-0.07248582277870866,0.03236133913240423,0.03779618254626654,-0.06923838510764478,-0.0607547041763039,-0.07683842811379067,0.02864788702132559,0.038909992774907705,-0.029511919492167523,-0.026128264835455165,-0.03405643344793767,0.06671908734100432,0.07446980951950156,0.03406961796424493,0.03465514369766571,0.029583394568152156,0.03230957247583454,0.020127525519180695,0.029803617208934305,0.0528810532554254,0.03954806689315459,0.020170649392891885,0.03771523771634322,0.028442477524492728,0.0007927107449711904,0.05857525224618526,0.0024541957851015638,0.03563984308784721,0.0017669976103025591,0.06702093952083261,0.005152614400901405,0.03034537457156302,0.0026131545490999174,0.027247813111021434,0.006461603842741876,0.019105212617963233,0.0022279602716508144,0.00371472862239458,0.0046066143955688895,0.0003290861816217391,0.01971137639135492,-0.012297855399241525,2
-0.03735980917204655,-0.036308444623935315,-0.03789159416095174,0.03015807454997868,0.03916535016221128,-0.07333687872554687,-0.07374243357131469,-0.07248582277870866,0.024078033805193622,0.012812244266207317,-0.07040127576394259,-0.06158525102876389,-0.07683842811379067,0.021315088022922583,0.013441633867695361,-0.03000758581040269,-0.02648545113754553,-0.03405643344793767,0.04964146983768587,0.04024840412633872,0.03460808799239498,0.03419483781611749,0.027806619589238794,0.01518743376858091,0.017011543670293297,0.02282139887459286,0.037668695469618096,0.0098240420944779,0.008112108994967377,0.038465293414226914,0.02299750303662423,0.0006428246495927242,0.05857525224618526,0.0019343980221551112,0.02881701845177763,0.0014328929270603047,0.06702093952083261,0.004061292569459424,0.024536113046272564,0.0021190581407065914,0.027247813111021434,0.005093038529863045,0.015447746590240024,0.0018066965662014531,0.00371472862239458,0.0036309351640626954,0.0002314736872390317,0.05414569743928077,0.002305118676527786,2
-0.03616892925151932,-0.036308444623935315,-0.035254372963780825,0.01728024622401826,0.01958267508110564,-0.07099919504236198,-0.07374243357131469,-0.06744087408865378,0.013796449506564248,0.012171673010138395,-0.06815716725416171,-0.06158525102876389,-0.07149054197001348,0.012213311851601122,0.013441633867695361,-0.029051065094771077,-0.02648545113754553,-0.031686136019768295,0.028444018211301693,0.020639019374652345,0.033360997038530564,0.0333196973364853,0.01670173956158752,0.01518743376858091,0.010863809354744078,0.013957565370346753,0.02245633768381079,0.0098240420944779,0.0041656775920102754,0.03790684745824209,0.02365103955608669,0.0005829440939906039,0.026212793426732345,0.0018816372938333015,0.02963593230995902,0.001299415742193356,0.029992291549022224,0.003950520767876466,0.025233373348656777,0.001921663129642375,0.012193567573683464,0.004954125845333291,0.015886736272034862,0.0016383987352811087,0.0016623643993191788,0.003531901365665927,0.0002546077067233205,0.025673821059992684,-0.0033575517653087945,2
-0.0358940301188273,-0.036308444623935315,-0.03481131980265611,0.017330592200258402,0.01958267508110564,-0.07045957118445756,-0.07374243357131469,-0.06659332270872456,0.013836645445328729,0.012171673010138395,-0.06763914400734064,-0.06158525102876389,-0.07059209709785892,0.012248895320744028,0.013441633867695361,-0.028830264734804753,-0.02648545113754553,-0.031287926051835835,0.028526889823573626,0.018040087973241647,0.03297926441421752,0.03294265189003665,0.014836119716942119,0.01518743376858091,0.010863809354744078,0.013444657786440085,0.007606178892903696,0.0098240420944779,0.0041656775920102754,0.03770428606355087,0.021351343350166713,0.0005783451383808389,0.026212793426732345,0.0019339760316007023,0.026754298251951015,0.0012891644069820015,0.029992291549022224,0.004060406595071851,0.022779819761092203,0.0019065027677461796,0.012193567573683464,0.00509192747922702,0.01434199795122615,0.0016254730994742993,0.0016623643993191788,0.0036301430725048274,0.0002619877827405167,0.009491700819443302,-0.023078416001003636,2
-0.035925749249522534,-0.036308444623935315,-0.03481131980265611,0.01750240671793949,0.01958267508110564,-0.07052183547575422,-0.07374243357131469,-0.06659332270872456,0.013973821171122905,0.012171673010138395,-0.06769891592043537,-0.06158525102876389,-0.07059209709785892,0.01237033018098085,0.013441633867695361,-0.02885574169941625,-0.02648545113754553,-0.031287926051835835,0.02880970380703956,0.01898982361179214,0.03302866187231856,0.03309004055206063,0.014836119716942119,0.01518743376858091,0.012463905306218003,0.010104457214926081,0.007606178892903696,0.004786080048585153,0.0041656775920102754,0.037696734727153736,0.016455466552153693,0.0005492336379565246,0.055476414845262154,0.0015363138430218414,0.020619520411013687,0.001224273206744827,0.06347529548059397,0.003225509912417572,0.01755639240094069,0.0018105373096676649,0.025806307712002086,0.00404493051939483,0.01105336857297159,0.0015436535116801725,0.0035182063788201942,0.002883716738631468,0.00022339025226856185,-0.010928246630612039,-0.03124241315268471,2
-0.03590605594700437,-0.036308444623935315,-0.03481131980265611,0.016223697558609213,0.01958267508110564,-0.07048317774782448,-0.07374243357131469,-0.06659332270872456,0.012952907109970189,0.012171673010138395,-0.06766180562324678,-0.06158525102876389,-0.07059209709785892,0.011466565643835974,0.012734179453606132,-0.028839923940217255,-0.02648545113754553,-0.031287926051835835,0.026704894295448527,0.02001056149001077,0.03307447408291179,0.03305249467084825,0.014836119716942119,0.013349464076841814,0.012463905306218003,0.011190365756979596,0.007606178892903696,0.004786080048585153,0.008112108994967377,0.03771797563008426,0.015910471818098067,0.000410011976201531,0.03698477310765418,0.0012650253221746768,0.019936614824159687,0.0009139401562796596,0.04231743179221627,0.0026559363079797773,0.016974935693092164,0.0013515959857910301,0.017204436121852518,0.003330660305323358,0.01068728793668255,0.001152362825498536,0.002345502409077885,0.002374498357166674,0.00016904753985126633,-0.010168435909612146,0.016371159621009962,2
-0.03581178636773712,-0.036308444623935315,-0.03481131980265611,0.016303068375760493,0.01958267508110564,-0.07029812764035755,-0.07374243357131469,-0.06659332270872456,0.013016276315300165,0.012171673010138395,-0.06748416288916369,-0.06158525102876389,-0.07059209709785892,0.011522663255479817,0.012734179453606132,-0.02876420614208435,-0.02648545113754553,-0.031287926051835835,0.026835542026923495,0.01887260381334052,0.03298725654284071,0.03287588302489512,0.014836119716942119,0.02660219290674999,0.012379689729824657,0.012324133479996302,0.015212357785807307,0.009824050353445607,0.008112108994967377,0.03761353746358137,0.017025462919811992,0.00040547180418548044,0.004341643248550385,0.0013223605212714204,0.021333754291887504,0.0009038198530623548,0.004967644157282769,0.002776312267525403,0.018164523435451545,0.0013366294027937604,0.0020196290975244284,0.0034816170240403025,0.01143624315856987,0.001139602404446606,0.0002753385743151733,0.002482118602925077,0.0001265095608499996,-0.036404551067115265,0.06740183922744465,2
-0.036232771064190906,-0.036308444623935315,-0.035254372963780825,0.020397750212884373,0.038232841825015455,-0.07112451579151126,-0.07374243357131469,-0.06744087408865378,0.016285446816632812,0.03779618254626657,-0.06827747153726081,-0.06158525102876389,-0.07149054197001348,0.014416697609016474,0.012734179453606132,-0.029102343158403897,-0.02648545113754553,-0.031686136019768295,0.03357556200318716,0.03436952929710141,0.03349294615479569,0.033419752643279135,0.01670173956158752,0.02660219290674999,0.013979785681298582,0.017003785502810703,0.02245633768381079,0.024937953009059263,0.012058540397924507,0.03739737475277877,0.01574653922071853,0.00040547180418548044,0.004341643248550385,0.0013409096712802915,0.019731199102461083,0.0009038198530623548,0.004967644157282769,0.00281525643735912,0.016800035455667786,0.0013366294027937604,0.0020196290975244284,0.0035304547164952084,0.010577172102882417,0.001139602404446606,0.0002753385743151733,0.0025169360294625834,0.00011462357503065371,0.005668058007002568,0.039366112714699454,2
