acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49
0.0159970282597204,0.04285052365081374,-0.030864356945849103,0.06329988091412059,0.09325612261307903,0.014876836314013207,0.01900910037490284,-0.021770464603708666,0.06024688546744655,0.06893825626398568,0.01600491303236979,0.038861494411578046,-0.036158086348997295,0.0699706481405506,0.13693296871548874,0.008886472825189467,0.023412095137192206,-0.019889946537782355,0.11527332565990643,0.09765624351456659,0.03724607732309772,0.037240542293380724,0.07014764727638129,0.03995670265992701,0.12108277817623958,0.08883735386537037,0.0641647784380169,0.06116284947668501,0.2216303805026234,0.03259551945753937,0.05564085189539191,0.0019218668322625752,0.09561265852939792,0.008404823568190733,0.06056841931489015,0.0015981271422312357,0.04551924568586342,0.007332476117714039,0.0621249659587756,0.0018708944718525114,0.06278336919296004,0.008242620336063154,0.03501997497055275,0.003929888109459642,0.002790419528948075,0.011607075995684682,0.0013928384996415247,0.0287355058472989,-0.01147232032726727,0
0.026199711428351244,0.04285052365081374,-0.030864356945849103,0.05661930423955895,0.02323445310837185,0.024365076567088285,0.01900910037490284,-0.021770464603708666,0.05388851745858943,0.01958471515730913,0.026212624999843292,0.038861494411578046,-0.036158086348997295,0.06258604846798713,0.01146414908496615,0.014554142172898717,0.023412095137192206,-0.019889946537782355,0.1031075477866825,0.016198690927365717,0.0366167382725528,0.03587772898813282,0.07014764727638129,0.03995670265992701,0.12108277817623958,0.08883735386537037,0.052627772022392404,0.03404871373928344,0.09584352716031533,0.034786242609578105,0.055254406187016436,0.0019218668322625752,0.2801116363861467,0.008334007939501913,0.06014774988029322,0.0015981271422312357,0.13335546351542854,0.007270695652971523,0.06169348574846398,0.0018708944718525114,0.18393330499296148,0.0081731713659086,0.03477674866157692,0.003929888109459642,0.008174952903513078,0.011509279489047213,0.0014064922019805803,0.05425099493205421,0.01805815627262528,0
0.033508183704601374,0.02829751774280319,0.027419035179008084,0.00575180923348173,0.005092485514235799,0.03116177305308781,0.012553180435248308,0.01934027447517314,0.005474395640495962,0.004700351274506716,0.033524699547801455,0.025663252953096495,0.03212183695737433,0.0063579554058488304,0.003184500639104709,0.0186140550030885,0.015460818704097955,0.017669674595355195,0.01047443011471592,0.00408151662066817,0.03485834356903102,0.0349091574310303,0.004967965141850322,0.0022593954897685863,0.005735217546208923,0.0016802883411094476,0.0042144332657248085,0.003605973231370194,0.002231806629144011,0.03636593227999175,0.05138254086353764,0.0019150853982386987,0.15462131313357455,0.007706047746345281,0.0559329912190825,0.0015924880450810714,0.07361206820364648,0.006722855108570032,0.05737041208542388,0.0018642928971681892,0.10153098069729641,0.007557330067592661,0.0323398228759599,0.003916021239763919,0.00451256495108189,0.010642065367882399,0.0013550545881503573,0.007976174373505,0.0038931479979323917,0
0.03432629766753198,0.028395515132395605,0.031094047942370116,0.0020535315287424877,0.002546259378260782,0.03192259858362544,0.012596653467933294,0.021932479309484797,0.001954488334406022,0.0031335347884169206,0.034343216750789794,0.025752127596473752,0.03642717301425215,0.002269940005702518,0.0038213808109965734,0.019068523631977325,0.01551436120516586,0.020037966522421218,0.003739618546625302,0.0033095846839634796,0.0348552002370201,0.03489854937794546,0.0018878241906793104,0.000753131688193684,0.0020368080625461594,0.0009290622051536116,0.0018964972804694144,0.0022190751583182657,0.0027277622189715157,0.03637923739288754,0.04615837757258713,0.0016354782862108674,0.15216369250509362,0.0067108669929873905,0.050246174752457684,0.0013599809288796318,0.07244204491477337,0.005854646627142477,0.051537450231720405,0.0015921016134632395,0.09991720166816596,0.006581355134968084,0.029051769917404838,0.0033442726428099356,0.004440840216073603,0.009267719013083861,0.001130912374255576,0.0013178784514117081,-0.0022559155309094157,0
0.03447763393771669,0.03182551793438604,0.027820988875364147,0.0055412162416095334,0.002546252729803688,0.03206333753109484,0.01411825138539529,0.01962379629726075,0.005273959688984704,0.00626710230475478,0.03449462761308403,0.02886282551483436,0.03259273212252035,0.006125169373357762,0.007005881450101283,0.019152592099609414,0.017388400191840202,0.017928705993456664,0.010090926162051102,0.004309843089715779,0.03490187954506993,0.034969914454426085,0.00819714043451173,0.007164930664989732,0.009701630654112808,0.011943089687914946,0.0016857702250989092,0.004160746366567385,0.005951472257866106,0.03630428322919471,0.04233954331472321,0.0016321843706278668,0.15216369250509362,0.0064587904718790634,0.04608914360097158,0.0013572418754712256,0.07244204491477337,0.00563473182989931,0.047273587616567844,0.0015888950601518795,0.09991720166816596,0.006334143394915006,0.026648221524966233,0.0033375371502847024,0.004440840216073603,0.008919600898111698,0.0010087460678045957,-0.0010031242060566836,-0.0026888116924913136,0
0.03455244218756131,0.03182551793438604,0.027820988875364147,0.006329432602021028,0.003819365797791108,0.03213290733304852,0.01411825138539529,0.01962379629726075,0.006024159848977194,0.004700302182625417,0.03456947273515471,0.02886282551483436,0.03259273212252035,0.006996450785210704,0.00318450063910465,0.01919414866052505,0.017388400191840202,0.017928705993456664,0.011526320982579299,0.0067989658761185715,0.03492999997871637,0.03492499535488497,0.00819714043451173,0.007164930664989732,0.009701630654112808,0.011943089687914946,0.002317946989508999,0.0033285808696147654,0.002913734881538241,0.03623782230950019,0.040079237865909605,0.0016321843706278668,0.11090472407381843,0.006045184204763789,0.04362866495012598,0.0013572418754712256,0.05279948764615554,0.005273896405912837,0.044749877172163055,0.0015888950601518795,0.07282479479042003,0.005928519243403946,0.02522560059903084,0.0033375371502847024,0.0032367127184631944,0.008348409922388231,0.0009767215783606947,-0.0024533428350684504,-0.0012822284368337801,0
0.03480466933713254,0.031580516783808056,0.02845263056956246,0.006120628586603733,0.004455922331784847,0.03236747227581164,0.014009565398235477,0.02006933070997821,0.005825426590394042,0.007833894244903963,0.03482182420492455,0.028640631944421933,0.033332710439921226,0.00676564225789421,0.004458267634864868,0.01933426279135293,0.01725453974493422,0.01833575544375562,0.0111460748759405,0.010110933783701145,0.03493527649954736,0.03493952495337386,0.007402266053325381,0.005109084561681449,0.008308026699233025,0.009517740403280564,0.00337154925360071,0.005547647336697769,0.003471689128792395,0.03627628439221726,0.03570556859488776,0.0012818714448613996,0.11090472407381843,0.0052604648604162516,0.03886766246134416,0.0010659393848180445,0.05279948764615554,0.004589297163007474,0.03986652177192559,0.001247873244679173,0.07282479479042003,0.005158944061564225,0.02247284281076725,0.00262120728889732,0.0032367127184631944,0.007264711140227308,0.0008224864760707245,-0.008076249813045267,0.009715676069247997,0
0.03497396724891863,0.031580516783808056,0.028854588464068787,0.00649824201824768,0.005092465568864103,0.03252491510088232,0.014009565398235477,0.020352855493270615,0.006184827474545585,0.012534196427529235,0.03499120556193076,0.028640631944421933,0.03380361052326722,0.007183049939822573,0.007005861494172288,0.019428309089704263,0.01725453974493422,0.01859478954727501,0.01183373424355453,0.018615804130382926,0.03489064223646128,0.034958267965870385,0.007054505592905763,0.005109084561681449,0.008308026699233025,0.009517740403280564,0.0033715492536006905,0.009084280444594696,0.00812128411453566,0.0363045738632545,0.032512618125028585,0.001040882022866498,0.17570039596745035,0.005010865687491792,0.03539194351883599,0.0008655447842060649,0.08364739161276223,0.004371543636164108,0.036301480395115084,0.0010132754204093208,0.11537240985702739,0.004914161859782139,0.020463221431373108,0.002128425245883258,0.0051277500666999844,0.006920014247414614,0.00079560684418183,0.001738253239788625,0.002548008043251321,0
0.035027756556909616,0.03207051703787151,0.029084275262439535,0.00677107782544093,0.004455928980242059,0.03257493781244062,0.014226936464435814,0.020514867237841954,0.006444504228909325,0.011359141336823458,0.03504502138212499,0.02908501722872165,0.03407269227032209,0.007484638157518625,0.005732087846435758,0.01945818946598335,0.017522259520283197,0.018742806826495952,0.01233058653458712,0.01669503648122719,0.03487379082176994,0.034965370857395026,0.007352584653310879,0.005190503295815512,0.007236023958458587,0.009035819233514004,0.00352959124385248,0.008529521794789652,0.008617225459538368,0.03629201153633571,0.03230828579760019,0.001147762043607436,0.14274638005081094,0.004953471348978272,0.03516951547063611,0.0009544207974869859,0.06795865363687857,0.004321472077489738,0.03607333617277945,0.0011173207354118655,0.09373339071973491,0.004857875164651872,0.020334616049743254,0.0023469765604684227,0.004165999489052541,0.006840752565899997,0.0007271662313796065,0.009838950690119913,-0.005994765294808505,0
0.035395396602657656,0.03280551741896669,0.029084275262439535,0.007166430537219871,0.004455902386413152,0.03291683386302405,0.014552993063736315,0.020514867237841954,0.006820788815891492,0.006267135032675573,0.035412842633915205,0.029751595155171225,0.03407269227032209,0.007921654548194422,0.003821400766925627,0.019662416352561878,0.017923839183306662,0.018742806826495952,0.013050550320257601,0.00792310104901265,0.034922074059379304,0.034975864291521566,0.008097779191096378,0.005190503295815512,0.007236023958458587,0.00949192042983906,0.0027393812925935123,0.004715513707607743,0.0032237178087989975,0.03631196918611665,0.033734405556859644,0.001147762043607436,0.06702149170709976,0.0049238891551044665,0.0367219327437302,0.0009544207974869859,0.031907571593258396,0.004295664191300409,0.037665648987538276,0.0011173207354118655,0.04400918374648034,0.00482886387240626,0.02123220615796395,0.0023469765604684227,0.001955997063518743,0.00679989950460412,0.0006432227741900428,-0.002085252151776073,0.0015750938690511321,0
0.03573657198468183,0.033001517827655945,0.030003028453280043,0.006976823478969978,0.003819339203962377,0.033234118438030064,0.014639941626434344,0.021162918446419866,0.006640326632436539,0.007050510547799641,0.03575418617781777,0.029929349547369886,0.03514902628454154,0.007712066021862636,0.004458287590793804,0.01985194191391976,0.018030927261215704,0.019334879808262456,0.01270526315924841,0.009714057300223055,0.034911236674500926,0.034951501280124704,0.00750162366464222,0.00510908519946274,0.0073968228860555344,0.008849387274287811,0.002950097343710393,0.005270266563255981,0.003471689128792372,0.036332249724891796,0.03498605529689094,0.0010858743004267324,0.06702149170709976,0.005001322879603839,0.03808442889012489,0.0009029580840001831,0.031907571593258396,0.004363218367898017,0.03906315989621282,0.0010570743985437205,0.04400918374648034,0.004904803216888304,0.022019986018887053,0.002220426738199619,0.001955997063518743,0.006906835613090047,0.0006669928427866326,0.0005238024698907022,0.0007010322802526518,0
0.03583450109581127,0.033001517827655945,0.030003028453280043,0.007043479901724797,0.003819365797791167,0.03332519006289666,0.014639941626434344,0.021162918446419866,0.006703768171494528,0.006267102304754708,0.035852163557210825,0.029929349547369886,0.03514902628454154,0.007785746936195048,0.004458287590793863,0.01990634229195985,0.018030927261215704,0.019334879808262456,0.012826648972564001,0.00855208770154054,0.03491351551651241,0.034966888751876195,0.00750162366464222,0.0052719243684809635,0.007986423245853405,0.009149471345100219,0.002528667442327345,0.004715499222215622,0.003967649898556156,0.036324789792660565,0.0355317898957844,0.0011440388738309239,0.1083339903181918,0.005143256138689899,0.038678493878248475,0.0009513247980269328,0.05157561349376669,0.004487042767555449,0.03967249174904863,0.0011136963127225763,0.07113674083439822,0.005043997330627246,0.02236346767566946,0.002339363316726145,0.0031616868193222246,0.007102845691250645,0.000714176755319443,0.0022020017901521723,0.001438025904035295,0
0.0353053974374313,0.03236451739501883,0.029773341654909295,0.006293638619848807,0.007002155116216957,0.03283313688957795,0.014357359194967943,0.021000906701848527,0.0059900922344222896,0.007833886062923564,0.035322799109014986,0.029351648584953996,0.034879944537486676,0.006956884705528508,0.00254759385930742,0.01961242112075451,0.017682891497338885,0.019186862529041514,0.011461137742042065,0.005497811427670004,0.03486578656543983,0.03494433668586692,0.007054505592905763,0.00498695433454273,0.008951226328350832,0.009149471345100219,0.004635871970510768,0.005547644439619314,0.002231804039175906,0.036223031664113184,0.03483222211091421,0.0011440388738309239,0.1083339903181918,0.005241323952564514,0.037916972199664764,0.0009513247980269328,0.05157561349376669,0.004572598388957605,0.038891399739482975,0.0011136963127225763,0.07113674083439822,0.005140172550772903,0.021923164454532258,0.002339363316726145,0.0031616868193222246,0.007238277513125086,0.0007510171496346386,-0.0036944726785351897,-0.0010350832096029231,0
0.03457823816922906,0.03040451842585754,0.0282803654707844,0.0051240131430922466,0.0038193724462482607,0.03215689695103255,0.013487875838285894,0.019947821901549707,0.004876878573980145,0.004700334910546356,0.03459528143139965,0.027574109304280264,0.03313089912963007,0.0056639999242539705,0.003184500639104709,0.01920847852769586,0.016612013514405964,0.018224742484339914,0.009331171357662881,0.005999476533915782,0.034899309579738684,0.03497253829798812,0.006358995049490837,0.00753132007084331,0.01189923708443735,0.012539788531171027,0.0025286652414766124,0.0033285953550068353,0.0024797753591692807,0.03619948940437204,0.032456636091262085,0.0010782029709922683,0.05321239466645919,0.005112909636897314,0.03533100370250024,0.0008965789948872389,0.025333340831757513,0.00446056808931325,0.03623897448761055,0.0010496065305365483,0.03494153882311093,0.0050142364807088,0.020427986718845895,0.0022047401849888755,0.0015529837528126637,0.007060937119386888,0.000739692003286554,-0.005192495012413526,0.002094865350079269,0
0.03458989411340625,0.03079651617259728,0.0282803654707844,0.006131405603524523,0.005410763781232579,0.03216773668768826,0.013661771601503012,0.019947821901549707,0.005835683824605721,0.007050502365819461,0.03460694312067327,0.027929615303889866,0.03313089912963007,0.006777554995297182,0.005732081194459446,0.019214953494764802,0.016826187992529558,0.018224742484339914,0.011165700546055708,0.011581030208624906,0.034947517664997506,0.03497193116005566,0.0067564296457279386,0.00753132007084331,0.01189923708443735,0.012539788531171027,0.003792981355834491,0.0049928915839710505,0.006695401757655113,0.03625726324487796,0.03226994808468973,0.0011337935921256089,0.05321239466645919,0.005083005259069223,0.035127782560516393,0.0009428053405399679,0.025333340831757513,0.004434479125700803,0.03603053076940465,0.0011037227596213557,0.03494153882311093,0.00498490922228115,0.020310486553144658,0.0023184134725039098,0.0015529837528126637,0.007019639121488637,0.000743044965584295,0.007615626179479528,0.002845045284036967,0
0.03513103592676636,0.03187451765272851,0.029543648859181024,0.006152478568523837,0.006047320315226349,0.032670985044153146,0.01413998835579743,0.020838890726984628,0.005855740426457716,0.009400686185052999,0.035148351657333494,0.02890726376478556,0.034610855764431826,0.006800848704510405,0.006368974670303934,0.019515561954093884,0.017415172001605653,0.019038841384937832,0.01120407582768193,0.00937254470900566,0.034919949078748874,0.03495205104300409,0.006756432240084014,0.0038877893058884404,0.0073968240056926735,0.008045823211266036,0.004425147115990936,0.006587843343844472,0.004959555898274817,0.03631626425662606,0.03269208439059776,0.0011337935921256089,0.09868452871415698,0.005115832931014005,0.035587303360671396,0.0009428053405399679,0.046981700718552774,0.0044631184086771,0.036501860785771126,0.0011037227596213557,0.06480049080519171,0.005017103358679413,0.020576176282246113,0.0023184134725039098,0.002880070906556297,0.007064974193656787,0.0006978406462945911,0.007821802187416352,-0.002079148172608994,0
0.0360228117955139,0.03187451765272851,0.031094047942370116,0.005023749581766701,0.006047323639454925,0.03350031430536032,0.01413998835579743,0.021932479309484797,0.004781450791044285,0.004308647152984213,0.03604056707334351,0.02890726376478556,0.03642717301425215,0.005553170231219536,0.004458307546722916,0.020010950340931883,0.017415172001605653,0.020037966522421218,0.009148584692576069,0.005397113026118168,0.03490303570939632,0.034905738053108974,0.005415079062617057,0.0038877893058884404,0.0063784194146010225,0.008045823211266036,0.004003721616309354,0.0030512029932514067,0.0034717046686012095,0.03634316512490964,0.03230925344032769,0.0011322321767679904,0.09895129792426528,0.004834856914664016,0.03517056880803965,0.0009415069465922618,0.04710870412378295,0.004217991320306793,0.03607441657988067,0.001102202756616051,0.06497566290128391,0.004741549849730386,0.020335225077515885,0.0023152206458497294,0.0028878564657600437,0.0066769458253895485,0.0006357925869154304,-0.001405590350444745,0.00010277217639371543,0
0.03613841594327849,0.03050251786254247,0.03264444222767318,0.0032930783012842177,0.0038193724462482607,0.033607823272375464,0.013531349779090172,0.023026064507750913,0.0031342509399341738,0.00391695939542236,0.03615622820121763,0.027662985804182662,0.03824348464327248,0.003640114638304786,0.002547573903378307,0.02007516933841755,0.01666555713393686,0.021037088567998404,0.005996916296928248,0.003853133872703311,0.03485896834962776,0.034906702903647197,0.0026827011662217495,0.000753132538568738,0.0017688061177607666,0.0014524076682923817,0.0031081464867270692,0.0027738193227312405,0.001735843269412122,0.036290590665493366,0.03237277358379645,0.0011322321767679904,0.11033368282047404,0.004632468866181875,0.03523971431091209,0.0009415069465922618,0.05252762649819096,0.004041425385285565,0.0361453390517025,0.001102202756616051,0.07244982463077208,0.004543067653089329,0.020375204225185736,0.0023152206458497294,0.003220047093956192,0.006397447577711732,0.000587841417000514,-0.001685177011306583,-0.0007184007269998672,0
0.03579294108163017,0.029424516894184374,0.032185065032517175,0.0017123882807123562,0.001909669601981218,0.03328654028881723,0.013053133251825576,0.022702038480432705,0.0016297986526047528,0.002350175637253358,0.03581058305852111,0.02668533780741825,0.03770531693356276,0.0018928458654177117,0.0019106937314864428,0.01988325538290157,0.01607657340447651,0.020741051690626882,0.0031183738276943495,0.0030860914609189935,0.03486116529320976,0.03491829914572987,0.0019871864718370978,0.0006106479467871477,0.0013936033950612135,0.001254073367954757,0.0014750519731312956,0.0016642991260426194,0.0012398824996483382,0.03627922319046015,0.030864343175436897,0.0011191933515197826,0.04169729008877546,0.004451422393295032,0.03359769693755086,0.0009306645197486501,0.01985123331135179,0.0038834781151413913,0.03446112350542183,0.0010895097512179592,0.027380227662894885,0.0043655151646781005,0.019425808352439452,0.0022885584841202777,0.001216919750559568,0.0061474220831253396,0.0005815507685006514,-0.002595696076265151,0.001175141239567243,0
