acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69
0.010804341666218893,0.01147715183033395,0.006205841574818318,0.008204527977275179,0.014665149226061044,0.05777158091251483,0.0528372129254187,0.04096919578326403,0.003012754328020787,0.002939596120192211,-0.04332373437083109,-0.005567430114936916,-0.04333016501680298,0.013531711957715558,0.003223416479032787,0.045350056501641256,0.04201913938871993,0.025225704988458907,0.027959334498754023,0.008972598694624427,0.0460199699186589,0.5055852729439784,-0.35609836093420305,0.04612179117812989,0.005437676330952322,0.008961073458618771,0.0659610213596882,0.06563917737637623,0.013076318155288005,0.002018932166742069,0.002118227035189968,0.04789464698314935,-0.006557228225137061,0.029740529311148105,-0.16767851550071106,0.6702904252535103,0.9993552611133585,0.10914004018721425,0.9918990920187021,0.49240714039379224,0.7759110437732663,0.9989671797144061,0.45971084443343363,0.9914390236890377,0.523171964658545,0.8526154464407224,0.9998173075237783,0.2972969473503945,0.9967812227555704,0.6291528754832698,0.8052567570533827,0.9997926788123087,0.32428554059744524,0.9974527937445822,0.6547726883560633,0.9999381194090471,0.9996519906269171,0.9023187184383985,0.005437676330952322,0.008961073458618771,0.0659610213596882,0.06563917737637623,0.5083911859875921,0.6197397089391905,0.6540179277782888,0.7953802423856722,0.031166119896114695,0.05913943180938536,0.03472986410043796,2
0.009475111370296614,0.010709590320703729,0.006205841574818318,0.00741307212046566,0.0045985498730869165,0.0579275392909687,0.05223775097757162,0.047564692309545756,0.0018467220128750704,0.002230566413425936,-0.04333127213908061,-0.040885776988758636,-0.042700395515685004,0.0017510562149777472,0.002529240127075704,0.045370532571905826,0.0417232104509938,0.04731958770123118,0.003917914140838214,0.006736506466814569,0.04604091137589893,0.000672047564507105,0.00551669504949139,0.04602584796438207,0.004746403651515163,0.0018236762887859827,0.0020984730428168655,0.0025557095492236403,0.005634191180837676,0.0015234003140938911,0.0016077404790008065,0.0477054090557683,-0.00529788596349028,0.0009097967523942012,0.0040872809618317674,0.23374496413406776,0.011882923778820631,0.310101390785129,0.04206168972297561,0.259367398490093,0.19893956992352693,0.012061165957900456,0.20130573855207187,0.03852939128682236,0.26830340575574363,0.17542587229723242,0.005843461142014134,0.2972969473503945,0.028223279749619547,0.25329949816882186,0.19223478300649532,0.00629414004567188,0.32428554059744524,0.023467915598752703,0.2581068895233101,0.003923599346442678,0.0020916845496271167,0.051094513758821375,0.004746403651515163,0.0018236762887859827,0.0020984730428168655,0.0025557095492236403,0.263119160304867,0.24349847828551385,0.2518797394787321,0.19644158911492884,0.019733405731899967,0.017191399762745117,0.11502406003594469,2
0.008724999886188725,0.013667995721182716,-0.0007291913694726505,0.00849060721155381,0.003956786273179593,0.058196702990737384,0.055156499430196675,0.04271200460030309,0.004013977562761064,0.0023126313437478725,-0.043208840650174926,-0.0343560397414891,-0.052554241010661105,0.009288211651177557,0.002712321722995606,0.04536327009530584,0.048325563843825914,0.042666868599724704,0.022924182048892797,0.008397963052898418,0.04603989035458988,0.05218412179600131,0.03912509781025836,0.04600171287025089,0.012885124576877283,0.00940975768031681,0.030951944692517462,0.037096166926573124,0.0035682317913077965,0.0015957769603219141,0.0017116915929850933,0.047585775319197623,-0.003445909330868,-0.003964583100651671,-3.532504821861677e-05,0.17201106954698614,0.009307177686316863,0.27251059281940376,0.02925365180666777,0.1946291032045148,0.1583618223016155,0.010652021216363557,0.20130573855207187,0.03139030665300655,0.22166570930608756,0.12106601107494286,0.003359004971575857,0.23689125219285062,0.015792532352498542,0.17434233405759064,0.14235767689732554,0.004452363897668822,0.1553184538951811,0.014279231575711603,0.16638015506584633,0.0020589666647149547,0.0009076399972397441,0.025898130362777782,0.012885124576877283,0.00940975768031681,0.030951944692517462,0.037096166926573124,0.18992289725175743,0.20680963620882012,0.16369286583822595,0.14544434007313164,0.007152503565630169,0.023535897963626377,0.03131212452322607,2
0.008874300391236177,0.013667995721182716,-0.0007291913694726505,0.009939361200683672,0.00741649706513956,0.058419659944925116,0.05526195427509419,0.04271200460030309,0.004921994464188914,0.003202018385863946,-0.04308647568529419,-0.0343560397414891,-0.052554241010661105,0.01015220388065108,0.004039022070299255,0.04535304572119542,0.048325563843825914,0.042666868599724704,0.024916184645553834,0.011857704890817295,0.04602170765437113,0.03766793624594025,0.03195174518326759,0.046029773671420214,0.012885124576877283,0.009509126039885216,0.030951944692517462,0.037096166926573124,0.006981849136105084,0.0021869946148939537,0.002609038176375668,0.04761743699756046,-0.000710973780847945,-0.00292070075740027,0.0032938491111257255,0.14214745207663232,0.006372285811250774,0.27251059281940376,0.022534147816294824,0.15885554500298177,0.11528905673178905,0.010018614472934447,0.22710543812827474,0.024631181690946382,0.16870573283361606,0.11177089319609644,0.003359004971575857,0.18368302441486362,0.015227816158841029,0.1632780874086414,0.11690873692755913,0.003797372454846628,0.1553184538951811,0.012999172274826786,0.14035996406587714,0.001418350214171204,0.0022853101157036333,0.04479733264808355,0.012885124576877283,0.009509126039885216,0.030951944692517462,0.037096166926573124,0.15416546085178048,0.15633809564654472,0.15151883445789177,0.11960601910882546,0.03432056350184676,0.0644719067156484,0.06194922650327778,2
0.00962871183327807,0.012281970190584551,0.0016063364569184905,0.008990014214395397,0.008360408691295129,0.05856011542784036,0.05526195427509419,0.045411024820506955,0.004331781170892796,0.003367465873061612,-0.04300752469246257,-0.0363716668421311,-0.04735116815071448,0.007271619365141072,0.00512068049169294,0.0453516529187613,0.04553761615792968,0.04446871928442614,0.016208465250638796,0.011929566763689144,0.0460092535191794,0.02539848186567112,0.01948704816646387,0.04603733107754863,0.00979324599577203,0.006819502554020521,0.018261657282158315,0.02296875525938416,0.00777527745474972,0.0023120205928754433,0.0032813771214071775,0.04775895335907032,0.006593683949942756,-0.000572259325876562,0.01222153311524788,0.10913161454557369,0.005108394435025213,0.1089853158664965,0.019041075123545803,0.13835765776889783,0.09260615773278226,0.005349736648446734,0.12781218199016237,0.017741616554526975,0.1264805132703511,0.08669758713352606,0.002723055719316538,0.18368302441486362,0.011793211451870431,0.1262690008497893,0.09210363885749494,0.002767986509915846,0.13855891060442277,0.009237871800879878,0.10963710857408317,0.0008618580010575276,0.0007174273394415355,0.025729547680105085,0.00979324599577203,0.006819502554020521,0.018261657282158315,0.02296875525938416,0.13407815060803868,0.11464254705731225,0.11902160174730075,0.09374583618420622,0.061107342595849205,0.05938802451521694,0.01266352395618077,2
0.009998726230274757,0.012281970190584551,0.0016063364569184905,0.006993634568296765,0.0054632864811702195,0.058646623582040786,0.05508782401045674,0.04666803638008978,0.003448598743740803,0.002563526201769786,-0.04296333863578769,-0.0363716668421311,-0.04735116815071448,0.006050932856205923,0.0032532066869976023,0.045351631061638135,0.04553761615792968,0.04446871928442614,0.013497186438739012,0.01068234434397372,0.046007043636010055,0.04156189658252578,0.027285239587834045,0.04599080770474804,0.00979324599577203,0.005402787250691581,0.018261657282158315,0.02296875525938416,0.004895435697965613,0.0017462372222230324,0.0020910983899448455,0.04783135065316653,0.00934084781798765,-0.00196158635061781,0.009552486142700814,0.0991870693281511,0.005057736508675009,0.07681256123921062,0.017923397589323733,0.11771625721376681,0.0858134109912926,0.005349736648446734,0.05984782261662631,0.017295012321784632,0.12133613110377689,0.07194312581795065,0.0023638903167529767,0.1657899879424554,0.009376858178380578,0.10600759437440282,0.0812917985382554,0.0023251852506410747,0.11409520840216261,0.00793425075223365,0.10398023312049162,0.0006680584345516897,-1.476529120316701e-05,0.018896856400484954,0.00979324599577203,0.005402787250691581,0.018261657282158315,0.02296875525938416,0.11412259170520972,0.11086292940231679,0.10061239583874015,0.08276672477538038,0.02636636703689291,0.05401281637509565,0.08070329483034708,2
0.009426220723069074,0.008441962712910613,-0.0024705786383942834,0.009585443485488478,0.004448977261399211,0.05908700868632963,0.05841453437680447,0.04759436360454336,0.003677532745962646,0.003690953384586745,-0.042720847028682875,-0.03759353770901057,-0.04233787156193422,0.003830166007727986,0.0031100637755137103,0.045317362338191884,0.04264080165267342,0.04492707965753686,0.00936003638217214,0.008684769977325708,0.04593500676782866,0.030384862154665643,-0.054407972645034754,0.045991371541202676,0.009553123961939384,0.0076143893303115134,0.007314084767849369,0.01226502475820553,0.004074141009778877,0.002494668495253707,0.00204808213094125,0.04774075113328511,-0.026428027949396637,0.01923199070913757,0.008131352914736593,0.10959118908451307,0.005057736508675009,0.07681256123921062,0.01779058716088349,0.12410437057017625,0.07772975752712806,0.004570525267381356,0.05984782261662631,0.015008527821117683,0.10540314722551991,0.06444665481097255,0.0018836742704421753,0.1657899879424554,0.008511278511955902,0.09305248739263938,0.07574718899136278,0.0019527039524328425,0.11409520840216261,0.006985567049163761,0.0894715752057969,0.0005744973010426045,-0.0010373798611515179,0.015551444989107996,0.009553123961939384,0.0076143893303115134,0.007314084767849369,0.01226502475820553,0.125942822264666,0.09501028706199492,0.0879776044189874,0.07839073509007906,0.048125673308951934,0.03413084859535881,0.024192533927041474,2
0.016504123344631732,0.14291017177635595,-0.06514581136798112,0.2171819872539606,0.0551619832325909,0.0598724108100986,0.10375431499886845,0.017730807292528218,0.06546448862195126,0.013433717843254782,-0.013412169281436261,0.0914160340751428,-0.04177525549369112,0.31175356805113624,0.05189903858050634,0.044766531208703754,0.08948348873366478,0.029599858301045962,0.21349645786811478,0.05227451292243099,0.04604837774300929,0.026046966020574738,0.05972825982743902,0.04513046596833318,0.18013076303283893,0.08009690145618806,0.23557685189437044,0.20760444971666378,0.0499479067179956,0.010365731806957471,0.4040596856094586,0.04796073425955088,-0.07586724788140854,-0.02121695822086381,0.35992761203932133,0.10044080588286523,0.004436353813080311,0.16382956157383888,0.017045714480074737,0.12600192470227992,0.0697105192161121,0.004346988180035746,0.11032338760837813,0.013581870522568833,0.09567548701224429,0.054712720093518206,0.0017337216776798924,0.1677341491411264,0.007255297734274776,0.0805896288413199,0.06707322647216941,0.0019527039524328425,0.1398876164732004,0.0061533359444268685,0.0753657638429176,0.00045008036873255626,-6.687847925186512e-06,0.020140839752200296,0.18013076303283893,0.08009690145618806,0.23557685189437044,0.20760444971666378,0.12391909850081963,0.08771553892938408,0.07428371576408262,0.06933901383372432,0.03853335085017046,0.06263747135370555,0.02986413436201927,2
0.007307145443876224,0.14291017177635595,-0.06514581136798112,0.2316824140647219,0.05485536369385194,0.054521763093306606,0.10375431499886845,0.017730807292528218,0.07521109094802896,0.06350674933088458,0.02925765181326709,0.0914160340751428,-0.04060546415133831,0.2264491927441569,0.06510692221542026,0.04348157835088335,0.08948348873366478,0.029599858301045962,0.21443499982105885,0.09223745797556969,0.04352296867608538,0.028718978628986414,0.06913625870637999,0.04402855611665107,0.18013076303283893,0.08009690145618806,0.23352900281486128,0.20760444971666378,0.07641690120994737,0.04106604516886628,0.07620596133143634,0.046251148531295125,-0.04191866843501698,-0.02943727812170767,0.34079558154507034,0.0850275319120905,0.0042350439873789815,0.16382956157383888,0.015418187208742433,0.10339549239956661,0.06229451215195721,0.003644457121564859,0.05074644128783013,0.011850074583196046,0.08610952570037197,0.04834328335065302,0.001447168213372213,0.04886730695874205,0.006249033478079616,0.06887513128523888,0.05915402731344724,0.0014928988662584216,0.1288208140511937,0.005181155715404908,0.060947449453891155,0.00034761157026699433,-1.1524929662306752e-05,0.01753170274139978,0.18013076303283893,0.08009690145618806,0.23352900281486128,0.20760444971666378,0.10420822416865887,0.07911870486896697,0.06311124105307231,0.0608226461678399,0.0649536516905565,0.052336789753938615,0.060231485275338545,2
-0.0124225822670189,-0.003260110107734859,-0.020114310284176883,0.020084773342733012,0.03953274797265166,0.05129693920651436,0.05449111152737737,0.0224831447853397,0.027912092930651094,0.012267320437962598,0.04187458119682591,0.04665430064211325,0.03687755873494192,0.01632636242181638,0.010959141674222522,0.0426920210210854,0.04164795321471362,0.041432270499032135,0.019940775380726736,0.01469246648555097,0.040775526913351685,0.008329159769469303,-0.004515821499332685,0.04073744726110844,0.01294168811770001,0.02894120596745792,0.01834560930979581,0.018864564668243416,0.03759648795393236,0.009586490345272128,0.006945099952691494,0.04509174424572977,-0.008133613386092883,0.013831636845949033,-0.00687208050976855,0.08119496005001325,0.00436684768250587,0.19729051068942338,0.013704628634575543,0.09721064502124407,0.06486830543226445,0.00375778448437659,0.05074644128783013,0.011902124571943585,0.08601423839618291,0.050779570487392546,0.0014851682576718771,0.04886730695874205,0.006545958550625474,0.06897790537924299,0.06005587971394432,0.0017074032586371184,0.09873261626231045,0.005625502174417824,0.06694841350695847,0.00036205013666423103,0.00015547185632534098,0.023653068143616958,0.01294168811770001,0.02894120596745792,0.01834560930979581,0.018864564668243416,0.09493277014164538,0.07956307700526857,0.06566630974807607,0.06213944658926017,0.05867142239610055,0.07314251012941998,0.07530738018999497,2
