mag_0,mag_1,mag_2,mag_3,mag_4,mag_5,mag_6,mag_7,mag_8,mag_9,mag_10,mag_11,mag_12,mag_13,mag_14,mag_15,mag_16,mag_17,mag_18,mag_19,mag_20,mag_21,mag_22,mag_23,mag_24,mag_25,mag_26,mag_27,mag_28,mag_29,mag_30,mag_31,mag_32,mag_33,mag_34,mag_35,mag_36,mag_37,mag_38,mag_39,mag_40,mag_41,mag_42,mag_43,mag_44,mag_45,mag_46,mag_47,mag_48,mag_49,mag_50,mag_51,mag_52,mag_53,mag_54,mag_55,mag_56,mag_57,mag_58,mag_59,mag_60,mag_61,mag_62,mag_63,mag_64,mag_65,mag_66,mag_67,mag_68,mag_69
-0.12555159367654734,-0.0658005103878931,-0.13408500911328022,0.026849603507894365,0.014087127315108826,0.004525140051662207,0.007713910159795406,0.0032367079207610496,0.006503762765974663,0.015528921572998497,0.00019372223554121328,0.0019953425491377533,-0.009450282669297889,0.013794378789456403,0.015086613328735921,0.043426571559505175,0.03771348584560476,0.02657756482150506,0.028474378082812214,0.026746458937274217,0.042056123173235156,0.38081339174734624,-0.3224220525060425,0.04212858003222131,0.1399224500766364,0.006706698001133691,0.03218996913448017,0.03591367204138728,0.0077743842948674365,0.006844483689187882,0.009837300502039573,0.03011125369672244,-0.19843305187286603,-0.0090216301852127,0.05782955433929814,0.9032529692639549,0.9997052060831838,0.4681298637902512,0.9975666981598822,0.695467585866479,0.801602089440197,0.9998908815782158,0.2620908043137851,0.9986210776272546,0.4644003283077738,0.8923046787812454,0.9999392869736594,0.44287036936957086,0.9993219018865535,0.6972902739914921,0.8385599161468764,0.9999055885117979,0.41013666648946717,0.9989887132159732,0.522259067999132,0.9999971076609329,0.9986148326376059,0.852328975288956,0.1399224500766364,0.006706698001133691,0.03218996913448017,0.03591367204138728,0.8036024750910047,0.660885780276047,0.7490853164957243,0.8639560787702856,-0.9997685518809957,-0.9999019305659926,-0.9999389851381837,2
-0.12602246940989212,-0.11390512652965172,-0.13449488416939015,0.009796105578303713,0.015627398839115604,0.004515385621160896,0.005231410873486527,0.003278953103873151,0.00627954117284374,0.01835435813317786,-4.8415351055760785e-05,0.0014495567979039149,-0.001497744070297373,0.00922843317139282,0.014020108963881544,0.04358467650481143,0.037832861727370944,0.043529888020268984,0.011037450814313048,0.02951609355153605,0.042340777423201366,0.000913839407924454,-0.012010375332099116,0.042410542855615206,0.01775045052829914,0.0032367679605569454,0.008612810338381637,0.004928888476943979,0.00872103803239587,0.008073048288024576,0.009303950128469886,0.03017303551739741,-0.009079380843270722,0.0010840535185620275,0.000631755924229859,0.18440763074882033,0.007522363418521013,0.4681298637902512,0.022458130156202943,0.2579462950027967,0.12700550674370595,0.0036668958635283602,0.2620908043137851,0.011577087955759617,0.19408004867348613,0.1659361595439414,0.004124415784032743,0.44287036936957086,0.014289146517685402,0.2949440082992651,0.14964930707229598,0.003624161333700055,0.3505342604497612,0.01017542706289127,0.1941348892999612,0.0008521670118389541,0.0021382042267036956,0.03797049557898252,0.01775045052829914,0.0032367679605569454,0.008612810338381637,0.004928888476943979,0.21869678283486113,0.16986572285948728,0.24800759214930612,0.1546358820997997,0.00011840711030950593,-0.00484686187804979,-0.001854824601626801,2
-0.12629018450813922,-0.1151371139236841,-0.13460172893965786,0.009131002121127605,0.01373841680005679,0.004799544043696246,0.005979539785502661,0.003278953103873151,0.007272496298618879,0.02125488901638564,0.000337464185334926,0.0036110331516011414,-0.001497744070297373,0.011671082458959984,0.01247790713806966,0.04369965356539861,0.03791800321142347,0.04401309849283726,0.010054478881974947,0.024803575785518263,0.04256378244063085,0.00032246762505931106,-0.01351579629646108,0.04238019516149975,0.014843103790454294,0.004267064758976617,0.015309251639427118,0.004229731637798425,0.007890635023255125,0.009553671088861742,0.008140556233968239,0.030416493340307507,-0.007041294620793562,0.005681008842452117,-0.009830525265779827,0.11473935175482138,0.005054147706569467,0.2584605877588508,0.018603246775435275,0.24376970486305546,0.09726195259090234,0.002429174257320807,0.19339905412930647,0.007914877239746902,0.13452439739259162,0.10857861451897298,0.0021995490231096317,0.16391099176918236,0.008703724089536085,0.18809084833861398,0.10546199583088899,0.0022709743608345326,0.22003858274759433,0.0069896215030878575,0.15577229097792483,0.00042070945307238366,0.00037461254188595866,0.028899130423001865,0.014843103790454294,0.004267064758976617,0.015309251639427118,0.004229731637798425,0.20432964387919567,0.11333209889931263,0.17844911796776913,0.10648188745136689,0.003905329900792916,0.0008147827915724174,0.0026393207093192354,2
-0.1259994518169905,-0.11400691516565128,-0.13460172893965786,0.009856477020027524,0.013165879060992454,0.005302865443032796,0.005979539785502661,0.003728424575368558,0.007781283138818149,0.021580405428087465,0.00088841917282156,0.0036110331516011414,-0.0012081513154707088,0.01282714891287702,0.017757703222743972,0.043643554936550165,0.03791800321142347,0.04383865479560826,0.010552510121925847,0.02435165764933862,0.04245490680428317,0.0008597829673383406,-0.017051888633404892,0.04257904771949723,0.017735629839086286,0.0037231749907671364,0.014512260298050745,0.004551338683492763,0.008007955478281821,0.009801748217066196,0.011969382489166186,0.030711597615112815,-0.009558797589741328,0.012439170202374094,-0.002353416962466016,0.0594604573501189,0.0023625293314288886,0.12971774354358614,0.008535540978196563,0.1145869449179386,0.08088920069576139,0.0018052040962331364,0.09621772576966589,0.007065959373481285,0.1282026295409602,0.0766789445333753,0.001720627303822238,0.16391099176918236,0.006197542630395305,0.12602373262736324,0.07679494947649348,0.001623868072119095,0.09894893032496538,0.005453537461461604,0.10736919372915563,0.0002268307987244078,-0.0008083000505412299,0.02307433666172824,0.017735629839086286,0.0037231749907671364,0.014512260298050745,0.004551338683492763,0.09401270948521231,0.10734572645758483,0.11849773575064532,0.07467177108583084,0.0015711119495338233,0.0016384124095989686,-0.00010011229400745227,2
-0.09699051647138927,-0.018879046814453047,-0.13438732120844815,0.28431306295075354,0.08075130961901272,0.004896453833945013,0.01097842817387105,-0.0021839897463812037,0.03892104907224764,0.05350069566467178,0.02508895935907834,0.060567114634327825,-0.0007142502726646694,0.42286892131660186,0.09307335553033699,0.03835044336929175,0.037836663474401455,0.027820688215944935,0.1627672395559209,0.13065547465782512,0.033622626682030955,-0.0025777367752678358,-0.013165752916595337,0.03582926376293615,0.2607040606621925,0.017761874668533743,0.18960787258605433,0.0338991671601118,0.32874328138812353,0.021612985993940074,0.5813465390816726,0.03049815377651619,0.07598910886219434,0.005920086710297976,0.2025552503273877,0.052557318898634874,0.00214327560769797,0.12971774354358614,0.007730980393551382,0.09184931444686512,0.06508735359980708,0.0016257419769498684,0.09621772576966589,0.005570352444641627,0.10033257578969348,0.06102223330649127,0.0016338054406368173,0.07836484546951535,0.004655124097435705,0.09078497978162532,0.06247132673397859,0.001466902884222876,0.09894893032496538,0.004425408701565903,0.08689758839396777,0.00015001112309439535,0.0015855875350762134,0.03607748274740379,0.2607040606621925,0.017761874668533743,0.18960787258605433,0.0338991671601118,0.07956638729129192,0.08172844359459536,0.08193989120783686,0.061405092723397676,-0.00021731677501979008,-0.000907998260164766,-0.0011550041912117175,2
-0.06274241221419188,-0.011310498679754505,-0.13148016257210463,0.2878942364418558,0.6234660167720305,-0.0021633998315731683,0.01097842817387105,-0.019363479047183114,0.10478294261744323,0.24676535936184515,0.05202325511731402,0.06566034505874399,0.001813943857301572,0.2538258905107501,0.3254422648379384,0.03383058459079982,0.037212988076469986,0.027820688215944935,0.10961649148353943,0.2485795435353474,0.025890387583599767,-0.0011031030740000628,0.014126206096841683,0.02751203277565209,0.27338934041028395,0.03855017614333797,0.19842927208425745,0.03249495273719231,0.3459249041260205,0.08757093574756061,0.21458155957621602,0.0307723565440268,0.30003204214127255,-0.035714506363331386,0.31563641105251783,0.049678712727437575,0.00214327560769797,0.15532602561565698,0.006537784704890096,0.07965092256579116,0.05921832020056199,0.0015831021109320438,0.04268012698086623,0.004925482502401023,0.09084296500211178,0.05109357959612252,0.001084564748300329,0.0388924439668167,0.003628024207206972,0.08120444301770453,0.05691648874837388,0.001416445571341985,0.10391946450006971,0.0036332703145958807,0.07225822635166576,0.00012153010660887193,0.0017434098181473474,0.02818574043866124,0.27338934041028395,0.03855017614333797,0.19842927208425745,0.03249495273719231,0.06242762051035547,0.07372217481503911,0.07337923464169051,0.05554687217499105,0.005022987963646461,3.743196140433198e-05,0.0002634451336760129,2
-0.03796313665797277,-0.009281352865970934,-0.1179196032262501,0.286796148131325,0.035443639812140784,-0.01075645328551097,0.002499949424282814,-0.019363479047183114,0.07635191804141138,0.10349281651305921,0.06145196950137276,0.06566034505874399,0.033876989155386214,0.18282725547365739,0.031558891059875846,0.0325260715564458,0.035021052959544795,0.030135022344004586,0.08427857221072058,0.06546540336104446,0.0238046643874434,0.0012591467056678384,0.03528550854262766,0.021449893247681782,0.24740027420099664,0.026873913709329022,0.11018821958960076,0.023293036765061337,0.32677845021758556,0.13477242357776634,0.15154989695479235,0.02994331562953319,0.08497222552441888,0.004361037036905421,0.05787899505121749,0.04397378786801166,0.0016656066651813304,0.04424497847949346,0.006019521329354746,0.0832952722770291,0.05664255885448332,0.0012577665637616726,0.04268012698086623,0.004678239407035948,0.08634131988904589,0.04728871548460179,0.001084564748300329,0.0388924439668167,0.003559932006062338,0.08222952606192604,0.05360166691455364,0.0011139351922537573,0.0699249759457393,0.0034273304798905675,0.06857936936734933,0.00010782441779014595,-0.00023629700334586862,0.018650742926053437,0.24740027420099664,0.026873913709329022,0.11018821958960076,0.023293036765061337,0.0675128536866872,0.0738235823009923,0.07264098188700265,0.05171381807172387,-0.00018023722305337251,-0.0011150363564073958,0.0024488055397889697,2
-0.04830170393747459,-0.009281352865970934,-0.09395131134708773,0.2504659907434636,0.4574101409627407,-0.001897697652476421,0.010838195560752323,-0.015938208719511272,0.1318086353456408,0.4771838759360148,0.05742024385890464,0.06520464433056986,0.042280984629618545,0.1683781145074765,0.3505783487798192,0.03221038468309394,0.030612124918578065,0.030135022344004586,0.04804480266521185,0.14685157557974035,0.02319647450422021,-0.0026377796232343663,0.0055403377071663144,0.023167053403334956,0.19228559726682398,0.034212252437533015,0.08564769268038407,0.01336626978776283,0.32925084975258423,0.24232553115731756,0.21878575521147237,0.031297356095166415,-0.17992622800551383,0.05841691485843746,-0.10332711366468933,0.03518548210171497,0.00142482587499532,0.04424497847949346,0.005037129662904996,0.06595731828155506,0.056019349112877356,0.0012577665637616726,0.13112456144271234,0.004501077137879568,0.08314132586057542,0.041047021466229336,0.0007791718984972308,0.01790047190738382,0.0030105869868461816,0.07344602406639596,0.0502548555785104,0.0011139351922537573,0.0699249759457393,0.003474053468290137,0.067501558927444,9.648585100365156e-05,-0.00019535661822642976,0.02169861107254622,0.19228559726682398,0.034212252437533015,0.08564769268038407,0.01336626978776283,0.05334097483209315,0.06763780271836985,0.0652553139003181,0.047416657046929954,-0.0025419250671299305,0.0002706784668579649,0.0025745743991408,2
-0.07966729570152933,-0.05815726134675484,-0.09395131134708773,0.030534326634608516,0.03337870360374458,0.008871056558429213,0.010838195560752323,0.0016906481419516103,0.020930518623015242,0.039767580472799664,0.04709235985156115,0.05261713991543389,0.042280984629618545,0.03561825475786861,0.02647614219862729,0.03424675639368936,0.030612124918578065,0.032369500273633396,0.01926290772119817,0.03974810645748175,0.026150897076584075,0.002811294838441817,-0.020223150932409742,0.026191063296676857,0.06719712284902025,0.012880186933399826,0.0466505117496617,0.009246752390274088,0.020042610001120478,0.01789405226250089,0.018996075959085583,0.03428581952668196,-0.06594251700622616,0.001631603308330414,-0.008454100652095599,0.029767899070533614,0.0011704015304690443,0.0190369183468064,0.004038431379349013,0.05614599937876622,0.054292044490903135,0.0012380261178779393,0.06608775169458199,0.0045737211577048355,0.08437567375183963,0.034960474436071774,0.0007791718984972308,0.01790047190738382,0.002418055202387349,0.05399908016303287,0.047373927118794575,0.0010985628404338184,0.08539052305502423,0.003539673907987975,0.07202002406317534,8.750592066766179e-05,-1.9155762541266826e-06,0.02832603656752137,0.06719712284902025,0.012880186933399826,0.0466505117496617,0.009246752390274088,0.04637610655838798,0.07143721154300717,0.048746761441954736,0.043637548024329474,0.0006500675382803894,0.0003172800139884775,0.0005215677733586379,2
-0.05672228171041318,0.027908213263761087,-0.08913284978842986,0.3179910419638344,0.0594275722659612,-0.008872531913867486,0.009024353566217324,-0.040672273565627415,0.21725918678945044,0.3818797556018742,0.049409571720276116,0.06542635523021571,0.03541833516811769,0.1426121315204911,0.08017475837628465,0.0358217974121492,0.03450214075641844,0.032464424145122364,0.05858795750235694,0.05514931183675067,0.028708026387202334,-0.0012832823890733909,0.017706338481415007,0.029443528542758772,0.27638515930689184,0.06164412324530539,0.105221343824806,0.01783017774495525,0.20757889703647964,0.37044602617350453,0.07177193543493864,0.03627377662505869,0.28205699206701346,-0.10963701112133196,0.05031860904395037,0.02637394996600164,0.0010789238218735179,0.0190369183468064,0.003772969123577713,0.050420430221346096,0.05297463767707714,0.0012380261178779393,0.04994675794416011,0.004510059920175709,0.08558894182279175,0.03454710131242952,0.0007154282404474505,0.09194771282822724,0.002385759906316156,0.055523638342592115,0.045824728202483775,0.0010985628404338184,0.06449707732814988,0.003512589616051704,0.07939304503100325,8.247811036789403e-05,-0.0006668190738329767,0.024337961207639033,0.27638515930689184,0.06164412324530539,0.105221343824806,0.01783017774495525,0.039712132129724305,0.07315676566679544,0.049437858766504104,0.0418403394511811,0.0020689836714165937,-0.00025659715891899267,-0.0004164405833869389,2
