gyr_0,gyr_1,gyr_2,gyr_3,gyr_4,gyr_5,gyr_6,gyr_7,gyr_8,gyr_9,gyr_10,gyr_11,gyr_12,gyr_13,gyr_14,gyr_15,gyr_16,gyr_17,gyr_18,gyr_19,gyr_20,gyr_21,gyr_22,gyr_23,gyr_24,gyr_25,gyr_26,gyr_27,gyr_28,gyr_29,gyr_30,gyr_31,gyr_32,gyr_33,gyr_34,gyr_35,gyr_36,gyr_37,gyr_38,gyr_39,gyr_40,gyr_41,gyr_42,gyr_43,gyr_44,gyr_45,gyr_46,gyr_47,gyr_48,gyr_49,gyr_50,gyr_51,gyr_52,gyr_53,gyr_54,gyr_55,gyr_56,gyr_57,gyr_58,gyr_59,gyr_60,gyr_61,gyr_62,gyr_63,gyr_64,gyr_65,gyr_66,gyr_67,gyr_68,gyr_69
-0.07700637919194245,0.029577178995117307,-0.054508482870460284,0.04682058559023642,0.019823633136676195,-0.04502111206586874,0.03959181935117076,-0.17508962161677158,0.08053309007904406,0.011967318282366407,0.0916733009353768,0.1960364428284249,-0.013061477810983694,0.08154078455511946,0.012001239708411373,0.048213755468670356,0.1029573997164114,0.0022395788582983507,0.07399207608526283,0.020064648147147604,0.03313064860782322,0.035410661705384316,0.04417375793610271,0.07330662220403135,0.04312629449174228,0.11354078943823022,0.1174543643617114,0.10333219142332781,0.0187626854404679,0.011209507547424807,0.012041614856017641,0.048908093748314535,0.03882475474583379,-0.0968492769286054,0.24802384412544382,0.23505108180578763,0.27292535498032183,0.18964890797145623,0.24942546165326734,0.23972664357326845,0.32419075169979555,0.32604789954149094,0.24772278479609994,0.3351204389566564,0.3391599786582605,0.33309790029067055,0.33054945437941763,0.3393297606124712,0.37177833021666884,0.3620778090916381,0.28186598709293337,0.2580069593911392,0.3267128161510309,0.27522481353995837,0.28054447946298383,0.39521676608740686,-0.0037461970808297176,0.03531670964244879,0.04312629449174228,0.11354078943823022,0.1174543643617114,0.10333219142332781,0.2416289331665161,0.333139221800585,0.3759627135985844,0.2877740818084926,-0.43412414804345106,0.15468363097636026,-0.657883847271561,0
-0.04556002169600633,0.0296789295050186,-0.054508482870460284,0.04871345509442165,0.045393361383422,-0.06955830059127648,0.03959181935117076,-0.17508962161677158,0.08349486018426658,0.0242245720778953,0.04135999967994839,0.1960364428284249,-0.013061477810983694,0.0562497758639901,0.015899681858760756,0.05039555425583112,0.1029573997164114,0.02011906084461146,0.0651070927329072,0.03340638753707493,0.02829907763037441,0.057426326278919415,0.053595017425067955,0.0009255266683599294,0.043182261739488775,0.11354078943823022,0.1174543643617114,0.10320343563285866,0.04258528044122476,0.022551795799110323,0.01609526604589603,0.04951079176034536,0.07187853943133657,0.06905722026194909,0.168500493789641,0.24130057585935108,0.2536039604969987,0.20113404280200553,0.25220586615238977,0.2414351746098704,0.3136451511089607,0.30238805912356065,0.30829311256648734,0.30441616096254426,0.3111352316650993,0.3005695458372532,0.3238034771781876,0.27106456413306185,0.3214256954050452,0.3048332737027208,0.27308256855627744,0.29349212954984605,0.2872571935216963,0.2607017350974678,0.2607628378908773,0.36935998871465603,0.03862474013885368,0.038482743738393485,0.043182261739488775,0.11354078943823022,0.1174543643617114,0.10320343563285866,0.24154176912465933,0.3104540241659355,0.30161836428476885,0.2790123858631069,-0.07474178305696497,0.2608786902188152,0.07481510746970792,0
0.25532279746457937,0.1074761245579866,-0.11057140943688452,0.11485790775136386,0.09212116248487012,-0.07875434534867555,0.19826340619132046,-0.16876331678074344,0.1440771072297914,0.146277630424347,0.052340334365924036,0.10937578438376368,-0.09144093730435472,0.12707916253764437,0.13315740000594425,0.1367132884632689,0.08976026692328729,0.02011906084461146,0.11606593702558167,0.2147748502482017,0.12793072014188608,0.00017734225909565976,0.015433965870116561,0.11819522992638228,0.11359759127887419,0.1920324899889494,0.10765976375488218,0.08995619456037159,0.13877718345513115,0.13660120138001602,0.11997685323729484,0.13840647065733078,0.16098029083026458,0.002947527268934479,0.0030367488864814123,0.22514369707784937,0.2536039604969987,0.22531250018872656,0.2313537870571015,0.22290210159370263,0.27414468574141576,0.30238805912356065,0.30829311256648734,0.27401847376341554,0.26460245959862455,0.2641594764817139,0.24416986062487542,0.27106456413306185,0.2588764761798263,0.2739828232817843,0.24526580505633355,0.29349212954984605,0.2872571935216963,0.23751583258177414,0.23125069485775376,0.29876049685348544,0.11299462224472395,0.05331125197537278,0.11359759127887419,0.1920324899889494,0.10765976375488218,0.08995619456037159,0.2240953174808852,0.26573137953371345,0.27208091247717264,0.2508963686409594,0.03372972218917861,-0.11988028251725528,0.1814287048912784,0
0.3235451310932428,0.1074761245579866,-0.11057140943688452,0.12908473981438612,0.1689068094983442,0.0541357779568682,0.25616941051128617,-0.16876331678074344,0.18289981606746825,0.17368098552864622,-0.02122229685950557,0.10937578438376368,-0.24918877018704966,0.21609939673051756,0.31116978815620633,0.19166553190508478,0.10524535169128238,0.0816951610548882,0.13861920100499972,0.2827682903747724,0.2185301794440554,-0.0006615944166902006,0.012942436278579269,0.15224516731659166,0.11359759127887419,0.2219052773890133,0.1866293066642253,0.10505664582359636,0.23072640084526647,0.1637269188342667,0.29832639781303416,0.1921412586772098,0.12342461176533924,0.0275252261327246,-0.09154248513141662,0.21312661272970726,0.2119832621029142,0.2477232622134208,0.20829266904772534,0.2130492342343565,0.24194788181674173,0.25266431409451773,0.3295750177521092,0.2534713897916968,0.23368999856496492,0.25256689462748044,0.24069259247272737,0.24158710563003574,0.2362645029642777,0.23542756411357932,0.2287699970376538,0.20109116608539354,0.27478250973455876,0.20945213398422227,0.218481876764791,0.25725069443361287,0.0037316628926603733,0.03178104833437576,0.11359759127887419,0.2219052773890133,0.1866293066642253,0.10505664582359636,0.2117872933369578,0.24218361976327427,0.2389092832241427,0.23341427521574967,0.20772792204516827,0.44688463349542634,-0.21125424822630487,0
-0.062009586946998686,0.08622994158937493,-0.13654705659081665,0.10526846857746891,0.07316074202626308,0.07048787805277147,0.25616941051128617,-0.10422748527615736,0.13568603122686992,0.06691147553268921,-0.01362256448743714,0.10169237997325109,-0.24918877018704966,0.18547751786948735,0.10518234021481553,0.12336460814641524,0.10524535169128238,0.0816951610548882,0.13619379223997327,0.07989522346490324,0.13852106600559355,0.008272846115087561,0.029559394281469732,0.08008757728308505,0.11471003960933773,0.18758389176049003,0.1822821035383444,0.10505664582359636,0.07092236248214523,0.06287882382388166,0.10417603301235102,0.12113414950559548,-0.008225714859930558,-0.003416589288948572,-0.01018958780682952,0.20121248494609992,0.2119832621029142,0.2477232622134208,0.1940401316907575,0.20255470539266507,0.20698500383558022,0.21775170397916369,0.012565596684931315,0.2233955099273835,0.2197044094742975,0.21089982791430859,0.22548100653232506,0.24158710563003574,0.20689443321497186,0.20862055219107106,0.20510429281281567,0.20109116608539354,0.15204991259903622,0.195278163104592,0.19523881582123148,0.20825276312482263,0.026828859978172036,0.037396045879136974,0.11471003960933773,0.18758389176049003,0.1822821035383444,0.10505664582359636,0.2002307111323503,0.21836091770614077,0.2013868019319012,0.2070835335181212,0.5033448617089556,0.5925759964549054,-0.1447706691647457,0
-0.10937821218954256,0.2687968214248498,-0.13654705659081665,0.15723272433878516,0.10852770990311689,-0.2578276368333648,0.12139654687543809,-0.2091556596476818,0.16231458689785688,0.20491806433312867,-0.0913433968327187,0.21562862727649484,-0.1149126557232173,0.13500252799123838,0.15097024544857163,0.1517382161541161,0.2260840153734251,0.13415536047326806,0.15631528686804702,0.15424879705465344,0.19312556952056725,0.06693855667950935,0.05868793433587436,0.09855405855523328,0.215129839018393,0.1738595168713716,0.1795267822152586,0.22597634016770082,0.10171073918865561,0.22398777061860034,0.18501940519145074,0.1548265250947664,-0.17459434671266977,-0.029181841558894115,0.006936539095844837,0.18954827135201813,0.17202880230693657,0.1576759218897913,0.18314691247849893,0.18808911292175343,0.17860238627474656,0.1853840130173305,0.012565596684931315,0.17671337965095055,0.18738845279944574,0.1721929460750474,0.1690904832396536,0.021744852634235562,0.16977867234992788,0.1645511408179479,0.18364619803436444,0.1573196580137667,0.1445780179624965,0.1768240227670839,0.1787007964837453,0.16731380329036272,-0.007694179838313339,0.03037491915932327,0.215129839018393,0.1738595168713716,0.1795267822152586,0.22597634016770082,0.18724979262246924,0.18480438816894912,0.16377242188598,0.1834578155537685,0.18862861038439827,0.077008890737218,-0.0656505555874545,0
0.061394164243183044,0.2687968214248498,-0.05840822115865846,0.1504087362692931,0.13630821114530053,-0.27030922117334205,0.12139654687543809,-0.2091556596476818,0.16481294740660984,0.22732533948628392,-0.1585539147980145,0.21562862727649484,-0.12164228425522411,0.12960277420511782,0.13464615240561867,0.15078939559336768,0.2260840153734251,0.04211151428106691,0.1502866438659033,0.1679794468382808,0.1837211425392793,0.07877698447999461,0.06303409557104116,0.29398541231647435,0.17662908882861691,0.1738595168713716,0.18289567597063233,0.22663917694246696,0.13280636809999288,0.24004533407197612,0.15222883703580103,0.15374448944635666,-0.34455399938738007,0.06836373881162093,0.015326940649537178,0.16424879526112726,0.1585112732353592,0.1576759218897913,0.17040013644522892,0.16536406319532068,0.15493631061734536,0.14654997506576628,0.060720744558874905,0.14849086365591171,0.14795405355604543,0.1569170993433012,0.15531856794928,0.021744852634235562,0.1533045960560763,0.15455584128090905,0.16019850511571035,0.1573196580137667,0.1445780179624965,0.17054437583575607,0.17390761676508493,0.13003287846251999,0.024905439039890013,0.04907503783165176,0.17662908882861691,0.1738595168713716,0.18289567597063233,0.22663917694246696,0.16837797343690758,0.1457658125341519,0.1547831577059872,0.1611055150335125,0.003999811004665163,-0.09397617602201988,-0.3674222999707341,0
0.011895150404334014,0.07873818390302918,-0.057171483981923586,0.0668915843997257,0.07327431985272366,0.026402469750075416,0.07535167272391406,-0.1600387855960917,0.0628268517972232,0.034940292502498665,-0.03860801685434452,0.05496078469783428,-0.12164228425522411,0.05232137628068216,0.03961453867616673,0.05904458033992877,0.07652718691687811,0.04211151428106691,0.06495553346735113,0.042635543228489524,0.031596536132180275,0.03294221162830861,0.04463573107381431,0.013534241482438777,0.07147912572928818,0.12398440795235681,0.09199121355149306,0.07651449519093424,0.07062442794832675,0.03256732658093762,0.04417956949224545,0.05740495469152854,-0.19466282285633613,0.08642991533263546,0.03751073224256286,0.14147646822207155,0.15391626182154614,0.27407037474020124,0.14585629196518615,0.14694811583977854,0.12852946107858945,0.11141362527215133,0.060720744558874905,0.11809115371461279,0.12788868196611697,0.150460931594568,0.13672313188714247,0.1689359084432867,0.14167529882781807,0.1441297514920176,0.1404677894918899,0.14302938264698895,0.12688408605399493,0.1415519780790493,0.13803722531240936,0.0987814290750428,0.06394609857587241,0.05188059458521896,0.07147912572928818,0.12398440795235681,0.09199121355149306,0.07651449519093424,0.1472737521233468,0.12776972920134086,0.14266892528585923,0.14157529213779219,0.11789331661920087,-0.04885701544770422,-0.28604325066972014,0
-0.01609273106504529,0.021641091454279938,-0.04500657079349511,0.029304210424909136,0.04844805262836903,0.0036190906484848723,0.014203478282816873,-0.015497763409958317,0.015246990986476024,0.02606977664682964,0.00025590998540746734,0.020983448203639184,-0.01981599365372647,0.017143658424954748,0.01912741127780175,0.026910572097997004,0.03249543647222233,0.025635445577195368,0.02206595805152208,0.024607410076034505,0.00479792223148773,0.04351717404090545,0.04554791033827862,0.002816516080927522,0.03407929351898444,0.015569354788152944,0.021792261019851766,0.03243420967521211,0.04571385688724331,0.024445461160635056,0.018889550117471163,0.02576279871866266,-0.09305141380003876,0.0015440162642114113,-0.0072627466862644745,0.1346811599980815,0.13763505202243323,0.11740457152208036,0.13829405032320763,0.1358925072924301,0.10962374548933243,0.11141362527215133,0.23511267954955756,0.10555141819735955,0.11118271551778831,0.14124372626065496,0.1313601406228344,0.171302871988341,0.1339122849561403,0.13779725594127096,0.1309302733210902,0.1315722185509162,0.12688408605399493,0.13493349401674334,0.12833974848527593,0.08623251635497463,0.04909424660640331,0.051298280193910396,0.03407929351898444,0.015569354788152944,0.021792261019851766,0.03243420967521211,0.1362435729080311,0.10984115764664358,0.13638946711923663,0.13077880068518072,0.10244481635163469,0.008176122805746658,-0.08557401100991836,0
-0.062155605156985407,0.052369341249675114,-0.10504515497619647,0.06695340654660019,0.060098384329292084,-0.012306986091037605,0.06732448728162686,-0.06589277152364263,0.05728555539911844,0.04201168303113902,0.02092872519010849,0.05487110322679898,-0.09909670701476427,0.06741271816826927,0.04727668523059962,0.06183756336589572,0.08365225123319281,0.025635445577195368,0.06651579613829622,0.059739083447128104,0.03373425968723722,0.03497870425746297,0.04424801199849127,0.017380433992312382,0.08056353197184618,0.06977466528562253,0.0806540168474502,0.08378526207897556,0.059465477048571316,0.03982615706213406,0.04636602285507492,0.06144162536717976,0.04610610461042421,0.12272129926746624,-0.012090996785879712,0.12462496116426931,0.1147084537126648,0.11740457152208036,0.12301468372384443,0.12552580464889798,0.09096203395990675,0.08030319445469072,0.11782213402390508,0.09140924982118169,0.09909102181561169,0.11198386271967238,0.12417436659441325,0.171302871988341,0.10741949964425405,0.10643263528277776,0.11529994736208452,0.10996965563967126,0.08741000454121581,0.11789111412780204,0.11828717088582397,0.06675926176688358,0.01625976305873703,0.04411621873181396,0.08056353197184618,0.06977466528562253,0.0806540168474502,0.08378526207897556,0.12452346865124657,0.09850268918661163,0.10840700903040801,0.11310067245273928,0.08640472316711993,0.06293047127924574,-0.04515799087377399,0
